QF_NIA	From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29567_safety_0.smt2	sat	unknown	96.7
QF_LRA	sc-21.base.cvc.smt2	unsat	unknown	120.2
QF_NIA	From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2	unsat	unknown	117.7
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8434_safety_0.smt2	sat	sat	53.7
QF_NIA	From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30726_safety_0.smt2	sat	unknown	30.7
QF_NIA	From_AProVE_2014__cousot_rec.jar-obl-8__p28312_terminationG_0.smt2	unsat	unknown	121.2
QF_LRA	sc-29.base.cvc.smt2	unsat	unknown	120.1
QF_NIA	From_T2__broydn.c.i.broydn.pl.t2.fixed.t2__term_unfeasibility_3_0.smt2	sat	unknown	94.9
QF_NIA	From_T2__ex36.t2__p26914_safety_0.smt2	sat	sat	28.4
QF_NIA	From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1784_safety_0.smt2	sat	unknown	115.0
QF_NIA	Ton_Chanh_15__Singapore_true-termination.c__p27347_terminationG_0.smt2	sat	unknown	95.5
QF_NIA	From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	sat	unknown	115.5
QF_NIA	From_T2__fun1b.t2__terminationS_11_0.smt2	unsat	unknown	98.1
QF_NIA	From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6984_safety_0.smt2	sat	unknown	56.7
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7725_safety_0.smt2	sat	unknown	117.6
QF_NIA	From_T2__p-43-terminate.t2__term_unfeasibility_1_0.smt2	unsat	unknown	84.8
QF_NIA	From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13829_terminationG_0.smt2	unsat	unknown	121.0
QF_SLIA	slent_stranger_str_rep_20496_sink.smt2	sat	unknown	36.6
QF_SLIA	str_replace_all62.smt2	unsat	unknown	0.1
QF_NIA	From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31253_safety_0.smt2	sat	unknown	62.1
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8261_safety_0.smt2	sat	unknown	121.2
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8651_safety_0.smt2	sat	unknown	121.2
QF_UFLIA	hash_uns_04_11.smt2	unsat	unsat	56.7
QF_NIA	From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2235_terminationG_0.smt2	sat	unknown	56.4
QF_UFLIA	hash_uns_05_20.smt2	unsat	unsat	32.6
QF_UFLIA	xs_20_30.smt2	sat	sat	34.3
UF	x2015_09_10_17_00_37_157_1687977.smt_in.smt2	unsat	unknown	21.9
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8992_safety_0.smt2	sat	unknown	120.6
QF_NIA	From_T2__db2.t2_fixed__terminationS_29_0.smt2	unsat	unknown	121.3
QF_NIA	From_T2__ex36.t2__p28763_safety_0.smt2	sat	sat	28.8
UF	x2015_09_10_17_25_01_009_1227491.smt_in.smt2	unsat	unknown	49.7
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7871_safety_0.smt2	sat	unknown	121.2
UF	x2015_09_10_16_49_54_437_992499.smt_in.smt2	unsat	unknown	25.7
UF	dl_remove_loop_invariant_35_5.smt2	unsat	unknown	27.5
QF_NIA	From_T2__efegp.t2__p21963_edge_closing_0.smt2	sat	unknown	121.4
QF_NIA	From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_36_0.smt2	unsat	unknown	121.2
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8809_safety_0.smt2	sat	unknown	114.8
UF	uf.573210.smt2	unsat	unknown	120.4
QF_NIA	From_T2__ex36.t2__p31135_safety_0.smt2	sat	unknown	109.2
QF_NIA	From_T2__queens.t2__term_unfeasibility_1_0.smt2	sat	unknown	96.2
QF_SLIA	964.smt2	unsat	unknown	0.9
QF_NIA	From_T2__disj_nightmare.t2__p18944_edge_closing_0.smt2	sat	unknown	120.2
QF_UFLIA	hard12.smt2	unsat	unsat	50.8
UF	uf.1198393.smt2	unsat	unknown	88.3
QF_NIA	From_T2__ex36.t2__p29986_safety_0.smt2	unsat	unsat	36.8
QF_NIA	From_T2__hqr.t2_fixed__terminationS_36_0.smt2	unsat	unknown	121.3
QF_UFLIA	hash_uns_04_14.smt2	unsat	unknown	121.1
UF	smtlib.1098821.smt2	unsat	unknown	120.8
QF_NIA	From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_45_0.smt2	unsat	unknown	120.7
QF_SLIA	norn-benchmark-10.smt2	unsat	unknown	0.4
QF_UFLIA	xs_16_26.smt2	sat	sat	34.5
QF_SLIA	new.8618.corecstrs.readable.smt2	sat	unknown	121.1
QF_SLIA	htmlUnescape-htmlEscape.smt2	sat	unknown	0.1
QF_UFLIA	xs_21_31.smt2	sat	sat	35.8
UF	x2015_09_10_17_04_05_259_1960786.smt_in.smt2	unsat	unknown	16.4
UF	x2015_09_10_16_46_58_732_1021788.smt_in.smt2	unsat	unknown	26.4
QF_SLIA	586.smt2	sat	unknown	121.1
QF_UFLIA	hard18.smt2	unsat	unknown	121.0
UF	x2015_09_10_16_51_44_982_1071529.smt_in.smt2	unsat	unknown	74.4
UF	smtlib.663965.smt2	unsat	unknown	11.3
UF	uf.863296.smt2	unsat	unknown	42.8
UF	uf.834137.smt2	unsat	unknown	13.1
QF_UFLIA	hard15.smt2	unsat	unknown	121.1
QF_UFLIA	hash_uns_05_11.smt2	unsat	unknown	121.1
UF	uf.1008626.smt2	unsat	unknown	62.9
QF_UFLIA	xs_19_29.smt2	sat	sat	62.3
QF_UFLIA	hash_uns_05_08.smt2	unsat	unknown	121.0
UF	x2015_09_10_16_57_47_544_1522663.smt_in.smt2	unsat	unknown	36.9
QF_UFLIA	xs_17_27.smt2	sat	sat	25.2
UF	x2015_09_10_17_20_02_499_2906170.smt_in.smt2	unsat	unknown	30.7
UF	x2015_09_10_16_57_14_271_1048482.smt_in.smt2	unsat	unknown	38.3
UF	x2015_09_10_16_53_56_537_1094926.smt_in.smt2	unsat	unknown	69.6
UF	x2015_09_10_17_10_47_003_2500061.smt_in.smt2	unsat	unknown	27.2
UF	x2015_09_10_16_53_37_371_1432776.smt_in.smt2	unsat	unknown	57.4
UF	dl_copy_invariant_19_2.smt2	unsat	unknown	120.6
UF	uf.850780.smt2	unsat	unknown	63.3
UF	dl_remove_postcondition_of_dl_remove_50_4.smt2	unsat	unknown	88.9
UF	uf.704291.smt2	unsat	unknown	19.8
UF	uf.1158058.smt2	unsat	unknown	82.6
UF	smtlib.678332.smt2	unsat	unknown	11.8
UF	uf.1065126.smt2	unsat	unknown	105.8
UF	uf.966336.smt2	unsat	unknown	120.2
