QF_LRA	afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	NONE	0
QF_LRA	collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	fd:bounded-completeness-unsat	14
QF_LRA	ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	NONE	0
QF_LRA	matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	NONE	0
QF_LRA	p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	NONE	0
QF_LRA	queens.t2.c_Iteration19_Loop_7-phaseTemplate.smt2	NONE	0
QF_LRA	sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	NONE	0
QF_LRA	NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	NONE	0
QF_LRA	joey_false-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	NONE	0
QF_LRA	Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	NONE	0
QF_LRA	Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	fd:bounded-completeness-unsat	14
QF_LRA	OpposedDisjuncts.bpl_Iteration1_Lasso_2-pieceTemplate.smt2	NONE	0
QF_LRA	SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	NONE	0
QF_LRA	p7-driverlogNumeric_s8.smt2	fd:bounded-completeness-unsat	14
QF_LRA	danoint-266.smt2	fd:bounded-completeness-unsat	14
QF_LRA	pp08a-1000.smt2	fd:bounded-completeness-unsat	14
QF_LRA	vpm2-5.smt2	fd:bounded-completeness-unsat	14
QF_LRA	Carpark2-ausgabe-8.smt2	fd:bounded-completeness-unsat	16
QF_LRA	pursuit-safety-16.smt2	fd:bounded-completeness-unsat	15
QF_LRA	tgc_io-safe-13.smt2	fd:bounded-completeness-unsat	15
QF_LRA	tgc_io-safe-20.smt2	fd:bounded-completeness-unsat	15
QF_LRA	sc-11.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-13.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-15.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-17.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-19.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-21.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-23.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-25.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-27.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-29.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-7.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_LRA	sc-9.base.cvc.smt2	fd:bounded-completeness-unsat	14
QF_NIA	Stroeder_15__svcomp_ex2.c__p25866_terminationG_0.smt2	NONE	0
QF_NIA	Ton_Chanh_15__Singapore_true-termination.c__p27347_terminationG_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__FlattenTreeListRec.jar-obl-10__p29567_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__SortCount.jar-obl-10__terminationS_2_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__Test6.jar-obl-13__terminationS_36_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__Velroyen08-factorial.jar-obl-8__p13829_terminationG_0.smt2	NONE	0
QF_NIA	From_AProVE_2014__cousot_rec.jar-obl-8__p28312_terminationG_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__juHashMapCreate.jar-obl-10__p4943_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30726_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31253_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31818_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32598_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1784_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p2235_terminationG_0.smt2	fd:bounded-completeness-unsat	19
QF_NIA	From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6984_safety_0.smt2	fd:bounded-completeness-unsat	19
QF_NIA	From_AProVE_2014__juHashMapCreateSize.jar-obl-10__p7265_safety_0.smt2	fd:bounded-completeness-unsat	19
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7725_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7871_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8261_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8434_safety_0.smt2	fd:bounded-completeness-unsat	19
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8651_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8809_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8992_safety_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_T2__broydn.c.i.broydn.pl.t2.fixed.t2__term_unfeasibility_3_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_T2__db2.t2_fixed__terminationS_29_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__disj_nightmare.t2__p18944_edge_closing_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__efegp.t2__p21963_edge_closing_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__ex36.t2__p26914_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__ex36.t2__p28763_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__ex36.t2__p29986_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__ex36.t2__p31135_safety_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__fun1b.t2__terminationS_11_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__hqr.c.i.hqr.pl.t2.fixed.t2_fixed__terminationS_36_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__hqr.c.i.hqr.pl.t2.nor.t2.rlgfixed.t2_fixed__terminationS_45_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__hqr.t2_fixed__terminationS_36_0.smt2	fd:bounded-completeness-unsat	21
QF_NIA	From_T2__p-43-terminate.t2__term_unfeasibility_1_0.smt2	fd:bounded-completeness-unsat	20
QF_NIA	From_T2__queens.t2__term_unfeasibility_1_0.smt2	fd:bounded-completeness-unsat	20
QF_SLIA	norn-benchmark-10.smt2	fd:bounded-completeness-unsat	116
QF_SLIA	new.8618.corecstrs.readable.smt2	NONE	0
QF_SLIA	slent_stranger_str_rep_20496_sink.smt2	NONE	0
QF_SLIA	964.smt2	fd:bounded-completeness-unsat	40
QF_SLIA	586.smt2	NONE	0
QF_SLIA	htmlUnescape-htmlEscape.smt2	fd:parse	1
QF_SLIA	str_replace_all62.smt2	fd:parse	1
QF_UFLIA	hard12.smt2	NONE	0
QF_UFLIA	hard15.smt2	NONE	0
QF_UFLIA	hard18.smt2	NONE	0
QF_UFLIA	hash_uns_04_11.smt2	NONE	0
QF_UFLIA	hash_uns_04_14.smt2	NONE	0
QF_UFLIA	hash_uns_05_08.smt2	NONE	0
QF_UFLIA	hash_uns_05_11.smt2	NONE	0
QF_UFLIA	hash_uns_05_20.smt2	NONE	0
QF_UFLIA	xs_16_26.smt2	NONE	0
QF_UFLIA	xs_17_27.smt2	NONE	0
QF_UFLIA	xs_19_29.smt2	NONE	0
QF_UFLIA	xs_20_30.smt2	NONE	0
QF_UFLIA	xs_21_31.smt2	NONE	0
UF	x2015_09_10_16_53_56_537_1094926.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_16_57_47_544_1522663.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_17_00_37_157_1687977.smt_in.smt2	fd:bounded-completeness-unsat	19
UF	x2015_09_10_17_04_05_259_1960786.smt_in.smt2	fd:bounded-completeness-unsat	19
UF	x2015_09_10_17_10_47_003_2500061.smt_in.smt2	fd:bounded-completeness-unsat	19
UF	x2015_09_10_17_20_02_499_2906170.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_17_25_01_009_1227491.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_16_46_58_732_1021788.smt_in.smt2	NONE	0
UF	x2015_09_10_16_53_37_371_1432776.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_16_57_14_271_1048482.smt_in.smt2	fd:bounded-completeness-unsat	17
UF	x2015_09_10_16_49_54_437_992499.smt_in.smt2	fd:bounded-completeness-unsat	18
UF	x2015_09_10_16_51_44_982_1071529.smt_in.smt2	fd:bounded-completeness-unsat	17
UF	dl_remove_postcondition_of_dl_remove_50_4.smt2	fd:bounded-completeness-unsat	18
UF	dl_copy_invariant_19_2.smt2	fd:bounded-completeness-unsat	17
UF	dl_remove_loop_invariant_35_5.smt2	fd:bounded-completeness-unsat	18
UF	smtlib.663965.smt2	NONE	0
UF	uf.704291.smt2	fd:bounded-completeness-unsat	18
UF	uf.850780.smt2	fd:bounded-completeness-unsat	18
UF	uf.573210.smt2	fd:bounded-completeness-unsat	18
UF	uf.863296.smt2	fd:bounded-completeness-unsat	17
UF	uf.1065126.smt2	fd:bounded-completeness-unsat	17
UF	uf.1158058.smt2	fd:bounded-completeness-unsat	17
UF	uf.1198393.smt2	fd:bounded-completeness-unsat	17
UF	uf.834137.smt2	fd:bounded-completeness-unsat	18
UF	uf.966336.smt2	fd:bounded-completeness-unsat	18
UF	smtlib.678332.smt2	fd:bounded-completeness-unsat	18
UF	smtlib.1098821.smt2	fd:bounded-completeness-unsat	18
UF	uf.1008626.smt2	fd:bounded-completeness-unsat	16
