file	base_v	base_kind	base_att	fix_v	fix_kind	fix_att	load	base_detail	fix_detail
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.718896.smt2	unsat		7	unsat		7	6.77		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.775573.smt2	unknown	Incomplete	20	unknown	ResourceLimit	18	6.70	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.824330.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	6.47	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.874641.smt2	unsat		7	unsat		7	6.36		
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.932420.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	6.36	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.972059.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	6.06	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Hoare/smtlib.1019713.smt2	unknown	Watchdog	6	unknown	Incomplete	19	5.67	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=Incomplete detail=e-matching instantiation stopped after 3 rounds: the remaining budget could not fit another round with growth headroom
UFLIA/sledgehammer/Hoare/smtlib.1095947.smt2	unknown	ResourceLimit	19	unknown	Watchdog	6	5.34	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFLIA/sledgehammer/Hoare/smtlib.1175889.smt2	unknown	ResourceLimit	19	unknown	ResourceLimit	17	5.26	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/Hoare/smtlib.581330.smt2	unknown	Incomplete	19	unknown	Incomplete	19	5.14	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/Hoare/smtlib.660667.smt2	unknown	Incomplete	19	unknown	Incomplete	19	5.28	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 56 rounds (no further instance to admit; more rounds cannot help)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 56 rounds (no further instance to admit; more rounds cannot help)
UFLIA/sledgehammer/Hoare/smtlib.755963.smt2	unknown	Incomplete	19	unknown	ResourceLimit	17	5.66	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/Hoare/smtlib.820036.smt2	unsat		6	unsat		6	5.87		
UFLIA/sledgehammer/Hoare/smtlib.894255.smt2	unknown	Watchdog	6	unknown	ResourceLimit	19	5.87	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/Hoare/smtlib.993567.smt2	unsat		7	unknown	ResourceLimit	18	6.18		give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/NS_Shared/smtlib.657037.smt2	unknown	ResourceLimit	19	unknown	ResourceLimit	19	6.07	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/NS_Shared/smtlib.803649.smt2	unknown	Incomplete	19	unknown	ResourceLimit	19	5.54	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/QEpres/smtlib.1005883.smt2	unknown	Incomplete	20	unknown	Incomplete	20	5.27	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom
UFLIA/sledgehammer/QEpres/smtlib.1065390.smt2	unknown	Incomplete	20	unknown	ResourceLimit	18	5.08	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/QEpres/smtlib.1120322.smt2	unknown	Incomplete	19	unknown	ResourceLimit	19	4.91	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/QEpres/smtlib.1180449.smt2	unknown	Incomplete	20	unknown	ResourceLimit	18	4.65	give-up kind=Incomplete detail=e-matching instantiation stopped after 2 rounds: the remaining budget could not fit another round with growth headroom	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/QEpres/smtlib.1237382.smt2	unknown	Incomplete	19	unknown	Incomplete	19	6.06	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.609781.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	7.17	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/QEpres/smtlib.670697.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	18	8.20	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/QEpres/smtlib.730254.smt2	unknown	Incomplete	20	unknown	Incomplete	20	7.13	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.783502.smt2	unknown	Incomplete	20	unknown	Incomplete	20	6.56	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.830613.smt2	unknown	Incomplete	20	unknown	Incomplete	20	5.85	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.876524.smt2	unknown	Incomplete	20	unknown	Incomplete	20	5.41	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.927783.smt2	unknown	Incomplete	20	unknown	Incomplete	20	5.04	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast
UFLIA/sledgehammer/QEpres/smtlib.990093.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	4.67	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/StrongNorm/smtlib.613065.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	20	4.61	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/StrongNorm/smtlib.686273.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	4.46	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/StrongNorm/smtlib.749048.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	4.23	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/StrongNorm/smtlib.812524.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	4.04	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/StrongNorm/smtlib.889061.smt2	unsat		7	unsat		7	3.88		
UFLIA/sledgehammer/TwoSquares/smtlib.618605.smt2	unsat		8	unsat		8	3.88		
UFLIA/sledgehammer/TwoSquares/smtlib.672156.smt2	unknown	Watchdog	7	unknown	ResourceLimit	18	3.81	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/TwoSquares/smtlib.711545.smt2	unknown	ResourceLimit	20	unknown	ResourceLimit	18	3.72	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/TwoSquares/smtlib.753723.smt2	unknown	Watchdog	7	unknown	ResourceLimit	18	3.72	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/TwoSquares/smtlib.788343.smt2	unsat		6	unsat		6	3.45		
UFLIA/sledgehammer/TwoSquares/smtlib.821153.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	3.45	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/TwoSquares/smtlib.851746.smt2	unsat		6	unsat		6	3.42		
UFLIA/sledgehammer/TwoSquares/smtlib.881298.smt2	unsat		6	unsat		6	3.42		
UFLIA/sledgehammer/TwoSquares/smtlib.916972.smt2	unsat		2	unsat		2	3.42		
UFLIA/sledgehammer/TypeSafe/smtlib.1133139.smt2	unknown	Watchdog	8	unknown	ResourceLimit	18	3.42	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/sledgehammer/TypeSafe/smtlib.704617.smt2	unknown	Incomplete	19	unknown	ResourceLimit	19	3.30	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/TypeSafe/smtlib.822202.smt2	unknown	Incomplete	20	unknown	ResourceLimit	20	3.18	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/sledgehammer/TypeSafe/smtlib.952809.smt2	unknown	ResourceLimit	19	unknown	ResourceLimit	19	2.99	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFLIA/tokeneer/admintoken/clear-6.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	2.85	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/tokeneer/auditlog/addelementtofile-16.smt2	unsat		2	unsat		2	2.82		
UFLIA/tokeneer/auditlog/addelementtologfile/addelementtonextfile/setcurrentfiletonextfreefile-4.smt2	unsat		6	unsat		6	2.82		
UFLIA/tokeneer/auditlog/clearlogentries-11.smt2	unsat		6	unsat		6	2.82		
UFLIA/tokeneer/auditlog/init-31.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	2.82	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/tokeneer/auditlog/truncatelog-1.smt2	unsat		6	unsat		6	4.40		
UFLIA/tokeneer/cert_/attr_/priv/extract-1.smt2	unsat		2	unsat		2	5.57		
UFLIA/tokeneer/certificatestore/updatestore-8.smt2	unsat		6	unsat		6	5.57		
UFLIA/tokeneer/configdata/init/setdefaults-12.smt2	unsat		6	unsat		6	5.57		
UFLIA/tokeneer/configdata/validatefile-11.smt2	unsat		6	unsat		6	5.57		
UFLIA/tokeneer/configdata/validatefile/readclearance-1.smt2	unsat		6	unsat		6	5.57		
UFLIA/tokeneer/configdata/validatefile/readworkinghours-4.smt2	unsat		6	unsat		6	5.57		
UFLIA/tokeneer/configdata/writefile-8.smt2	unsat		2	unsat		2	5.57		
UFLIA/tokeneer/display/updatedevice-1.smt2	unsat		2	unsat		2	5.57		
UFLIA/tokeneer/enclave/adminlogout-5.smt2	unknown	Watchdog	6	unknown	ResourceLimit	17	5.57	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/tokeneer/enclave/enrolop-3.smt2	unsat		6	unsat		6	7.43		
UFLIA/tokeneer/enclave/startadminactivity-7.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	7.43	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/tokeneer/enrolment/validate-11.smt2	unsat		6	unsat		6	6.59		
UFLIA/tokeneer/enrolment/validate/validateandaddkey-8.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/digest-127.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/digest-173.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/digest-219.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/digest-36.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/digest-81.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/dofind-32.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/keystore/init-8.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/latch/updateinternallatch-5.smt2	unsat		2	unsat		2	6.59		
UFLIA/tokeneer/screen/writealarms-9.smt2	unsat		6	unsat		6	6.59		
UFLIA/tokeneer/screen/writestatsdata-4.smt2	unsat		6	unsat		6	6.59		
UFLIA/tokeneer/tokenreader/getcertificate-11.smt2	unsat		6	unsat		6	6.59		
UFLIA/tokeneer/tokenreader/init-38.smt2	unsat		2	unsat		2	6.39		
UFLIA/tokeneer/tokenreader/poll/checkcardstate-7.smt2	unsat		6	unsat		6	6.39		
UFLIA/tokeneer/userentry/progress-12.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	6.39	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFLIA/tokeneer/userentry/validateentry-8.smt2	unsat		2	unsat		2	5.47		
UFLIA/tokeneer/usertoken/addauthcert-19.smt2	unsat		2	unsat		2	5.47		
UFLIA/tokeneer/usertoken/readandcheck/checkprivcert-2.smt2	unsat		6	unsat		6	5.47		
UFLIA/tptp/NUM860=1.smt2	unknown	ResourceLimit	17	unknown	ResourceLimit	17	5.47	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
