file	declared	z3	z3_ms	base	base_ms	base_detail	ab	ab_ms	ab_detail	budget	budget_ms	budget_detail
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=9.smt2	unsat	other	126	unknown	21387	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5880, cnf_vars=49936, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21401	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5880, cnf_vars=49936, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21466	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5880, cnf_vars=49936, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/HamiltonianPath/gryzzles.12.lp.smt2	sat	sat	422	unknown	21270	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5359, cnf_vars=21540, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21264	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5359, cnf_vars=21540, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21210	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5359, cnf_vars=21540, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/HamiltonianPath/gryzzles.31.lp.smt2	sat	sat	1440	unknown	21594	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7663, cnf_vars=29312, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21377	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7663, cnf_vars=29312, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21483	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7663, cnf_vars=29312, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/HamiltonianPath/gryzzles.7.lp.smt2	sat	sat	811	unknown	21274	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7053, cnf_vars=26910, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21255	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7053, cnf_vars=26910, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21267	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=7053, cnf_vars=26910, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=3_l=4_sat.gph.smt2	sat	other	110	unknown	21757	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=17416, cnf_vars=87748, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21869	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=17416, cnf_vars=87748, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21735	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=17416, cnf_vars=87748, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/MazeGeneration/maze-generation-width=10-height=10-density=0.01-run=2.smt2	unsat	other	112	unsat	1112		unsat	1311		unsat	1211	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Hanoi/mgs_towers-hanoi.73_7.smt2	sat	other	24131	unknown	23285	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=24896, cnf_vars=252085, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	23374	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=24896, cnf_vars=252085, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22628	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=24896, cnf_vars=252085, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/KnightTour/knightTour.in05.smt2	unknown	other	24030	unknown	22581	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=29136, cnf_vars=122353, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22438	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=29136, cnf_vars=122353, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21826	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=29136, cnf_vars=122353, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/MazeGeneration/maze-generation-width=16-height=16-density=0.01-run=1.smt2	unsat	other	116	unsat	19626		unsat	20528		unsat	21042	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/MazeGeneration/maze-generation-width=19-height=19-density=0.01-run=5.smt2	sat	other	118	unknown	18224	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=1084, cnf_vars=31944, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	18334	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=1084, cnf_vars=31944, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	18292	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=1084, cnf_vars=31944, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Labyrinth/laby_18_18_14.lp.smt2	sat	other	24292	HARDKILL	32150		HARDKILL	32236		HARDKILL	32455	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Labyrinth/laby_21_21_12.lp.smt2	sat	other	24157	unknown	31934	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	HARDKILL	32338		HARDKILL	32369	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/SchurNumbers/15.3.schur.lp.smt2	sat	sat	10219	unknown	21635	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4710, cnf_vars=89059, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21697	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4710, cnf_vars=89059, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21650	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4710, cnf_vars=89059, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/SchurNumbers/20.18.schur.lp.smt2	unsat	unsat	3820	unknown	21682	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4412, cnf_vars=72055, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21535	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4412, cnf_vars=72055, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21538	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=4412, cnf_vars=72055, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/dimitri_yorick.59.steps.8.asp.smt2	unsat	unsat	709	unknown	21245	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2112, cnf_vars=23422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21230	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2112, cnf_vars=23422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21231	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2112, cnf_vars=23422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/duthen-990602.51.steps.12.asp.smt2	unsat	unsat	1813	unknown	21345	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2648, cnf_vars=29422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21232	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2648, cnf_vars=29422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21231	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2648, cnf_vars=29422, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sokoban/duthen-990602.77.steps.9.asp.smt2	unsat	unsat	824	unknown	21229	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2930, cnf_vars=32425, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21233	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2930, cnf_vars=32425, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21460	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=2930, cnf_vars=32425, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Solitaire/solitaire-center-time=26.smt2	sat	other	23	unknown	21736	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14740, cnf_vars=106276, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22033	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14740, cnf_vars=106276, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22172	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14740, cnf_vars=106276, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Solitaire/solitaire-edge-time=29.smt2	sat	other	129	unknown	22031	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15956, cnf_vars=115094, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22139	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15956, cnf_vars=115094, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	22370	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15956, cnf_vars=115094, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/Sudoku/sudoku.in8.smt2	sat	other	24069	unknown	24527	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	24314	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=55379, cnf_vars=160320, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	24767	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/TravellingSalesperson/rand_80_340_1159656267_0.lp.smt2	sat	other	24072	unknown	21746	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14601, cnf_vars=58484, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21739	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14601, cnf_vars=58484, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21991	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=14601, cnf_vars=58484, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/WeightBoundedDominatingSet/rand_100_400_1159666138_5.lp.smt2	sat	sat	3917	unknown	21178	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=3508, cnf_vars=13470, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21217	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=3508, cnf_vars=13470, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21161	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=3508, cnf_vars=13470, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_12.lp.smt2	sat	other	24049	unknown	21789	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=12881, cnf_vars=51563, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21777	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=12881, cnf_vars=51563, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21551	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=12881, cnf_vars=51563, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/cellar/CELAR6_SUB0.smt2	unsat	unsat	110	unsat	609		unsat	410		unsat	410	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_6.lp.smt2	unknown	other	24031	unknown	21302	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5381, cnf_vars=20559, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21252	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5381, cnf_vars=20559, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21243	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=5381, cnf_vars=20559, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/WireRouting/wire.10.x.10.b.5.a.20_unsat.data.smt2	unsat	other	24138	unknown	21747	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15176, cnf_vars=116777, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21833	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15176, cnf_vars=116777, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	21933	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=15176, cnf_vars=116777, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/bcnscheduling/bcnscheduling105.smt2	unsat	unsat	7623	unknown	26239	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	26137	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	26237	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/asp/WireRouting/wire.14.x.14.b.8.a.40_unsat.data.smt2	unsat	other	24137	unknown	24546	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=44535, cnf_vars=354972, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	24231	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=44535, cnf_vars=354972, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round	unknown	23430	unknown kind=ResourceLimit detail: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=44535, cnf_vars=354972, base_trigger=>1024/>4096, moderate_envelope<=1280/<=8192, initial_clauses=0, blocking_lemmas=0); declining before the first SAT round
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/diamonds/diamonds.12.2.i.a.u.smt2	unsat	unsat	711	unsat	15124		unsat	15225		HARDKILL	32145	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop12-2-6-6-4-4-11.smt2	unsat	unsat	107	unsat	1512		unsat	1610		unsat	1008	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/cellar/scen09.smt2	unsat	unsat	807	HARDKILL	32140		HARDKILL	32140		HARDKILL	32145	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/diamonds/diamonds.18.2.i.a.u.smt2	unsat	unsat	9525	HARDKILL	32153		HARDKILL	32177		HARDKILL	32130	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/diamonds/diamonds.15.2.i.a.u.smt2	unsat	other	24062	HARDKILL	32147		HARDKILL	32212		HARDKILL	32194	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/fuzzy-matrix/Zantema_z053.srs_slice-8_constraint-227740.smt2	sat	other	24036	unknown	29132	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29198	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29156	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop4-2-2-2-4-4-11.smt2	unsat	unsat	112	unsat	126		unsat	119		unsat	111	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop18-2-9-9-4-4-11.smt2	unsat	other	24066	HARDKILL	32160		HARDKILL	32131		HARDKILL	32165	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop22-2-11-11-4-4-11.smt2	unknown	other	24079	HARDKILL	32176		HARDKILL	32144		HARDKILL	32136	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop28-2-14-14-4-4-11.smt2	unknown	other	24027	unknown	29107	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29112	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29096	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop34-2-17-17-4-4-11.smt2	unknown	other	24025	unknown	29204	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29201	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29157	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop44-2-22-22-4-4-11.smt2	unknown	other	24025	unknown	29228	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29305	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29167	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER10-3-ninc.smt2	unsat	unsat	107	unsat	407		unsat	507		unsat	507	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER12-2-ninc.smt2	unsat	unsat	106	unsat	307		unsat	207		unsat	306	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER11-3-ninc.smt2	unsat	unsat	108	unsat	507		unsat	608		unsat	607	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop50-2-25-25-4-4-11.smt2	unknown	other	24028	unknown	29286	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29351	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29335	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/job_shop/jobshop56-2-28-28-4-4-11.smt2	unknown	other	24030	unknown	29540	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29469	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve	unknown	29232	unknown kind=Timeout detail: preprocessed dispatch timeout after reduced solve
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER4-5-ninc.smt2	sat	sat	113	sat	411		sat	311		sat	412	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER6-6-ninc.smt2	unsat	unsat	109	unsat	4215		unsat	4113		unsat	4313	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER8-3-ninc.smt2	unsat	unsat	111	unsat	310		unsat	312		unsat	412	
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/mathsat/fischer/FISCHER9-5-ninc.smt2	unsat	unsat	113	unsat	1613		unsat	1913		unsat	1815	
