file	axeyum	reference	declared
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv12_2900.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv12_2972.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv12_2990.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv12_3004.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv12_3050.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv13_3000.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv13_3104.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv13_3150.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv13_3200.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv14_2800.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv14_2885.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv14_2895.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv14_2905.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/swv14_3000.smt2	unsolved	unsolved	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_RDL/scheduling/yn1_750.smt2	unsolved	unsat	unsat
