file	axeyum	reference	declared
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen83-1.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/super_queen/super_queen94-1.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen15-1.smt2	unsolved	unsolved	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen26-1.smt2	unsolved	unsolved	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen37-1.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen48-1.smt2	unsolved	unsolved	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen59-1.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen7-1.smt2	sat	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen80-1.smt2	unsolved	unsolved	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/queens_bench/toroidal_bench/toroidal_queen91-1.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/sal/bakery/inf-bakery-invalid-3.smt2	sat	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/sal/bakery/inf-bakery-mutex-14.smt2	unsat	unsat	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/sal/bakery/inf-bakery-mutex-7.smt2	unsat	unsat	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/sal/lpsat/lpsat-goal-18.smt2	unsat	unsat	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/gp10_03_mkspan1079.smt2	unsolved	unsat	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j6_per0_0_mkspan1057.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j7_per0_1_mkspan1055.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j7_per10_0_mkspan1013.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j7_per10_2_mkspan1013.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j8_per0_1_mkspan1053.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j8_per0_2_mkspan1054.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j8_per10_1_mkspan1036.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/j8_per20_0_mkspan1008.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_10x10_1_mkspan639.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_10x10_7_mkspan617.smt2	unsolved	sat	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_1_mkspan1140.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_2_mkspan933.smt2	unsolved	unsolved	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_IDL/schedulingIDL/tai_15x15_5_mkspan1174.smt2	unsolved	unsolved	sat
