file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	dump_rows	giveup
UF/20170428-Barrett/cdt-cade2015/nada/gandl/bird_tree/x2015_09_10_16_54_37_804_1017588.smt_in.smt2	unsat	0	8115	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	7946	8005			0	
UF/grasshopper/instantiated/dl_copy_loop_check_heap_access_31_6.smt2	unsat	0	1109	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	832	1044			0	
UF/grasshopper/uninstantiated/dl_remove_loop_invariant_35_5.smt2	unknown	0	8014	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	2130	7905			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/Arrow_Order/uf.558544.smt2	unsat	0	2410	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	2282	2358			0	
UF/sledgehammer/FFT/uf.573210.smt2	unknown	0	24229	18	none	q:uf-fmf-probe	fd:bounded-completeness-unsat	12051	24110			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/FFT/uf.734908.smt2	unknown	0	24129	18	none	q:uf-fmf-probe	fd:bounded-completeness-unsat	12033	24076			0	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms
UF/sledgehammer/FFT/uf.888460.smt2	unknown	0	10317	19	none	q:egraph	fd:bounded-completeness-unsat	7242	10251			0	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1158058.smt2	unknown	0	25131	7	none	q:egraph	q:egraph	11169	17311	q:egraph	7688	0	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1344532.smt2	unsat	0	3811	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	3604	3752			0	
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.658398.smt2	unknown	0	24429	18	none	q:mbqi	fd:bounded-completeness-unsat	12991	24343			0	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.870785.smt2	unsat	0	5012	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	2424	4684			0	
UF/sledgehammer/Hoare/uf.1001519.smt2	unsat	0	4112	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	3701	3988			0	
UF/sledgehammer/Hoare/uf.685581.smt2	unknown	0	7815	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	2753	7658			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/NS_Shared/smtlib.599737.smt2	unknown	0	10618	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	4563	10524			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/NS_Shared/uf.828518.smt2	unknown	0	25230	7	none	q:uf-fmf-probe	q:egraph	6899	11744	q:egraph	13255	0	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UF/sledgehammer/QEpres/uf.637819.smt2	unsat	0	3411	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	1992	3209			0	
UF/sledgehammer/QEpres/uf.850857.smt2	unknown	0	21829	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	11377	21662			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/StrongNorm/uf.648745.smt2	unsat	0	5313	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	5068	5185			0	
UF/sledgehammer/TwoSquares/uf.626615.smt2	unsat	0	107	2	q:ground-subset	fd:parse	q:ground-subset	10	11			0	
UF/sledgehammer/TwoSquares/uf.780730.smt2	unknown	0	20326	19	none	q:uf-fmf-full	fd:bounded-completeness-unsat	8748	20276			0	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 34 rounds (no further instance to admit; more rounds cannot help)
UF/sledgehammer/TypeSafe/smtlib.655487.smt2	unsat	0	7915	6	q:mbqi-quick	q:uf-fmf-probe	q:mbqi-quick	7190	7799			0	
