driver,driver_sha256,index,check_id,query_sha256,purpose,outcome,warm_execution,active_constraint_count,query_occurrences_per_run,cold_total_nanos,cold_unattributed_nanos,warm_total_nanos,warm_unattributed_nanos,cold_aig_nodes,cold_cnf_variables,cold_cnf_clauses,warm_aig_nodes_added,warm_cnf_variables_added,warm_cnf_clauses_added,cold_arena_create_nanos,cold_translation_nanos,cold_solver_create_nanos,cold_word_rewrite_nanos,cold_bit_blast_nanos,cold_cnf_encode_nanos,cold_solve_nanos,cold_model_lift_nanos,cold_replay_nanos,cold_model_extract_nanos,warm_session_create_nanos,warm_translation_nanos,warm_word_rewrite_nanos,warm_bit_blast_nanos,warm_cnf_encode_nanos,warm_solve_nanos,warm_model_lift_nanos,warm_replay_nanos,warm_model_extract_nanos
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1416,check-1416,1fa6d1e69eb83e7debe8cd985e6cf431727129b0e676c053a9f728d0c2bb320b,address-concretization,sat,warm-retained,27,2,2661776,82195,110506,24057,1705,1705,2871,0,0,0,197,98002,6682,0,644212,1638475,124388,18241,48184,1200,0,0,0,0,0,0,0,84710,1739
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1417,check-1417,347804420743467a43dbdffb4b7d2abb816c521c937587d7418aa07447c0fa18,branch-feasibility,sat,warm-retained,29,3,4637623,139611,3086819,75841,1705,1705,2871,0,2,2,299,152590,10186,0,1053965,2874057,258629,43051,102570,2665,0,21186,0,3853,56744,2653557,167354,105365,2919
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1418,check-1418,14726350f27983b2c5f917630cc2a4da50aa4d4563349b6fa34310f3467be595,branch-feasibility,unsat,warm-retained,29,1,4286250,153487,375714,62765,1705,1705,2872,0,1,1,454,178141,11544,0,1136782,2800645,5051,0,0,146,0,14398,0,2739,32505,263113,0,0,194
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1419,check-1419,347804420743467a43dbdffb4b7d2abb816c521c937587d7418aa07447c0fa18,finding-reachability,sat,warm-retained,29,3,4832022,162640,227783,52774,1705,1705,2871,0,1,1,361,172629,21820,0,1155384,2976517,215559,33066,91869,2177,0,13947,0,2522,33495,0,0,122013,3032
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1420,check-1420,4b1935ab8fc751295a3ff46fe14eba0617a54ef52af15810454e9d17865bcdb5,value-witness,unsat,warm-retained,30,1,3482523,118894,490418,45327,1768,1768,2995,0,1,124,292,147705,10185,0,875999,2326301,2999,0,0,148,0,16347,0,1591,235172,191824,0,0,157
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1421,check-1421,422dbdb182f643e54bd886765d9d0611739543176327717fe5c82c8b6cd9c9f2,value-witness,unsat,warm-retained,30,1,4030507,135748,507148,48653,1765,1765,2995,0,1,124,337,180564,10904,0,1014926,2684298,3599,0,0,131,0,14655,0,1798,251537,190338,0,0,167
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1422,check-1422,347804420743467a43dbdffb4b7d2abb816c521c937587d7418aa07447c0fa18,address-concretization,sat,warm-retained,29,3,3668626,122339,116314,31097,1705,1705,2871,0,0,0,352,152292,9259,0,935454,2197890,163611,24172,61657,1600,0,0,0,0,0,0,0,82998,2219
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1423,check-1423,737080f4fb8a7881920dc10822678c7375ca99daeecba4ac1caaad97e2c875c6,finding-reachability,sat,warm-retained,30,2,2347172,78241,2330060,44599,1705,1705,2871,0,1,124,174,89805,6449,0,563069,1429461,114924,17876,46179,994,0,13655,0,1760,236056,1878510,87512,66199,1769
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1424,check-1424,9cc7c631ac4a6a35bb3f37db742f11f6e71d1b60e7ff544d8a470fd03458c9f0,value-witness,unsat,warm-retained,31,1,2474511,84943,390856,36252,1768,1768,2995,0,1,124,190,109476,6299,0,612769,1658187,2564,0,0,83,0,11556,0,1249,194394,147275,0,0,130
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1425,check-1425,8a1785479e0729b205a5f720623b9b3c5119c7bf9473a170133202302963d73f,value-witness,unsat,warm-retained,31,1,3355297,119086,470837,45926,1765,1765,2995,0,1,124,278,138858,8416,0,902801,2178988,6732,0,0,138,0,13769,0,1731,232101,177156,0,0,154
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1426,check-1426,737080f4fb8a7881920dc10822678c7375ca99daeecba4ac1caaad97e2c875c6,address-concretization,sat,warm-retained,30,2,3477994,114366,121014,25761,1705,1705,2871,0,0,0,276,129597,8061,0,829684,2147085,161274,25629,60471,1551,0,0,0,0,0,0,0,93078,2175
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1427,check-1427,5548419542293dc7f6d8fefc2886043d76dc0b083ed6e9b1157f6a612acd2946,finding-reachability,sat,warm-retained,31,2,2244677,76047,2207568,42258,1705,1705,2871,0,1,124,177,91034,5776,0,541883,1364137,105604,16824,42177,1018,0,13068,0,1656,231370,1761111,91567,64873,1665
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1428,check-1428,07ebd2e7e99678b83f42d5e8bbaf8c1d084cb95ee5b681fb88048cc48693c9bb,value-witness,unsat,warm-retained,32,1,2455355,86503,375397,33452,1768,1768,2995,0,1,124,226,120957,6335,0,604667,1634122,2440,0,0,105,0,10275,0,1094,195351,135120,0,0,105
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1429,check-1429,dec586ee7b6ae37f21681072ecafb29d291b16d971cee74b146696d6fbefa131,value-witness,sat,warm-retained,32,3,3145987,108312,2150202,63543,1705,1705,2871,0,1,124,269,136339,8187,0,770233,1892642,148301,24642,55733,1329,0,11440,0,1301,200703,1603748,80918,184620,3929
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1430,check-1430,5548419542293dc7f6d8fefc2886043d76dc0b083ed6e9b1157f6a612acd2946,address-concretization,sat,warm-retained,31,2,5355910,186590,167571,40923,1705,1705,2871,0,0,0,421,182368,11456,0,1269828,3261554,281849,42931,115974,2939,0,0,0,0,0,0,0,123331,3317
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1431,check-1431,dec586ee7b6ae37f21681072ecafb29d291b16d971cee74b146696d6fbefa131,finding-reachability,sat,warm-retained,32,3,5579512,204524,3177849,75892,1705,1705,2871,0,1,124,380,189940,12326,0,1253369,3452967,299846,42927,120276,2957,0,19997,0,2398,327687,2537445,121083,90803,2544
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1432,check-1432,1457691931e8b56741c63b4573b9fdfc167d16f5c68bf94549635e6534caff97,value-witness,unsat,warm-retained,33,1,4677190,162224,901346,50801,2012,2012,3176,0,1,125,336,186054,11985,0,1172684,3139479,4312,0,0,116,0,10427,0,2626,371611,465703,0,0,178
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1433,check-1433,2b837099c9d8f422345254131d5df60641b9f94106bc5e932aaf41e184c5bb54,value-witness,unsat,warm-retained,33,1,3830424,139598,549875,42621,2011,2011,3176,0,1,125,355,162164,10584,0,977181,2537165,3272,0,0,105,0,8682,0,1948,294903,201572,0,0,149
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1434,check-1434,dec586ee7b6ae37f21681072ecafb29d291b16d971cee74b146696d6fbefa131,address-concretization,sat,warm-retained,32,3,4289275,139070,179907,42243,1705,1705,2871,0,0,0,245,129571,7810,0,983110,2630338,245403,42426,108433,2869,0,0,0,0,0,0,0,133986,3678
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1435,check-1435,e78e574e57eebff551bc3f536e476e31c2f2f8853485197937d7581cfc31c661,branch-feasibility,sat,warm-retained,35,3,6197214,200479,3843727,94220,2104,2104,3240,0,3,158,537,197158,13447,0,1380727,3870365,357147,50933,123405,3016,0,24700,0,5645,553507,2908836,140272,113338,3209
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1436,check-1436,528aa3442e33ac8d84e82a0543970e2be18ea585cc58877ec110dc8d457778ec,branch-feasibility,sat,warm-retained,35,1,4004386,136677,2623458,46934,2104,2104,3240,0,1,1,526,166819,11745,0,929209,2469291,194407,26977,66794,1941,0,9597,0,2076,26788,2378076,85120,72812,2055
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1437,check-1437,c80c713c1982cc509d95025a7c2ea60a1149ba723266dad18eb151296a9f519c,branch-feasibility,unsat,warm-retained,36,1,5383668,181067,442344,67648,2104,2104,3241,0,1,1,466,166774,10314,0,1262791,3755687,6321,0,0,248,0,13997,0,2669,33243,324564,0,0,223
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1438,check-1438,889badf110f375ef2e0735f1a53c115c479b1665589c02a7ad55fe9366589ff1,branch-feasibility,sat,warm-retained,36,2,6823354,228992,3410919,75477,2104,2104,3240,0,1,1,598,250810,12795,0,1574930,4201676,369925,51509,128824,3295,0,12594,0,2559,34095,2981453,172976,127865,3900
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1439,check-1439,889badf110f375ef2e0735f1a53c115c479b1665589c02a7ad55fe9366589ff1,address-concretization,sat,warm-retained,36,2,3980793,137015,169045,39860,2104,2104,3240,0,0,0,331,168876,11046,0,918756,2462942,190487,25055,64732,1553,0,0,0,0,0,0,0,125583,3602
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1440,check-1440,374946a393d6a5cd835f208e383967faf0774be51750b231a57b1345e1fd8715,branch-feasibility,sat,warm-retained,38,1,2624984,90562,1801010,38607,2104,2104,3240,0,2,2,182,108241,5725,0,597093,1617486,138547,18501,47557,1090,0,12546,0,2449,34468,1584045,71637,55515,1743
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1441,check-1441,47d0a56c323a04cd3a0e7ec49e1a03c770ca657ae38266a5cf21c331aedf8e40,branch-feasibility,unsat,warm-retained,38,1,3051964,113866,268273,38638,2104,2104,3241,0,1,1,211,139902,7161,0,756687,2031648,2409,0,0,80,0,10057,0,1814,24417,193218,0,0,129
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1442,check-1442,85194d988ee473a0d0db92f8b058761d26057ddcf59191baf95a50e7dbc419b2,branch-feasibility,unsat,warm-retained,39,1,3490429,133938,319840,47126,2104,2104,3241,0,2,2,253,149701,8128,0,870514,2324393,3375,0,0,127,0,15297,0,2683,45579,209009,0,0,146
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1443,check-1443,0a7f1185c95c74775e256229905c5afa0dfdefdd804cb8d0c78679dab5e77ca0,branch-feasibility,sat,warm-retained,39,2,2671059,93949,2471029,47659,2104,2104,3240,0,1,1,183,100325,6228,0,621551,1626988,156244,18376,46182,1033,0,9197,0,1820,28349,2166557,116167,98804,2476
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1444,check-1444,0a7f1185c95c74775e256229905c5afa0dfdefdd804cb8d0c78679dab5e77ca0,address-concretization,sat,warm-retained,39,2,2596728,91258,84630,19550,2104,2104,3240,0,0,0,186,99125,5761,0,594451,1590292,150307,17579,46797,972,0,0,0,0,0,0,0,63390,1690
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1445,check-1445,cd64eb6a5e2a1105146cf09fd3fe3aae27cde4feeb2a4819ecca4f6033552b25,branch-feasibility,sat,warm-retained,41,2,3002553,107283,1822244,37884,2104,2104,3240,0,2,2,254,115866,6448,0,689392,1849228,158829,21708,52444,1101,0,12933,0,2053,34196,1607907,70272,55236,1763
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1446,check-1446,15fed74c38d5e74e4c14a032cafdaadfef8fbc5b5448afa2a4267100e5332a9a,branch-feasibility,unsat,warm-retained,41,1,2809571,114348,215400,28334,2104,2104,3241,0,1,1,230,118264,6322,0,688260,1879610,2462,0,0,75,0,6595,0,1099,16499,162770,0,0,103
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1447,check-1447,cd64eb6a5e2a1105146cf09fd3fe3aae27cde4feeb2a4819ecca4f6033552b25,address-concretization,sat,warm-retained,41,2,4433080,282761,90435,19204,2104,2104,3240,0,1,1,350,117605,7565,0,863706,2615972,390718,40685,111104,2614,0,5705,0,1487,13516,0,0,49104,1419
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1448,check-1448,9187433a6343ad65ad65164e245c3b0ba3376a0c1ffb995ed471f2d9b7b764f8,address-concretization,sat,warm-retained,42,1,3441781,125851,2065363,40649,2104,2104,3240,0,1,1,266,180450,8115,0,787332,2083361,172917,23788,58338,1363,0,11046,0,1563,24040,1833398,86542,66323,1802
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1449,check-1449,cc96c58141a08100deabfb93ce4b4a02b6fe986b2030555963897f1554537c53,address-concretization,sat,warm-retained,43,1,3696532,138752,1991961,40019,2104,2104,3240,0,1,1,280,169569,8168,0,867047,2220280,187394,25063,78662,1317,0,10677,0,1511,20041,1766523,78631,72635,1924
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1450,check-1450,e8052c2660374f8c7fbb973a95d957776deec574608e3951828c2b2259f73e49,address-concretization,sat,warm-retained,44,1,6392092,242547,3511802,79324,2104,2104,3240,0,1,1,605,268461,11649,0,1404877,3893328,385656,46694,135606,2669,0,18859,0,2661,39115,3035463,178578,153696,4106
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1451,check-1451,2d1818027d2721d85befcf99c7cbb077c7ae199d6f460e7648f162cb708803d5,address-concretization,sat,warm-retained,45,1,4037723,154103,1148245,37244,2104,2104,3240,0,1,1,665,192081,11784,0,939063,2433198,199313,27258,78365,1893,0,9242,0,1220,15378,974754,47321,60975,2111
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1452,check-1452,c4c63b0cd0a77722c13b427c382cbe4d29caa0dd3db5a22e45b13c91158a1c72,address-concretization,sat,warm-retained,46,1,4697797,181995,3027615,72205,2104,2104,3240,0,1,1,487,162419,8803,0,1002840,2864587,293161,45638,135420,2447,0,20937,0,2831,36015,2650944,117566,124141,2976
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1453,check-1453,fa7bf81c4344b5f43885bea007558685287997e7e294090d903c53dc27cabb38,address-concretization,sat,warm-retained,47,1,5550462,244854,3464296,82282,2104,2104,3240,0,1,1,494,229544,11346,0,1266725,3246839,354838,47781,144919,3122,0,21062,0,2749,36451,2959993,180004,177430,4325
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1454,check-1454,8619dd14a2eab30d33130c3ac6348d8a24c6b21005ea65de89cf47a12078501d,address-concretization,sat,warm-retained,48,1,7696708,315577,3412719,78242,2104,2104,3240,0,1,1,621,342402,14267,0,1843411,4592225,372263,52654,160191,3097,0,38251,0,2654,33474,2923584,164222,168382,3910
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1455,check-1455,85479690381c0011e0c10fa0167b19b8a4de832f51c3bb087f7a0f2eb03f2cc4,concrete-evaluation,sat,warm-retained,49,1,2898440,118289,3405593,77741,2104,2104,3240,0,1,1,377,142089,7499,0,701633,1716282,138639,18330,54298,1004,0,20848,0,2961,35066,2931402,164719,168770,4086
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1456,check-1456,e78e574e57eebff551bc3f536e476e31c2f2f8853485197937d7581cfc31c661,finding-reachability,sat,warm-retained,35,3,2830461,95441,170775,30500,2104,2104,3240,0,1,32,267,102277,6349,0,642022,1763929,151456,20066,47472,1182,0,6755,0,1496,66023,0,0,64159,1842
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1457,check-1457,a2cafff623bfc47bef383477893c411e0a9d03ff3acb79b49aac4700206dcbe1,value-witness,unsat,warm-retained,36,1,3286640,111547,490656,37472,2409,2409,3545,0,1,125,303,129527,7570,0,789019,2245656,2916,0,0,102,0,8542,0,1643,261076,181785,0,0,138
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1458,check-1458,22639e175b60d478b51b20eb36fcd1f577757eb7060bafb1f81756fafbe09da8,value-witness,unsat,warm-retained,36,1,3603593,120380,496900,39031,2408,2408,3545,0,1,125,410,144999,8348,0,873477,2452837,3054,0,0,88,0,7166,0,1634,258455,190484,0,0,130
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1459,check-1459,e78e574e57eebff551bc3f536e476e31c2f2f8853485197937d7581cfc31c661,address-concretization,sat,warm-retained,35,3,3131695,113652,132325,28766,2104,2104,3240,0,0,0,229,119693,7307,0,717187,1930017,158970,27031,56421,1188,0,0,0,0,0,0,0,100602,2957
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1460,check-1460,ab624a6bb12af523888bb65ab382c925475e11db26f46fd76b11030c6d5f9732,finding-reachability,sat,warm-retained,36,2,2443281,75441,1574001,27528,2407,2407,3545,0,1,125,163,89905,5158,0,539093,1539004,129135,17078,47537,767,0,13616,0,986,175743,1242303,65246,47170,1409
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1461,check-1461,8788883a7d4564be496add718ed8b4acb2867ecce8ddde75cb23754fc757fe56,value-witness,unsat,warm-retained,37,1,3104838,94486,387502,30617,2694,2694,3830,0,1,120,202,117589,6813,0,722702,2160411,2563,0,0,72,0,5886,0,1325,205488,144078,0,0,108
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1462,check-1462,d7be44c7b45704a1ce1b0905554a328b36fe92072e33e4be300dfcd5b52a6bea,value-witness,unsat,warm-retained,37,1,3339018,104207,476910,35542,2690,2690,3830,0,1,120,251,126859,7048,0,782791,2314845,2930,0,0,87,0,7296,0,1679,256695,175572,0,0,126
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1463,check-1463,ab624a6bb12af523888bb65ab382c925475e11db26f46fd76b11030c6d5f9732,address-concretization,sat,warm-retained,36,2,3152829,99365,117574,25450,2407,2407,3545,0,0,0,209,115347,6797,0,716832,1975974,164212,21450,51448,1195,0,0,0,0,0,0,0,89481,2643
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1464,check-1464,36423e500d5ce4a475ffa2e1a218698f6fd1b1b8b97d40c8da7f80f47ba9f21f,integer-overflow,unsat,warm-retained,38,1,2322105,51928,378870,23040,3033,3033,4544,0,2,121,88,62433,3282,0,398053,1312431,493850,0,0,40,0,8289,0,1839,158480,187159,0,0,63
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1465,check-1465,cbe5f9bc5079c067c3f7376746eef2dbcba0ae38a577c261cc5c2a579a757b6c,finding-reachability,sat,warm-retained,37,2,2490635,72130,1328773,20343,2690,2690,3830,0,0,0,130,78842,4472,0,531980,1599911,144873,18327,39022,948,0,0,0,0,0,1199823,61550,45740,1317
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1466,check-1466,b3cdbfa6f430c3674710e718c584de7ab818504c55aa26964d383507ce26c412,value-witness,unsat,warm-retained,38,1,2733999,82102,356746,26472,2753,2753,3950,0,1,120,207,106679,5020,0,619494,1918109,2321,0,0,67,0,5394,0,1350,194401,129029,0,0,100
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1467,check-1467,478bae337d48079f6ee989d276d989dd295d6d6d1ae9b5a4a24af7f6469bd802,value-witness,unsat,warm-retained,38,1,3089774,91330,423400,32455,2747,2747,3950,0,1,120,249,128967,6932,0,703292,2156450,2484,0,0,70,0,6807,0,1497,218118,164402,0,0,121
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1468,check-1468,cbe5f9bc5079c067c3f7376746eef2dbcba0ae38a577c261cc5c2a579a757b6c,address-concretization,sat,warm-retained,37,2,2948208,86335,84903,19386,2690,2690,3830,0,0,0,165,99080,5671,0,626062,1892559,167195,21644,48512,985,0,0,0,0,0,0,0,63803,1714
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1469,check-1469,910d16007b9f096fe0f8e492a489089798077a1f2e7905422c133699509e43b5,finding-reachability,sat,warm-retained,38,2,3592640,110262,1871215,31869,2690,2690,3830,0,1,120,189,126857,6981,0,775478,2301421,192184,23246,54789,1233,0,6040,0,1532,212394,1483334,72906,61548,1592
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1470,check-1470,17a1dcf28f32559b09a0643a6a3c2952c025d9d22a92ff1b05ed238427c916bc,value-witness,unsat,warm-retained,39,1,2979234,90558,359591,27926,2753,2753,3950,0,1,120,185,118296,5574,0,669379,2092742,2398,0,0,102,0,5373,0,1103,187319,137766,0,0,104
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1471,check-1471,f195670c10ad1693610b62ef9e536ddd0e8adc05f131fcc29c35f4cc8ed1f913,value-witness,unsat,warm-retained,39,1,3694785,112364,440667,36583,2747,2747,3950,0,1,120,204,137308,11946,0,792744,2636905,3196,0,0,118,0,7213,0,1702,228972,166057,0,0,140
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1472,check-1472,910d16007b9f096fe0f8e492a489089798077a1f2e7905422c133699509e43b5,address-concretization,sat,warm-retained,38,2,6351790,182356,166706,39201,2690,2690,3830,0,0,0,322,183831,10398,0,1344977,4135298,350675,42270,99396,2267,0,0,0,0,0,0,0,123862,3643
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1473,check-1473,744a5a52f4b612d4f432ac7393a70566011f2da25ebea6148145e7274fa78e98,branch-feasibility,unsat,warm-retained,41,1,7616230,218500,929241,84170,3188,3188,4821,0,3,122,517,316522,14931,0,1628213,5431789,5528,0,0,230,0,38521,0,6355,479016,320957,0,0,222
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1474,check-1474,4532340379faa3eb865c0dec9fca87fad22b631feb6caffd27f4b0f783e8230b,branch-feasibility,sat,warm-retained,41,2,8760805,227692,3532801,71282,3188,3188,4820,0,1,1,517,246209,11044,0,1656535,5790847,584061,78311,162329,3260,0,12813,0,2348,37014,3082673,167332,154948,4391
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1475,check-1475,4532340379faa3eb865c0dec9fca87fad22b631feb6caffd27f4b0f783e8230b,address-concretization,sat,warm-retained,41,2,3104720,84463,173554,33779,3188,3188,4820,0,0,0,232,114996,5924,0,637949,2021316,173097,20974,44849,920,0,0,0,0,0,0,0,136217,3558
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1476,check-1476,15cb8eb78b81694034ff006a00f55a7c50d6c039060e1534ed88826acfa662fa,branch-feasibility,sat,warm-retained,43,2,2083168,58559,1202146,23380,3188,3188,4820,0,2,2,181,74400,3571,0,413626,1351672,129507,16926,33990,736,0,7839,0,1097,23406,1054385,46985,43994,1060
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1477,check-1477,cb39c63d8cf22030f098fc4a8be91dabd0549ed8367593e06f1bfef6e5e15eaa,branch-feasibility,unsat,warm-retained,43,1,3057788,92644,201961,26669,3188,3188,4821,0,1,1,266,117391,5151,0,668060,2172235,1992,0,0,49,0,6391,0,1120,16771,150920,0,0,90
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1478,check-1478,15cb8eb78b81694034ff006a00f55a7c50d6c039060e1534ed88826acfa662fa,address-concretization,sat,warm-retained,43,2,3934116,109844,146150,28523,3188,3188,4820,0,1,1,395,146572,6247,0,779340,2577083,222506,28685,62284,1160,0,7733,0,1409,24622,0,0,81793,2070
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1479,check-1479,384bc805278d6a97b8be6b2f29b0de3ac0b8a2bd482ca62a34b26f17d1c88e36,address-concretization,sat,warm-retained,44,1,2376041,67787,1517892,28221,3188,3188,4820,0,1,1,409,80566,4818,0,484140,1521373,155592,19807,40613,936,0,7856,0,1076,17051,1341852,64052,56342,1442
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1480,check-1480,cf6801b4b6c801a61611813145d4b54387cd380b4811c296db874abc0fa3f04e,address-concretization,sat,warm-retained,45,1,5588508,167126,1884355,44744,3188,3188,4820,0,1,1,569,241976,11506,0,1189991,3582219,280424,34935,77714,2048,0,10997,0,1653,19315,1641755,78481,85199,2211
win10-vwififlt.sys,13c3b69a5d0179ed3cc2c999ff97edbaedd63da55ddb74427251c360706a3820,1481,check-1481,5021b5238f29dd70ded98967438b66234c62d02936a00824d7eadc5907a79c10,address-concretization,sat,warm-retained,46,1,8720087,255941,3440566,77176,3188,3188,4820,0,1,1,479,275587,12029,0,1672812,5722606,546841,70138,160351,3303,0,18619,0,2796,33517,2983576,155517,164982,4383
