file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
SC03-021__binary_search_trees__why_a78db1_binary_search-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
SC03-021__binary_search_trees__why_f0e6b6_binary_search-T-defqtvc__00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
SC03-021__linear_search__linear_search.adb_110_48_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
SC03-021__linear_search__linear_search.adb_48_13_loop_invariant_init___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
SC03-021__linear_search__linear_search.adb_96_53_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
T207-035__flow_constrained_depends__q.adb_6_12_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
TU__contract_cases_legal__contract_cases_legal.ads_18_45_contract_case___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
TU__loop_related_legal__loop_related_legal.adb_26_36_loop_invariant_init___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
TU__refined_post_legal__refined_post_legal.ads_8_21_postcondition___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
TU__type_invariant__legal__type_invariant_legal_4.adb_25_14_invariant_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
TU__type_invariant__legal__type_invariant_legal_5.adb_46_14_invariant_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__a-cofuve.ads_237_63_ring_buffer.ads_8_4_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
adacore_u__ints.adb_42_24_overflow_check___00.smt2	unknown	0.11	ok	unknown	24.13	ok	unknown	0.11	ok	unknown
adacore_u__ring_buffer.ads_21_52_range_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
formal_queue__a-cfdlli.ads_853_39_queue.ads_19_4_precondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__arithmetic__arithmetic.adb_164_39_overflow_check___00.smt2	unsat	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__arrays_multidim__arrays_multidim.adb_171_22_postcondition___00.smt2	unknown	24.03	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
riposte__enums__enums.adb_67_19_postcondition___00.smt2	sat	0.11	ok	sat	0.11	ok	sat	0.11	ok	sat
riposte__records__records.adb_16_20_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__records__records.adb_56_19_postcondition___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
