division	file	wall_ms	verdict	decided_by	bound_by	last	bound_ms	trace_total_ms	attempts	log_path
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/dl_remove_postcondition_of_dl_remove_50_4.smt2	24133	unsolved	ufbv-declared-sort-lazy	euf-online	fd:bounded-completeness-unsat	12863	22617	292	/home/mjbommar/route-attribution/logs/UF.85.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/pull_strands_check_heap_access_77_2.smt2	909	unsat	euf-online	dl-online	euf-online	114	130	71	/home/mjbommar/route-attribution/logs/UF.86.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/rec_remove_postcondition_of_rec_remove_20_4.smt2	12221	unsat	euf-online	dl-online	euf-online	55	65	91	/home/mjbommar/route-attribution/logs/UF.87.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/instantiated/split_loop_check_heap_access_79_6.smt2	1309	unsat	euf-online	ufbv-declared-sort-lazy	euf-online	5	17	119	/home/mjbommar/route-attribution/logs/UF.88.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/dl_copy_invariant_19_2.smt2	24529	unsolved	ufbv-declared-sort-lazy	fd:string-gate	fd:bounded-completeness-unsat	6556	10814	507	/home/mjbommar/route-attribution/logs/UF.89.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/dl_remove_loop_invariant_35_5.smt2	9616	unsolved	ufbv-declared-sort-lazy	fd:string-gate	fd:bounded-completeness-unsat	2476	6881	500	/home/mjbommar/route-attribution/logs/UF.90.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/insert_postcondition_of_insert_27_4.smt2	17426	unsolved	ufbv-declared-sort-lazy	fd:string-gate	fd:bounded-completeness-unsat	1584	5629	284	/home/mjbommar/route-attribution/logs/UF.91.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/rec_remove_check_heap_access_23_4.smt2	1409	unsat	euf-online	dl-online	euf-online	5	10	81	/home/mjbommar/route-attribution/logs/UF.92.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/grasshopper/uninstantiated/split_invariant_73_2.smt2	12421	unsat	euf-online	dl-online	euf-online	189	215	86	/home/mjbommar/route-attribution/logs/UF.93.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/smtlib.573364.smt2	108	sat	euf-online	fd:parse	euf-online	3	9	241	/home/mjbommar/route-attribution/logs/UF.94.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/smtlib.663965.smt2	9998	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/UF.95.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.558544.smt2	2610	unsat	euf-online	dl-online	euf-online	11	58	903	/home/mjbommar/route-attribution/logs/UF.96.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.616692.smt2	12221	unsat	euf-online	dl-online	euf-online	9	51	24	/home/mjbommar/route-attribution/logs/UF.97.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.704291.smt2	25235	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/UF.98.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.774042.smt2	5813	unsat	euf-online	fd:parse	euf-online	11	108	1315	/home/mjbommar/route-attribution/logs/UF.99.log
UF	/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/UF/sledgehammer/Arrow_Order/uf.813308.smt2	25234	unsolved	NA	NA	NA	NA	NA	NA	/home/mjbommar/route-attribution/logs/UF.100.log
