file	base	base_ms	base_rc	nz	nz_ms	nz_rc	sp	sp_ms	sp_rc	both	both_ms	both_rc	first	status
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0054.smt2	sat	104	0	sat	104	0	sat	105	0	sat	104	0	sp	sat
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0019.smt2	sat	104	0	sat	105	0	sat	104	0	sat	104	0	both	sat
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	unsat	104	0	unsat	104	0	unsat	104	0	unsat	104	0	base	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2	unsat	104	0	unsat	104	0	unsat	104	0	unsat	105	0	nz	unsat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0060.smt2	sat	104	0	sat	103	0	sat	104	0	sat	105	0	sp	sat
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0004.smt2	sat	103	0	sat	105	0	sat	104	0	sat	105	0	both	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	104	0	sat	104	0	sat	104	0	sat	105	0	base	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0046.smt2	sat	104	0	sat	104	0	sat	104	0	sat	104	0	nz	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	sat	104	0	sat	104	0	sat	105	0	sat	105	0	sp	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	unsat	103	0	unsat	104	0	unsat	105	0	unsat	104	0	both	unsat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	sat	103	0	sat	104	0	sat	104	0	sat	104	0	base	sat
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0010.smt2	sat	104	0	sat	104	0	sat	104	0	sat	105	0	nz	sat
QF_LRA/miplib/opt1217--57.smt2	unknown	24122	0	unknown	24126	0	unknown	24126	0	unknown	24126	0	sp	unsat
QF_LRA/sal/carpark/Carpark2-ausgabe-8.smt2	unknown	104	0	unknown	105	0	unknown	205	0	unknown	204	0	both	sat
QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unknown	24025	0	unknown	24125	0	unknown	24025	0	unknown	24025	0	base	unsat
QF_LRA/sal/tgc/tgc_io-safe-20.smt2	unknown	4508	0	unknown	4508	0	unknown	15018	0	unknown	14917	0	nz	sat
QF_LRA/sal/windowreal/windowreal-safe2-1.smt2	unsat	104	0	unsat	105	0	unsat	104	0	unsat	104	0	sp	unsat
QF_LRA/sc/sc-17.base.cvc.smt2	unknown	24125	0	unknown	24026	0	unsat	20122	0	unsat	20022	0	both	unsat
QF_LRA/sc/sc-25.base.cvc.smt2	unknown	24027	0	unknown	24022	0	unknown	24026	0	unknown	24025	0	base	unsat
QF_LRA/sc/sc-33.base.cvc.smt2	unknown	24127	0	unknown	24026	0	unknown	24024	0	unknown	24126	0	nz	unsat
QF_LRA/sc/sc-5.base.cvc.smt2	unsat	11514	0	unsat	11414	0	unsat	104	0	unsat	105	0	sp	unsat
QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	1205	0	unsat	1206	0	unsat	1306	0	unsat	1205	0	both	unsat
