file	base	base_ms	base_rc	nz	nz_ms	nz_rc	sp	sp_ms	sp_rc	both	both_ms	both_rc	first	status
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product47_false-unreach-call.cil.c.smt2	unknown	25133	0	unknown	25134	0	unknown	25133	0	unknown	25033	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.nec20_false-unreach-call.i.smt2	sat	105	0	sat	105	0	sat	105	0	sat	105	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sll_to_dll_rev_false-unreach-call.i.smt2	sat	1107	0	sat	1206	0	sat	1106	0	sat	1107	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.trex01_true-unreach-call.i.smt2	sat	105	0	sat	105	0	sat	105	0	sat	105	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_28.smt2	sat	1106	0	sat	1106	0	sat	1106	0	sat	1106	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	sat	3008	0	sat	3108	0	sat	3008	0	sat	3008	0	nz	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	unsat	306	0	unsat	306	0	unsat	305	0	unsat	305	0	sp	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	unsat	406	0	unsat	405	0	unsat	406	0	unsat	406	0	both	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	sat	1106	0	sat	1106	0	sat	1107	0	sat	1106	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	unknown	25032	0	unknown	25032	0	unknown	25128	0	unknown	25132	0	nz	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	unsat	2808	0	unsat	2809	0	unsat	2809	0	unsat	2909	0	sp	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	unsat	2108	0	unsat	2107	0	unsat	2107	0	unsat	2108	0	both	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	sat	4411	0	sat	4411	0	sat	3810	0	sat	4410	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	unknown	25031	0	unknown	25033	0	unknown	25031	0	unknown	25132	0	nz	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	unknown	25125	0	unknown	25033	0	unknown	25032	0	unknown	25133	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	unsat	8915	0	unsat	8916	0	unsat	8811	0	unsat	8915	0	both	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	unknown	25031	0	unknown	25033	0	unknown	25031	0	unknown	25132	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	unknown	25124	0	unknown	25129	0	unknown	25132	0	unknown	25131	0	nz	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_24.smt2	unknown	25131	0	unknown	25131	0	unknown	25131	0	unknown	25131	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_28.smt2	unsat	9414	0	unsat	9515	0	unsat	9414	0	unsat	9914	0	both	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_02.smt2	sat	3308	0	sat	3008	0	sat	3009	0	sat	3008	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_26.smt2	sat	2507	0	sat	2507	0	sat	2506	0	sat	2407	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_50.smt2	unsat	2308	0	unsat	2307	0	unsat	2307	0	unsat	2307	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_74.smt2	sat	1607	0	sat	1607	0	sat	1607	0	sat	1607	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_98.smt2	sat	2707	0	sat	2808	0	sat	2808	0	sat	2808	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_22.smt2	unsat	3610	0	unsat	3509	0	unsat	3510	0	unsat	3610	0	nz	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_46.smt2	unsat	3309	0	unsat	3309	0	unsat	3308	0	unsat	3308	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_70.smt2	unsat	3309	0	unsat	3209	0	unsat	3209	0	unsat	3209	0	both	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_94.smt2	unsat	2608	0	unsat	2608	0	unsat	2607	0	unsat	2808	0	base	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_18.smt2	sat	8515	0	sat	8515	0	sat	8416	0	sat	8414	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_42.smt2	sat	5311	0	sat	5311	0	sat	5310	0	sat	5211	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_66.smt2	sat	5011	0	sat	4910	0	sat	5011	0	sat	5011	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_90.smt2	sat	4911	0	sat	4911	0	sat	4811	0	sat	4710	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_14.smt2	sat	9815	0	sat	9711	0	sat	9716	0	sat	9715	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_38.smt2	sat	6912	0	sat	6912	0	sat	6811	0	sat	6812	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_62.smt2	sat	11317	0	sat	11317	0	sat	11417	0	sat	11517	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_86.smt2	sat	7312	0	sat	7313	0	sat	7312	0	sat	7312	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_150_30_10.smt2	unsat	11416	0	unsat	11416	0	unsat	11716	0	unsat	11416	0	nz	unsat
QF_UFLRA/FFT/smtlib.620524.smt2	unknown	105	0	unknown	105	0	unknown	105	0	unknown	106	0	sp	sat
QF_UFLRA/cpachecker-bmc-svcomp14/cpachecker-bmc.while_infinite_loop_4_false-unreach-call_true-termination.i.smt2	sat	106	0	sat	105	0	sat	105	0	sat	106	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--media--dvb--dvb-usb--dvb-usb-nova-t-usb2.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unknown	21328	0	unknown	21926	0	unknown	23033	0	unknown	21830	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.32_1_cilled_true-unreach-call_ok_nondet_linux-3.4-32_1-drivers--usb--storage--ums-sddr09.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	sat	2508	0	sat	2408	0	sat	2508	0	sat	2408	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.43_1a_cilled_true-unreach-call_ok_nondet_linux-43_1a-drivers--input--misc--ab8500-ponkey.ko-ldv_main0_sequence_infinite_withcheck_stateful.cil.out.c.smt2	unsat	106	0	unsat	105	0	unsat	105	0	unsat	106	0	sp	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem01_00_true-unreach-call.c.smt2	unsat	205	0	unsat	206	0	unsat	205	0	unsat	205	0	both	unsat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.Problem07_60_false-unreach-call.c.smt2	unknown	25129	0	unknown	25129	0	unknown	25129	0	unknown	25131	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.cs_fib_longer_false-unreach-call.i.smt2	unknown	25234	0	unknown	25231	0	unknown	25234	0	unknown	25235	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.email_spec3_product34_false-unreach-call.cil.c.smt2	unknown	25034	0	unknown	25129	0	unknown	25033	0	unknown	25033	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.m0_false-unreach-call_drivers-staging-comedi-drivers-ni_65xx-ko--107_1a--adbbc36-1.c.smt2	sat	106	0	sat	106	0	sat	105	0	sat	106	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec1_product50_false-unreach-call.cil.c.smt2	unknown	24133	0	unknown	24133	0	unknown	24132	0	unknown	24133	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product05_false-unreach-call.cil.c.smt2	sat	13119	0	sat	13321	0	sat	13422	0	sat	13321	0	nz	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product29_false-unreach-call.cil.c.smt2	unknown	24133	0	unknown	24133	0	unknown	24131	0	unknown	24133	0	sp	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.minepump_spec3_product59_false-unreach-call.cil.c.smt2	unknown	25033	0	unknown	25033	0	unknown	25033	0	unknown	25032	0	both	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.pointer_extension_false-unreach-call.i.smt2	sat	105	0	sat	105	0	sat	105	0	sat	105	0	base	sat
QF_UFLRA/cpachecker-induction-svcomp14/cpachecker-induction.sum03_true-unreach-call_false-termination.i.smt2	unsat	105	0	unsat	105	0	unsat	105	0	unsat	106	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0100_10_10.smt2	sat	1308	0	sat	1407	0	sat	1407	0	sat	1408	0	sp	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_14.smt2	sat	5711	0	sat	5811	0	sat	2808	0	sat	2809	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	sat	3009	0	sat	2908	0	sat	2909	0	sat	3009	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	unsat	707	0	unsat	706	0	unsat	706	0	unsat	706	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	unsat	306	0	unsat	306	0	unsat	306	0	unsat	306	0	sp	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	sat	9715	0	sat	9913	0	sat	9716	0	sat	9816	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	unknown	25132	0	unknown	25033	0	unknown	25032	0	unknown	25033	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	unsat	2907	0	unsat	2806	0	unsat	2909	0	unsat	3009	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	unsat	2708	0	unsat	2609	0	unsat	2608	0	unsat	2609	0	sp	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	sat	2307	0	sat	2709	0	sat	2709	0	sat	2408	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	unknown	25032	0	unknown	25125	0	unknown	25132	0	unknown	25134	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	unsat	4710	0	unsat	4711	0	unsat	4711	0	unsat	4710	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	unsat	4811	0	unsat	4811	0	unsat	4910	0	unsat	4911	0	sp	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	unknown	25031	0	unknown	25133	0	unknown	25033	0	unknown	25128	0	both	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	unknown	25033	0	unknown	25032	0	unknown	25132	0	unknown	25133	0	base	sat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1000_10_10.smt2	unsat	10015	0	unsat	10015	0	unsat	10011	0	unsat	10015	0	nz	unsat
QF_UFLRA/mathsat/RandomCoupled/pb_real_40_1200_10_14.smt2	unsat	16621	0	unsat	16821	0	unsat	17020	0	unsat	16520	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_08.smt2	sat	2508	0	sat	2507	0	sat	2509	0	sat	2508	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_32.smt2	sat	2708	0	sat	2708	0	sat	2607	0	sat	2708	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_56.smt2	sat	2909	0	sat	2908	0	sat	2908	0	sat	3007	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_60_45_80.smt2	sat	2608	0	sat	2607	0	sat	2608	0	sat	2609	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_04.smt2	unsat	2808	0	unsat	2808	0	unsat	2909	0	unsat	2809	0	both	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_28.smt2	unsat	2809	0	unsat	2708	0	unsat	2608	0	unsat	2608	0	base	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_52.smt2	unsat	3509	0	unsat	3508	0	unsat	3509	0	unsat	3509	0	nz	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_30_75_45_76.smt2	unsat	3209	0	unsat	3208	0	unsat	3209	0	unsat	3209	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_00.smt2	sat	5811	0	sat	5811	0	sat	5811	0	sat	5811	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_24.smt2	unsat	4610	0	unsat	4710	0	unsat	4610	0	unsat	4611	0	base	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_48.smt2	sat	5811	0	sat	5911	0	sat	5811	0	sat	5911	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_72.smt2	sat	4810	0	sat	4810	0	sat	4809	0	sat	4810	0	sp	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_40_80_60_96.smt2	sat	5111	0	sat	5312	0	sat	5111	0	sat	5110	0	both	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_20.smt2	unknown	25131	0	unknown	25133	0	unknown	25132	0	unknown	25131	0	base	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_44.smt2	sat	6012	0	sat	6112	0	sat	6009	0	sat	6011	0	nz	sat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_68.smt2	unsat	7612	0	unsat	7513	0	unsat	7710	0	unsat	7613	0	sp	unsat
QF_UFLRA/mathsat/RandomDecoupled/pb_real_50_100_30_92.smt2	sat	6311	0	sat	6412	0	sat	6512	0	sat	6311	0	both	sat
