file	base	base_ms	base_rc	nz	nz_ms	nz_rc	sp	sp_ms	sp_rc	both	both_ms	both_rc	first	status
QF_LRA/LassoRanker/SV-COMP/GulwaniJainKoskinen-2009PLDI-Fig1_true-termination.c_Iteration1_Lasso_5-phaseTemplate.smt2	unknown	24727	0	unknown	24527	0	unknown	24827	0	unknown	24427	0	both	unsat
QF_LRA/tta_startup/simple_startup_4nodes.synchro.induct.smt2	unknown	5408	0	unknown	5408	0	unknown	604	0	unknown	605	0	base	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_11.smt2	unknown	24027	0	unknown	24026	0	unknown	24026	0	unknown	24027	0	nz	unsat
QF_LRA/tta_startup/simple_startup_15nodes.abstract.base.smt2	unknown	24126	0	unknown	24127	0	unknown	24127	0	unknown	24127	0	sp	unsat
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0057.smt2	sat	104	0	sat	105	0	sat	105	0	sat	105	0	both	sat
QF_LRA/DTP-Scheduling/constraints-tempo-depth-8.smt2	sat	104	0	sat	104	0	sat	105	0	sat	104	0	base	sat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration10_Loop_4-pieceTemplate.smt2	unknown	24427	0	unknown	24427	0	unknown	24426	0	unknown	24426	0	nz	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0040.smt2	unsat	104	0	unsat	104	0	unsat	104	0	unsat	104	0	sp	unsat
QF_LRA/sc/sc-15.induction2.cvc.smt2	unknown	24027	0	unknown	24128	0	sat	1806	0	sat	1705	0	both	sat
QF_LRA/sal/tgc/tgc_io-safe-16.smt2	unknown	6110	0	unknown	6110	0	unknown	6110	0	unknown	6010	0	base	unsat
QF_LRA/meti-tarski/sin/344/3/sin-344-3-chunk-0016.smt2	unsat	104	0	unsat	104	0	unsat	104	0	unsat	104	0	nz	unsat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_5-phaseTemplate.smt2	unknown	24327	0	unknown	24426	0	unknown	24528	0	unknown	24427	0	sp	unsat
QF_LRA/sc/sc-10.induction.cvc.smt2	sat	4909	0	sat	4908	0	sat	104	0	sat	104	0	both	sat
QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_5-phaseTemplate.smt2	unknown	24127	0	unknown	24127	0	unknown	24127	0	unknown	24126	0	base	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0004.smt2	sat	104	0	sat	104	0	sat	104	0	sat	104	0	nz	sat
QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig7a_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	24927	0	unknown	25128	0	unknown	24627	0	unknown	24627	0	sp	unsat
QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	24928	0	unknown	24928	0	unknown	25028	0	unknown	25126	0	both	sat
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0023.smt2	sat	104	0	sat	104	0	sat	105	0	sat	104	0	base	sat
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_4-phaseTemplate.smt2	unknown	24227	0	unknown	24227	0	unknown	24227	0	unknown	24226	0	nz	sat
QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	24328	0	unknown	24327	0	unknown	24326	0	unknown	24227	0	sp	unsat
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled100.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	25028	0	unknown	25029	0	unknown	25028	0	unknown	25126	0	both	unsat
QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_5-phaseTemplate.smt2	unknown	25128	0	unknown	25128	0	unknown	25127	0	unknown	25127	0	base	sat
QF_LRA/DTP-Scheduling/constraints-cooking07.smt2	sat	105	0	sat	104	0	sat	104	0	sat	104	0	nz	sat
QF_LRA/tta_startup/simple_startup_8nodes.missing.induct.smt2	unknown	24126	0	unknown	24027	0	unknown	24025	0	unknown	24122	0	sp	sat
QF_LRA/tta_startup/simple_startup_15nodes.abstract.induct.smt2	unknown	24126	0	unknown	24127	0	unknown	24127	0	unknown	24126	0	both	unsat
QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_4-lexTemplate.smt2	unknown	25127	0	unknown	25127	0	unknown	25127	0	unknown	25128	0	base	sat
QF_LRA/LassoRanker/SV-COMP/aviad_true-termination.c_Iteration1_Loop_7-phaseTemplate.smt2	unknown	25127	0	unknown	25127	0	unknown	25128	0	unknown	25127	0	nz	sat
QF_LRA/tta_startup/simple_startup_14nodes.abstract.base.smt2	unknown	24127	0	unknown	24128	0	unknown	24126	0	unknown	24126	0	sp	unsat
QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0008.smt2	sat	103	0	sat	105	0	sat	105	0	sat	104	0	both	sat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0031.smt2	sat	105	0	sat	104	0	sat	104	0	sat	104	0	base	sat
QF_LRA/uart/uart-37.induction.cvc.smt2	unknown	24123	0	unknown	24127	0	unknown	24127	0	unknown	24126	0	nz	sat
QF_LRA/2019-ezsmt/robotics/1_3.smt2	unsat	104	0	unsat	104	0	unsat	104	0	unsat	105	0	sp	unknown
QF_LRA/uart/uart-8.induction.cvc.smt2	sat	14717	0	sat	14714	0	sat	2707	0	sat	2706	0	both	sat
QF_LRA/uart/uart-38.base.cvc.smt2	unknown	24127	0	unknown	24126	0	unknown	24127	0	unknown	24127	0	base	unsat
QF_LRA/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_8.lp.smt2	sat	1706	0	sat	1906	0	sat	1907	0	sat	1705	0	nz	unknown
QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0415.smt2	unsat	105	0	unsat	104	0	unsat	104	0	unsat	104	0	sp	unsat
QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	24127	0	unknown	24123	0	unknown	24127	0	unknown	24127	0	both	sat
QF_LRA/LassoRanker/Ultimate/OpposedDisjuncts.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24126	0	unknown	24127	0	unknown	24127	0	unknown	24127	0	base	unsat
QF_LRA/tta_startup/simple_startup_6nodes.missing.induct.smt2	unknown	3608	0	unknown	3407	0	unknown	24027	0	unknown	24028	0	nz	sat
QF_LRA/sal/tgc/tgc_io-safe-19.smt2	unknown	8413	0	unknown	8213	0	unknown	8312	0	unknown	8312	0	sp	sat
QF_LRA/tropical-matrix/constraint-269735.smt2	unknown	24126	0	unknown	24126	0	unknown	24027	0	unknown	24128	0	both	sat
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0042.smt2	sat	104	0	sat	104	0	sat	105	0	sat	105	0	base	sat
QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0012.smt2	sat	105	0	sat	105	0	sat	104	0	sat	105	0	nz	sat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_partial_init_ground.i_3_2_2.bpl_11.smt2	unknown	24027	0	unknown	24027	0	unknown	24026	0	unknown	24027	0	sp	unsat
QF_LRA/tta_startup/simple_startup_11nodes.missing.induct.smt2	unknown	24125	0	unknown	24126	0	unknown	24126	0	unknown	24128	0	both	sat
QF_LRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0082.smt2	sat	104	0	sat	104	0	sat	104	0	sat	104	0	base	sat
QF_LRA/DTP-Scheduling/constraints-tempo-depth-10.smt2	sat	104	0	sat	104	0	sat	104	0	sat	104	0	nz	sat
QF_LRA/sal/windowreal/windowreal-no_t_deadlock-11.smt2	unsat	104	0	unsat	105	0	unsat	104	0	unsat	105	0	sp	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_simple4.i_3_4_2.bpl_11.smt2	unknown	24226	0	unknown	24226	0	unknown	24226	0	unknown	24226	0	both	unsat
QF_LRA/2019-ezsmt/travellingSalesperson/tsp_rand_70_300_1155482584_14.lp.smt2	sat	2406	0	sat	2307	0	sat	2206	0	sat	2207	0	base	unknown
QF_LRA/LassoRanker/Ultimate/bound-scaled600.bpl_Iteration1_Loop_5-phaseTemplate.smt2	unknown	25128	0	unknown	25123	0	unknown	25127	0	unknown	25128	0	nz	sat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration7_Loop_3-pieceTemplate.smt2	unknown	24525	0	unknown	24727	0	unknown	24526	0	unknown	24527	0	sp	unsat
QF_LRA/LassoRanker/CooperatingT2/toeplz.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	25128	0	unknown	25128	0	unknown	25127	0	unknown	25128	0	both	sat
QF_LRA/sal/gasburner/gasburner-prop3-15.smt2	unknown	24026	0	unknown	24026	0	unknown	24026	0	unknown	24025	0	base	unsat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0060.smt2	sat	105	0	sat	104	0	sat	104	0	sat	105	0	nz	sat
QF_LRA/tta_startup/simple_startup_12nodes.synchro.base.smt2	unsat	17821	0	unsat	17920	0	unsat	17821	0	unsat	17921	0	sp	unsat
QF_LRA/latendresse/ecoliFBAyicesTest-63875-64.smt2	unknown	24127	0	unknown	24227	0	unknown	24127	0	unknown	24127	0	both	sat
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0050.smt2	unsat	105	0	unsat	106	0	unsat	104	0	unsat	104	0	base	unsat
QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0028-labyrinth-12-0.smt2	unknown	25128	0	unknown	25128	0	unknown	25128	0	unknown	25028	0	nz	unknown
QF_LRA/tta_startup/simple_startup_5nodes.synchro.induct.smt2	unknown	3908	0	unknown	4007	0	unknown	2206	0	unknown	2206	0	sp	unsat
QF_LRA/miplib/opt1217--16.smt2	unknown	24126	0	unknown	24126	0	unknown	24127	0	unknown	24126	0	both	sat
QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration2_Loop_3-pieceTemplate.smt2	unknown	24427	0	unknown	24326	0	unknown	24326	0	unknown	24427	0	base	sat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_fragtest_simple.i_4_5_4.bpl_7.smt2	unknown	24125	0	unknown	24126	0	unknown	24126	0	unknown	24127	0	nz	sat
QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0017.smt2	sat	104	0	sat	104	0	sat	104	0	sat	104	0	sp	sat
QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration1_Loop_7-phaseTemplate.smt2	unknown	24926	0	unknown	24926	0	unknown	24926	0	unknown	24927	0	both	unsat
QF_LRA/LassoRanker/CooperatingT2/mc91test.t2.c_Iteration6_Loop_4-pieceTemplate.smt2	unknown	24126	0	unknown	24124	0	unknown	24126	0	unknown	24127	0	base	sat
QF_LRA/tta_startup/simple_startup_6nodes.synchro.base.smt2	unsat	105	0	unsat	104	0	unsat	104	0	unsat	104	0	nz	unsat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.t2.c_Iteration7_Loop_7-phaseTemplate.smt2	unknown	24226	0	unknown	24227	0	unknown	24227	0	unknown	24227	0	sp	sat
QF_LRA/DTP-Scheduling/constraints-tempo-width-2.smt2	sat	105	0	sat	104	0	sat	105	0	sat	104	0	both	sat
