file	verdict	rc	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	giveup
FP/2019-Preiner/8_24_RTZ_fp.add_fp.leq.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	5	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.div_fp.isNegative0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	8	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.div_fp.lt1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	9	15	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.neg_distinct.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	0	0	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.roundToIntegral_fp.isSubnormal.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	1	4	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.sqrt_fp.isSubnormal.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	26	37	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.sub_fp.isNaN0.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	7	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/2019-Preiner/8_24_RTZ_fp.sub_fp.leq1.smt2	unknown	0	17	none	q:mbqi-quick	fd:bounded-completeness-unsat	5	9	na	na	na	give-up kind=ResourceLimit detail=finite quantifier domain (_ FloatingPoint 8 24) exceeds the eager expansion budget
FP/20200911-Pine/1599121976984175000.smt2	unknown	0	13	none	qf-bv	fd:bounded-completeness-unsat	23575	24113	na	na	na	give-up kind=Timeout detail=combined-theory timeout after scalar backend
FP/20200911-Pine/1599122160074078000.smt2	unknown	0	13	none	qf-bv	fd:bounded-completeness-unsat	23817	24336	na	na	na	give-up kind=Timeout detail=combined-theory timeout after scalar backend
FP/20200911-Pine/1599122161070638000.smt2	unknown	0	3	none	dl-online	dl-online	519	528	dl-online	24469	dl-online:check	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
FP/20200911-Pine/1599122162061143000.smt2	unknown	0	13	none	qf-bv	fd:bounded-completeness-unsat	23580	24133	na	na	na	give-up kind=Timeout detail=combined-theory timeout after scalar backend
FP/20200911-Pine/1599122163387527000.smt2	unknown	0	13	none	qf-bv	fd:bounded-completeness-unsat	23561	24110	na	na	na	give-up kind=Timeout detail=combined-theory timeout after scalar backend
FP/20200911-Pine/1599122164478996000.smt2	unknown	0	13	none	qf-bv	fd:bounded-completeness-unsat	23609	24130	na	na	na	give-up kind=Timeout detail=combined-theory timeout after scalar backend
