driver,driver_sha256,index,check_id,query_sha256,purpose,outcome,warm_execution,active_constraint_count,query_occurrences_per_run,cold_total_nanos,cold_unattributed_nanos,warm_total_nanos,warm_unattributed_nanos,cold_aig_nodes,cold_cnf_variables,cold_cnf_clauses,warm_aig_nodes_added,warm_cnf_variables_added,warm_cnf_clauses_added,cold_arena_create_nanos,cold_translation_nanos,cold_solver_create_nanos,cold_word_rewrite_nanos,cold_bit_blast_nanos,cold_cnf_encode_nanos,cold_solve_nanos,cold_model_lift_nanos,cold_replay_nanos,cold_model_extract_nanos,warm_session_create_nanos,warm_translation_nanos,warm_word_rewrite_nanos,warm_bit_blast_nanos,warm_cnf_encode_nanos,warm_solve_nanos,warm_model_lift_nanos,warm_replay_nanos,warm_model_extract_nanos
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,280,check-280,38dc0c6903893e981a2f3edf615d4e58a5fb20909ec2646b0d4e5607c464ad3f,value-witness,unsat,warm-retained,75,1,10018033,123408,684295,26924,18975,18975,24140,57,58,294,498,127240,6287,0,1672640,8085428,2415,0,0,117,0,11882,0,11123,177929,456379,0,0,58
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,281,check-281,f041a11e1b1dffcea375987c4e35eb0704000494eacf52abf9d4975794489ac5,address-concretization,sat,warm-retained,74,2,10915263,106682,94037,14860,18686,18686,23846,0,0,0,267,94093,4168,0,1459164,7353287,1799137,49755,47733,977,0,0,0,0,0,0,0,77999,1178
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,282,check-282,9086ba728d6d7dec4df9517afae46cbeda7ee0d8cad5c9c69f16cf2963725a66,finding-reachability,sat,warm-retained,75,2,11279183,112230,2135320,27938,18971,18971,24140,57,58,126,442,102688,4905,0,1515143,7554753,1883830,54453,49851,888,0,11704,0,11817,139319,1786729,85909,70807,1097
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,283,check-283,90db144d847f2a51b8a5a1c4cfb6520ac2546aedfb822cbe835578c5832659e1,value-witness,unsat,warm-retained,76,1,12928553,172816,638630,33771,19199,19199,24141,228,229,1,326,133901,6855,0,2123556,10489011,2050,0,0,38,0,14141,0,39707,48208,502747,0,0,56
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,284,check-284,13363a6385e90de4b0ab47b4b76874fb330b93c706b8bd83b4c20edc3a9b5e54,value-witness,unsat,warm-retained,76,1,10433372,123664,760901,27695,19259,19259,24434,57,58,294,417,140425,6205,0,1702988,8457917,1697,0,0,59,0,11226,0,10581,205880,505463,0,0,56
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,285,check-285,9086ba728d6d7dec4df9517afae46cbeda7ee0d8cad5c9c69f16cf2963725a66,address-concretization,sat,warm-retained,75,2,17762333,182344,96586,12892,18971,18971,24140,0,0,0,411,190749,6841,0,2571459,12892197,1792299,50845,74170,1018,0,0,0,0,0,0,0,82589,1105
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,286,check-286,e8af204015688a8d6042a68c236433c34518c3d7114a6af473feaed9f30cf4e0,finding-reachability,sat,warm-retained,76,2,12058017,133633,2192727,24406,19256,19256,24434,57,58,126,485,127458,5414,0,1600077,8202017,1890126,49994,48055,758,0,10036,0,11081,146508,1818958,111144,69464,1130
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,287,check-287,d55b9f6bfd0a0d28f14d6a941f8ecccfc8823aea3b727a6bffe9de924b7f555e,value-witness,unsat,warm-retained,77,1,9106667,109588,652947,31238,19484,19484,24435,228,229,1,245,82655,5634,0,1501819,7404802,1886,0,0,38,0,13462,0,34543,38599,534953,0,0,152
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,288,check-288,a7d0218828f870df26703b2fbae59aabd67395f6f07bf78163a0fa7b4296af22,value-witness,unsat,warm-retained,77,1,9002216,106671,714576,25257,19545,19545,24728,57,58,294,306,96216,4582,0,1421299,7371659,1432,0,0,51,0,9927,0,10419,192808,476118,0,0,47
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,289,check-289,e8af204015688a8d6042a68c236433c34518c3d7114a6af473feaed9f30cf4e0,address-concretization,sat,warm-retained,76,2,16786844,176069,98897,13672,19256,19256,24434,0,0,0,196,106516,3821,0,2384451,12195113,1818094,52774,48901,909,0,0,0,0,0,0,0,83953,1272
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,290,check-290,9e9a2fcd1cad9fa3cc4f7e2e2a3a1c6e4c5fc41a439cfda6750c86780059a3d6,branch-feasibility,unsat,warm-retained,78,1,11269888,130070,820299,26608,19541,19541,24844,57,59,242,331,133550,5202,0,1693855,8608426,698419,0,0,35,0,15514,0,11653,272719,493755,0,0,50
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,291,check-291,aa1dbcc074cbc3709c0f4be3c9e61daa10667f91a5d554e55959ea49f4e0d040,branch-feasibility,sat,warm-retained,78,1,10746435,106015,2246712,24130,19541,19541,24728,0,1,1,158,77830,3594,0,1392796,7180542,1885322,50710,48762,706,0,7188,0,1423,58898,1991103,87896,74208,1866
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,292,check-292,ba0d1a234d7a2bfbb33e4c649d13da8550b071aca1bea739c98fe525d4ac66ab,integer-overflow,sat,warm-retained,4,1,421482,9860,2262924,37211,896,896,828,0,2,65,160,12028,3936,0,69217,272488,41224,5599,6524,446,0,8249,0,1451,123153,2009881,75752,6588,639
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,293,check-293,8a7af671ef20a59bff89ed9786771c0c76869c647c25d93fbf1f6a568cfde50d,branch-feasibility,sat,warm-retained,4,1,188831,9664,2657448,23024,245,245,184,0,1,64,191,9360,4158,0,39939,98169,17076,3668,6144,462,0,4673,0,1493,121713,2389174,109189,7416,766
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,294,check-294,ed74c9dd1be61fee4c6bab3fb60905c60c9d2c2f8ccbd5f0a77d46211d918ed3,branch-feasibility,unsat,warm-retained,4,1,300404,13315,118436,28835,245,245,248,0,1,1,251,14864,5865,0,60903,192675,12461,0,0,70,0,5125,0,1538,48325,34508,0,0,105
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,295,check-295,d3c01d5e5fe55e18e2ab659513a504572f17f310012151182527e6cadd38d1af,branch-feasibility,sat,warm-retained,5,1,354803,19929,4489309,46902,245,245,184,0,2,128,302,17080,7378,0,71354,190230,29918,6361,11362,889,0,12929,0,3629,402235,3828956,181023,12380,1255
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,296,check-296,8f000a1eeecfa53bad21e92d273e6be70124a5c4910fe2e98f8c69ad6871f124,branch-feasibility,unsat,warm-retained,5,1,500624,23285,203212,50956,245,245,248,0,1,1,310,26811,9533,0,92817,330047,17682,0,0,139,0,8840,0,2766,81950,58509,0,0,191
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,297,check-297,f07efdf589ac0313f17beb7a327bf7e83c396f97f55545c74d452137ce6af112,branch-feasibility,sat,warm-retained,6,2,605262,34816,6551778,73060,245,245,187,0,2,67,332,37885,11328,0,136406,300438,48085,10595,23650,1727,0,23542,0,34448,336087,5734752,319929,27650,2310
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,298,check-298,bbeb694a9ce4b12cd544e46d810407fac7ba9a3f1657c8b8373d2d48a50ecab6,branch-feasibility,unsat,warm-retained,6,1,547694,33195,222310,57206,245,245,187,0,1,1,412,36373,10871,0,139046,305799,21865,0,0,133,0,13719,0,3058,86351,61748,0,0,228
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,299,check-299,f07efdf589ac0313f17beb7a327bf7e83c396f97f55545c74d452137ce6af112,concrete-evaluation,sat,warm-retained,6,2,554472,31848,193758,52609,245,245,187,0,1,3,412,31611,10495,0,125149,278115,44247,9610,21602,1383,0,13750,0,2982,94819,0,0,27835,1763
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,300,check-300,c19baa34ad6db8bd5ad8fa60e10e7e397b252d270f5e590941b084909d98a239,branch-feasibility,unsat,warm-retained,3,1,441147,20869,568203,58307,245,245,184,0,2,122,316,23580,10864,0,104162,276444,4791,0,0,121,0,16447,0,4242,458253,30746,0,0,208
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,301,check-301,62fb32f9e0eaeb2202dd92996c6e9eaa768d83f05321d4ee65bc739605cb757c,branch-feasibility,sat,warm-retained,3,3,498088,23570,6119543,58567,245,245,184,0,1,1,317,24158,11044,0,101388,268826,40280,9814,17309,1382,0,8916,0,2489,89240,5623584,314501,20056,2190
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,302,check-302,62fb32f9e0eaeb2202dd92996c6e9eaa768d83f05321d4ee65bc739605cb757c,finding-reachability,sat,warm-retained,3,3,544283,25120,64049,36177,245,245,184,0,0,0,332,25800,12205,0,111626,288698,49977,10486,18659,1380,0,0,0,0,0,0,0,26135,1737
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,303,check-303,62fb32f9e0eaeb2202dd92996c6e9eaa768d83f05321d4ee65bc739605cb757c,address-concretization,sat,warm-retained,3,3,517995,25470,56937,33939,245,245,184,0,0,0,417,26604,13388,0,105758,269369,46478,10473,18602,1436,0,0,0,0,0,0,0,21316,1682
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,304,check-304,b3264c50b415a432a38d84788c122b96682b225e3a8b57d049dcf42bbcecb5bf,integer-overflow,unsat,warm-retained,5,1,2160095,31866,3177226,65694,971,971,1624,599,601,1440,547,37029,12800,0,339912,1710763,27054,0,0,124,0,22793,0,158115,1906758,1023645,0,0,221
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,305,check-305,d10fd712161e998cbb56e9fa112daf01b6e955473fad8835a150d393a841b3bc,branch-feasibility,unsat,warm-retained,5,1,708779,28415,1277971,57065,372,372,312,0,1,64,482,38146,10921,0,178558,447270,4858,0,0,129,0,9965,0,3330,323387,884008,0,0,216
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,306,check-306,48d4197a06e0dc66f10f41df0d45da2e171cdf13887758b6a9aebc46e2105316,branch-feasibility,sat,warm-retained,5,3,741224,29878,6263881,58430,372,372,248,0,1,1,430,36699,10997,0,178716,381413,62108,15257,23577,2149,0,9412,0,3403,115384,5737768,315577,21495,2412
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,307,check-307,48d4197a06e0dc66f10f41df0d45da2e171cdf13887758b6a9aebc46e2105316,finding-reachability,sat,warm-retained,5,3,444779,26459,58283,34159,372,372,248,0,0,0,356,23628,8186,0,93353,232396,36620,8880,13724,1177,0,0,0,0,0,0,0,22249,1875
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,308,check-308,4cbf11aaf950fe43578be1e48c11965ce868efc1ea8a8d8c44206124b5b88b92,value-witness,unsat,warm-retained,6,1,1085458,32257,1463827,59699,675,675,549,63,64,124,409,43790,11680,0,249007,742972,5226,0,0,117,0,14686,0,42969,392019,954229,0,0,225
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,309,check-309,46cd8523ce347b726939c8e1d28ca37995234836f4948492d34328ad6ac2e8e4,value-witness,unsat,warm-retained,6,1,1100621,30530,1336056,59797,673,673,549,60,61,124,389,41565,11738,0,243205,768040,5021,0,0,133,0,14603,0,33315,455283,772805,0,0,253
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,310,check-310,48d4197a06e0dc66f10f41df0d45da2e171cdf13887758b6a9aebc46e2105316,address-concretization,sat,warm-retained,5,3,727039,31812,61767,34052,372,372,248,0,0,0,343,35729,10736,0,161278,383565,62526,15343,23612,2095,0,0,0,0,0,0,0,25573,2142
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,311,check-311,45af87872c32d2d116647d3e4915c36f263258e3efa8afd7590acc96b71a6455,integer-overflow,unsat,warm-retained,7,1,2728441,34666,3096178,63817,1271,1271,2465,659,661,1500,329,51292,11925,0,381332,2203826,44956,0,0,115,0,37124,0,188024,1935783,871245,0,0,185
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,312,check-312,c915871c36d7b8d7c14ae6fd632e2a8915ca842ab504b7669322a58d8bc645aa,branch-feasibility,unsat,warm-retained,7,1,1141013,33263,1094924,53478,672,672,613,0,1,64,335,45443,11056,0,238405,807608,4776,0,0,127,0,9880,0,2635,260346,768340,0,0,245
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,313,check-313,8728197c7477b99b93984afa4bfb822da2bc576fc1b5d5c3a94c5f6948a2e953,branch-feasibility,sat,warm-retained,7,3,1300345,38069,5799443,50115,672,672,549,0,1,1,329,39763,11236,0,249554,799051,111180,19646,29408,2109,0,9409,0,2765,100988,5387928,225457,20697,2084
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,314,check-314,8728197c7477b99b93984afa4bfb822da2bc576fc1b5d5c3a94c5f6948a2e953,finding-reachability,sat,warm-retained,7,3,986979,29627,62424,33290,672,672,549,0,0,0,493,32772,9714,0,191211,602698,87638,12966,18517,1343,0,0,0,0,0,0,0,26999,2135
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,315,check-315,fb83752b46fa83c172876a7cedb726d1ff5365bcc8b2650257209d4625412d3a,value-witness,unsat,warm-retained,8,1,1691463,32833,1479266,56905,975,975,1390,61,62,124,311,47392,11076,0,305494,1290270,3989,0,0,98,0,16197,0,40426,386939,978585,0,0,214
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,316,check-316,47cf266076dc925e5d4895a2c2119cf4ef84afbd003a2d3ac0625220374c2c34,value-witness,unsat,warm-retained,8,1,1906834,38063,1480836,60350,972,972,1390,60,61,124,315,56035,13205,0,321714,1463652,13715,0,0,135,0,15641,0,32672,426667,945278,0,0,228
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,317,check-317,8728197c7477b99b93984afa4bfb822da2bc576fc1b5d5c3a94c5f6948a2e953,address-concretization,sat,warm-retained,7,3,1282957,37076,64335,34689,672,672,549,0,0,0,335,40261,11034,0,260305,775164,108993,18905,28951,1933,0,0,0,0,0,0,0,27358,2288
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,318,check-318,5feea68fcc390289fd89d45bc4cd16a09d4515041cd3305c5f6534802b319f30,integer-overflow,unsat,warm-retained,9,1,4019508,43518,3036073,64658,1571,1571,3306,659,661,1500,379,54015,10721,0,535022,3314203,61480,0,0,170,0,24862,0,175323,1863387,907680,0,0,163
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,319,check-319,63e209bdc8b609136f95da828cfd0086d1cf9f2f439a69da38ce1c44c6ce9384,branch-feasibility,unsat,warm-retained,9,1,1926042,39809,1262578,86223,972,972,1454,0,1,64,428,51587,11820,0,325643,1491682,4971,0,0,102,0,10604,0,2754,307794,854868,0,0,335
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,320,check-320,055ac50fb07a3c8a81409a7778493d57010ec206aa928f640a152802f6ff5166,branch-feasibility,sat,warm-retained,9,3,2209753,45855,6930653,67300,972,972,1390,0,1,1,621,54202,12221,0,335855,1559497,141825,23789,33519,2369,0,9515,0,2844,107053,6357541,324643,58501,3256
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,321,check-321,055ac50fb07a3c8a81409a7778493d57010ec206aa928f640a152802f6ff5166,finding-reachability,sat,warm-retained,9,3,2219999,44992,76158,37519,972,972,1390,0,0,0,406,50974,12130,0,340626,1571034,142562,22349,33052,1874,0,0,0,0,0,0,0,36052,2587
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,322,check-322,e5d69edd4d2d4cd626ba72c194a4ecfa7fcb7b84a79a7e81cb3a0f798f519c2a,value-witness,unsat,warm-retained,10,1,2920212,46136,1521018,61412,1275,1275,2231,60,61,124,587,77872,11866,0,406110,2371737,5774,0,0,130,0,16231,0,42450,404929,995735,0,0,261
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,323,check-323,36da913f77b642dbe7998234d0fa9f4a71faa80429847b276e214aee7f4bc905,value-witness,unsat,warm-retained,10,1,2814840,46913,1421810,59770,1273,1273,2231,60,61,124,409,54688,12112,0,415450,2279546,5578,0,0,144,0,18313,0,33298,443120,867004,0,0,305
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,324,check-324,055ac50fb07a3c8a81409a7778493d57010ec206aa928f640a152802f6ff5166,address-concretization,sat,warm-retained,9,3,1572272,32805,59927,30085,972,972,1390,0,0,0,261,40995,9107,0,246607,1109618,92910,15333,22839,1797,0,0,0,0,0,0,0,27846,1996
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,325,check-325,b111947e2e46a2b117ec4a769a1b45baefd46185a176d3898fed7d251b8d7861,integer-overflow,unsat,warm-retained,11,1,4883196,49563,3128796,64858,1871,1871,4147,659,661,1500,380,81566,11150,0,588859,4070055,81441,0,0,182,0,27742,0,207793,1910609,917574,0,0,220
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,326,check-326,7a2deee41b3b521b8713062cc3621835e76dc1448e0a9a20c021c56d1380a94e,branch-feasibility,unsat,warm-retained,11,1,2570251,43070,1241247,54082,1272,1272,2295,0,1,64,405,54064,9969,0,386323,2071423,4884,0,0,113,0,10099,0,2509,267982,906374,0,0,201
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,327,check-327,f88af69c17ec75dca3ab947feb8b33e0ad6871d18e434f28b423a4ef692b6101,branch-feasibility,sat,warm-retained,11,3,1527777,28185,5761091,47839,1272,1272,2231,0,1,1,259,30204,6842,0,203632,1149735,80321,11413,16082,1104,0,9628,0,2932,113559,5330578,229040,25527,1988
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,328,check-328,f88af69c17ec75dca3ab947feb8b33e0ad6871d18e434f28b423a4ef692b6101,finding-reachability,sat,warm-retained,11,3,1503245,25456,46754,22544,1272,1272,2231,0,0,0,167,29033,6191,0,202152,1131438,78450,11982,17125,1251,0,0,0,0,0,0,0,22642,1568
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,329,check-329,d6a3332ef8fcadfd9de58cad245338c2e5f5b26d7f0f9fcdef6b9b7c1fd4c8e9,value-witness,unsat,warm-retained,12,1,3798303,55821,1659133,64330,1575,1575,3072,60,61,124,426,59959,12705,0,584289,3079354,5570,0,0,179,0,18130,0,44760,401994,1129650,0,0,269
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,330,check-330,ff8d34720d3ea927a2ece8735c4d6446660acac05a83362029e8663b29a3f0c1,value-witness,unsat,warm-retained,12,1,828604,14423,1083409,41769,1572,1572,3072,60,61,124,161,16057,4196,0,123787,661168,8769,0,0,43,0,10922,0,18107,246556,765952,0,0,103
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,331,check-331,f88af69c17ec75dca3ab947feb8b33e0ad6871d18e434f28b423a4ef692b6101,address-concretization,sat,warm-retained,11,3,2541389,50270,87692,39983,1272,1272,2231,0,0,0,474,52206,12716,0,339865,1892490,137844,22225,31159,2140,0,0,0,0,0,0,0,44125,3584
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,332,check-332,41db044de8b89edd0e0845b34a220c12fc1951468fe0e109f0d53fe29226629a,integer-overflow,unsat,warm-retained,13,1,5605874,62600,3811427,77804,2171,2171,4988,658,660,1500,535,65405,12532,0,664772,4715212,84688,0,0,130,0,29650,0,198731,2171584,1333393,0,0,265
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,333,check-333,559d7317797f447cb212fc5b6b37dd54027b3029dc1fd9465b55b0a8818dc671,branch-feasibility,unsat,warm-retained,13,1,3742333,56987,1511757,59968,1572,1572,3136,0,1,64,438,62344,11137,0,548594,3057204,5473,0,0,156,0,11187,0,3116,295149,1142099,0,0,238
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,334,check-334,633d48d3ce9e69fc940805cc43f64e209fc3f32f822374baa036e6b8610423d9,branch-feasibility,sat,warm-retained,13,3,3979507,57711,7099205,57114,1572,1572,3072,0,1,1,537,82983,11176,0,544251,2992561,218165,30109,39680,2334,0,10059,0,2903,116587,6571149,297024,41629,2740
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,335,check-335,633d48d3ce9e69fc940805cc43f64e209fc3f32f822374baa036e6b8610423d9,finding-reachability,sat,warm-retained,13,3,4000251,63210,86987,37722,1572,1572,3072,0,0,0,536,60556,13272,0,546031,3035309,209931,29932,39170,2304,0,0,0,0,0,0,0,46655,2610
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,336,check-336,8157bbf3a196af189f3d2182e8aaf7f24ee350dd820c56de8f4bca7ab9d8038f,value-witness,unsat,warm-retained,14,1,4405733,73365,1308021,47739,1875,1875,3913,60,61,124,375,65099,12437,0,602268,3647146,4923,0,0,120,0,13976,0,32689,289774,923692,0,0,151
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,337,check-337,dde54ac3251b3b21783d8912060afcba4c877694d636ec7eb8548b8c84375ef2,value-witness,unsat,warm-retained,14,1,4267516,58245,1464225,58222,1873,1873,3913,60,61,124,502,66709,11936,0,582833,3542615,4560,0,0,116,0,16101,0,32170,387914,969608,0,0,210
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,338,check-338,633d48d3ce9e69fc940805cc43f64e209fc3f32f822374baa036e6b8610423d9,address-concretization,sat,warm-retained,13,3,3600040,54302,73832,32963,1572,1572,3072,0,0,0,480,61116,10994,0,507586,2740603,168332,23530,31186,1911,0,0,0,0,0,0,0,38546,2323
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,339,check-339,c40a9e9b3c12670e4d8428df17ae95ad800b956263e4034e35a5db8fec2bf59c,integer-overflow,unsat,warm-retained,15,1,4692103,56302,3230659,70075,2471,2471,5829,659,661,1500,409,70809,11924,0,571112,3917629,63816,0,0,102,0,28882,0,214738,1866779,1049941,0,0,244
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,340,check-340,e46611a439a7e2e3b4c04dc63dde4b785981be440bc23f02543e07e2fc6382af,branch-feasibility,unsat,warm-retained,15,1,2702428,41982,1009234,31277,1872,1872,3977,0,1,64,394,54168,9272,0,371433,2221893,3189,0,0,97,0,5588,0,1745,168024,802495,0,0,105
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,341,check-341,b9afff38e5ed954c4e60e29cb4e89285fc657c084e29f2fd28c81307a77bed2f,branch-feasibility,sat,warm-retained,15,3,2932904,43631,2820732,22976,1872,1872,3913,0,1,1,342,46611,8268,0,393401,2257764,137392,19160,25011,1324,0,3654,0,1204,66657,2569021,137985,18150,1085
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,342,check-342,b9afff38e5ed954c4e60e29cb4e89285fc657c084e29f2fd28c81307a77bed2f,finding-reachability,sat,warm-retained,15,3,2603771,37033,51839,21375,1872,1872,3913,0,0,0,514,41081,6782,0,336482,2018493,120867,16820,24688,1011,0,0,0,0,0,0,0,29080,1384
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,343,check-343,10b0b79e3534092cc91a69d6eec656b1c545ddd1b260a2da52048cc44c710ae8,value-witness,unsat,warm-retained,16,1,4709542,76182,1727027,65303,2175,2175,4754,60,61,124,330,77071,12057,0,618730,3920651,4382,0,0,139,0,19710,0,44981,421090,1175756,0,0,187
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,344,check-344,486a8f0fc579076b77530eabd72ba299f78cec9a317950b4ab32c1cd970f799c,value-witness,unsat,warm-retained,16,1,5390389,72712,2230389,70206,2172,2172,4754,60,61,124,331,77615,19179,0,668506,4498889,52958,0,0,199,0,19732,0,41417,467178,1631520,0,0,336
sqfs-intel-DptfDevGen.sys,074be1b90deb21897538a6b093af9826e62610ffd878c92289af31c5ca3f724b,345,check-345,b9afff38e5ed954c4e60e29cb4e89285fc657c084e29f2fd28c81307a77bed2f,address-concretization,sat,warm-retained,15,3,4798689,70878,90517,39846,1872,1872,3913,0,0,0,422,67297,11431,0,613696,3709882,242068,33357,47192,2466,0,0,0,0,0,0,0,47946,2725
