index	colours	verdict	solve_s	steps	adds	check	check_s
442	1,2,3,4,3,3	unsat	0	48610	48610	passed	1.101
443	1,2,3,4,3,4	unsat	0	47280	47280	passed	0.677
444	1,2,3,4,4,1	unsat	0	18385	18385	passed	0.395
445	1,2,3,4,4,2	unsat	0	35522	35522	passed	0.713
446	1,2,3,4,4,3	unsat	0	22852	22852	passed	0.471
447	1,2,3,4,4,4	unsat	0	36979	36979	passed	0.762
448	1,2,4,1,1,1	unsat	0	103529	103529	passed	3.516
449	1,2,4,1,1,2	unsat	0	66103	66103	passed	1.056
450	1,2,4,1,1,3	unsat	0	32165	32165	passed	0.691
451	1,2,4,1,1,4	unsat	0	48223	48223	passed	0.684
452	1,2,4,1,2,1	unsat	0	1	1	passed	0.055
453	1,2,4,1,2,2	unsat	0	1	1	passed	0.048
454	1,2,4,1,2,3	unsat	0	1	1	passed	0.060
455	1,2,4,1,2,4	unsat	0	1	1	passed	0.049
456	1,2,4,1,3,1	unsat	0	11179	11179	passed	0.238
457	1,2,4,1,3,2	unsat	0	15051	15051	passed	0.199
458	1,2,4,1,3,3	unsat	0	8415	8415	passed	0.198
459	1,2,4,1,3,4	unsat	0	22530	22530	passed	0.463
460	1,2,4,1,4,1	unsat	0	147463	147463	passed	3.054
461	1,2,4,1,4,2	unsat	0	241787	241787	passed	10.993
462	1,2,4,1,4,3	unsat	0	37728	37728	passed	0.932
463	1,2,4,1,4,4	unsat	0	53445	53445	passed	1.380
464	1,2,4,2,1,1	unsat	0	32069	32069	passed	0.421
465	1,2,4,2,1,2	unsat	0	41191	41191	passed	1.045
466	1,2,4,2,1,3	unsat	0	15212	15212	passed	0.338
467	1,2,4,2,1,4	unsat	0	46565	46565	passed	1.186
468	1,2,4,2,2,1	unsat	0	1	1	passed	0.044
469	1,2,4,2,2,2	unsat	0	1	1	passed	0.046
470	1,2,4,2,2,3	unsat	0	1	1	passed	0.048
471	1,2,4,2,2,4	unsat	0	1	1	passed	0.052
472	1,2,4,2,3,1	unsat	0	12853	12853	passed	0.321
473	1,2,4,2,3,2	unsat	0	12919	12919	passed	0.299
474	1,2,4,2,3,3	unsat	0	8286	8286	passed	0.111
475	1,2,4,2,3,4	unsat	0	19307	19307	passed	0.496
476	1,2,4,2,4,1	unsat	0	72871	72871	passed	2.434
477	1,2,4,2,4,2	unsat	0	100527	100527	passed	3.318
478	1,2,4,2,4,3	unsat	0	32073	32073	passed	0.833
479	1,2,4,2,4,4	unsat	0	79328	79328	passed	2.132
480	1,2,4,3,1,1	unsat	0	31766	31766	passed	0.623
481	1,2,4,3,1,2	unsat	0	23106	23106	passed	0.539
482	1,2,4,3,1,3	unsat	0	15071	15071	passed	0.359
483	1,2,4,3,1,4	unsat	0	28523	28523	passed	0.563
484	1,2,4,3,2,1	unsat	0	1	1	passed	0.061
485	1,2,4,3,2,2	unsat	0	1	1	passed	0.061
486	1,2,4,3,2,3	unsat	0	1	1	passed	0.050
487	1,2,4,3,2,4	unsat	0	1	1	passed	0.063
488	1,2,4,3,3,1	unsat	0	19080	19080	passed	0.243
489	1,2,4,3,3,2	unsat	0	22697	22697	passed	0.502
490	1,2,4,3,3,3	unsat	0	22775	22775	passed	0.287
491	1,2,4,3,3,4	unsat	0	18659	18659	passed	0.422
492	1,2,4,3,4,1	unsat	0	22348	22348	passed	0.462
493	1,2,4,3,4,2	unsat	0	48405	48405	passed	1.107
494	1,2,4,3,4,3	unsat	0	26473	26473	passed	0.617
495	1,2,4,3,4,4	unsat	0	23437	23437	passed	0.449
496	1,2,4,4,1,1	unsat	0	30829	30829	passed	0.669
497	1,2,4,4,1,2	unsat	0	32488	32488	passed	0.737
498	1,2,4,4,1,3	unsat	0	11561	11561	passed	0.228
499	1,2,4,4,1,4	unsat	0	52502	52502	passed	1.334
500	1,2,4,4,2,1	unsat	0	1	1	passed	0.054
501	1,2,4,4,2,2	unsat	0	1	1	passed	0.052
502	1,2,4,4,2,3	unsat	0	1	1	passed	0.056
503	1,2,4,4,2,4	unsat	0	1	1	passed	0.047
504	1,2,4,4,3,1	unsat	0	11308	11308	passed	0.242
505	1,2,4,4,3,2	unsat	0	12304	12304	passed	0.273
506	1,2,4,4,3,3	unsat	0	9315	9315	passed	0.206
507	1,2,4,4,3,4	unsat	0	18946	18946	passed	0.411
508	1,2,4,4,4,1	unsat	0	32489	32489	passed	0.790
509	1,2,4,4,4,2	unsat	0	19257	19257	passed	0.432
510	1,2,4,4,4,3	unsat	0	48474	48474	passed	1.166
511	1,2,4,4,4,4	unsat	0	28404	28404	passed	0.665
512	1,3,1,1,1,1	unsat	0	1	1	passed	0.050
513	1,3,1,1,1,2	unsat	0	1	1	passed	0.051
514	1,3,1,1,1,3	unsat	0	1	1	passed	0.052
515	1,3,1,1,1,4	unsat	0	1	1	passed	0.046
516	1,3,1,1,2,1	unsat	0	111686	111686	passed	2.000
517	1,3,1,1,2,2	unsat	0	101491	101491	passed	2.794
518	1,3,1,1,2,3	unsat	0	19319	19319	passed	0.389
519	1,3,1,1,2,4	unsat	0	53320	53320	passed	1.316
520	1,3,1,1,3,1	unsat	0	1	1	passed	0.048
521	1,3,1,1,3,2	unsat	0	1	1	passed	0.045
522	1,3,1,1,3,3	unsat	0	1	1	passed	0.061
523	1,3,1,1,3,4	unsat	0	1	1	passed	0.046
524	1,3,1,1,4,1	unsat	0	120219	120219	passed	2.415
525	1,3,1,1,4,2	unsat	0	86949	86949	passed	2.578
526	1,3,1,1,4,3	unsat	0	135470	135470	passed	5.498
527	1,3,1,1,4,4	unsat	0	78556	78556	passed	2.301
528	1,3,1,2,1,1	unsat	0	1	1	passed	0.060
529	1,3,1,2,1,2	unsat	0	1	1	passed	0.065
530	1,3,1,2,1,3	unsat	0	1	1	passed	0.050
531	1,3,1,2,1,4	unsat	0	1	1	passed	0.060
532	1,3,1,2,2,1	unsat	0	60383	60383	passed	1.291
533	1,3,1,2,2,2	unsat	0	84726	84726	passed	2.495
534	1,3,1,2,2,3	unsat	0	118718	118718	passed	4.074
535	1,3,1,2,2,4	unsat	0	32664	32664	passed	0.788
536	1,3,1,2,3,1	unsat	0	1	1	passed	0.059
537	1,3,1,2,3,2	unsat	0	1	1	passed	0.058
538	1,3,1,2,3,3	unsat	0	1	1	passed	0.058
539	1,3,1,2,3,4	unsat	0	1	1	passed	0.059
540	1,3,1,2,4,1	unsat	0	65072	65072	passed	1.776
541	1,3,1,2,4,2	unsat	0	72331	72331	passed	1.070
542	1,3,1,2,4,3	unsat	0	19235	19235	passed	0.450
543	1,3,1,2,4,4	unsat	0	18933	18933	passed	0.392
544	1,3,1,3,1,1	unsat	0	1	1	passed	0.054
545	1,3,1,3,1,2	unsat	0	1	1	passed	0.046
546	1,3,1,3,1,3	unsat	0	1	1	passed	0.054
547	1,3,1,3,1,4	unsat	0	1	1	passed	0.048
548	1,3,1,3,2,1	unsat	0	164608	164608	passed	6.025
549	1,3,1,3,2,2	unsat	0	208805	208805	passed	4.331
550	1,3,1,3,2,3	unsat	0	93316	93316	passed	2.345
551	1,3,1,3,2,4	unsat	0	27730	27730	passed	0.387
552	1,3,1,3,3,1	unsat	0	1	1	passed	0.040
553	1,3,1,3,3,2	unsat	0	1	1	passed	0.066
554	1,3,1,3,3,3	unsat	0	1	1	passed	0.050
555	1,3,1,3,3,4	unsat	0	1	1	passed	0.043
556	1,3,1,3,4,1	unsat	0	117934	117934	passed	2.209
557	1,3,1,3,4,2	unsat	0	42009	42009	passed	1.177
558	1,3,1,3,4,3	unsat	0	176125	176125	passed	6.822
559	1,3,1,3,4,4	unsat	0	66877	66877	passed	1.082
560	1,3,1,4,1,1	unsat	0	1	1	passed	0.061
561	1,3,1,4,1,2	unsat	0	1	1	passed	0.057
562	1,3,1,4,1,3	unsat	0	1	1	passed	0.058
563	1,3,1,4,1,4	unsat	0	1	1	passed	0.057
564	1,3,1,4,2,1	unsat	0	28037	28037	passed	0.363
565	1,3,1,4,2,2	unsat	0	19968	19968	passed	0.494
566	1,3,1,4,2,3	unsat	0	15646	15646	passed	0.378
567	1,3,1,4,2,4	unsat	0	26557	26557	passed	0.342
568	1,3,1,4,3,1	unsat	0	1	1	passed	0.057
569	1,3,1,4,3,2	unsat	0	1	1	passed	0.057
570	1,3,1,4,3,3	unsat	0	1	1	passed	0.056
571	1,3,1,4,3,4	unsat	0	1	1	passed	0.058
572	1,3,1,4,4,1	unsat	0	36060	36060	passed	0.841
573	1,3,1,4,4,2	unsat	0	30897	30897	passed	0.401
574	1,3,1,4,4,3	unsat	0	53010	53010	passed	1.599
575	1,3,1,4,4,4	unsat	0	72076	72076	passed	2.041
576	1,3,2,1,1,1	unsat	0	80412	80412	passed	2.415
577	1,3,2,1,1,2	unsat	0	1	1	passed	0.057
578	1,3,2,1,1,3	unsat	0	72781	72781	passed	1.901
579	1,3,2,1,1,4	unsat	0	23152	23152	passed	0.545
580	1,3,2,1,2,1	unsat	0	111075	111075	passed	3.518
581	1,3,2,1,2,2	unsat	0	1	1	passed	0.034
582	1,3,2,1,2,3	unsat	0	60073	60073	passed	1.683
583	1,3,2,1,2,4	unsat	0	41274	41274	passed	0.977
584	1,3,2,1,3,1	unsat	0	1	1	passed	0.050
585	1,3,2,1,3,2	unsat	0	1	1	passed	0.050
586	1,3,2,1,3,3	unsat	0	1	1	passed	0.050
587	1,3,2,1,3,4	unsat	0	1	1	passed	0.049
588	1,3,2,1,4,1	unsat	0	19426	19426	passed	0.455
589	1,3,2,1,4,2	unsat	0	1	1	passed	0.055
590	1,3,2,1,4,3	unsat	0	19945	19945	passed	0.484
591	1,3,2,1,4,4	unsat	0	16212	16212	passed	0.392
592	1,3,2,2,1,1	unsat	0	37273	37273	passed	0.512
593	1,3,2,2,1,2	unsat	0	1	1	passed	0.060
594	1,3,2,2,1,3	unsat	0	118346	118346	passed	3.770
595	1,3,2,2,1,4	unsat	0	19659	19659	passed	0.257
596	1,3,2,2,2,1	unsat	0	59091	59091	passed	0.870
597	1,3,2,2,2,2	unsat	0	1	1	passed	0.052
598	1,3,2,2,2,3	unsat	0	100913	100913	passed	2.874
599	1,3,2,2,2,4	unsat	0	26316	26316	passed	0.508
600	1,3,2,2,3,1	unsat	0	1	1	passed	0.055
601	1,3,2,2,3,2	unsat	0	1	1	passed	0.054
602	1,3,2,2,3,3	unsat	0	1	1	passed	0.061
603	1,3,2,2,3,4	unsat	0	1	1	passed	0.048
604	1,3,2,2,4,1	unsat	0	19081	19081	passed	0.376
605	1,3,2,2,4,2	unsat	0	1	1	passed	0.053
606	1,3,2,2,4,3	unsat	0	16018	16018	passed	0.215
607	1,3,2,2,4,4	unsat	0	12330	12330	passed	0.177
608	1,3,2,3,1,1	unsat	0	116847	116847	passed	1.958
609	1,3,2,3,1,2	unsat	0	1	1	passed	0.036
610	1,3,2,3,1,3	unsat	0	35692	35692	passed	0.872
611	1,3,2,3,1,4	unsat	0	18166	18166	passed	0.413
612	1,3,2,3,2,1	unsat	0	129701	129701	passed	3.908
613	1,3,2,3,2,2	unsat	0	1	1	passed	0.036
614	1,3,2,3,2,3	unsat	0	73285	73285	passed	2.224
615	1,3,2,3,2,4	unsat	0	24097	24097	passed	0.484
616	1,3,2,3,3,1	unsat	0	1	1	passed	0.049
617	1,3,2,3,3,2	unsat	0	1	1	passed	0.063
618	1,3,2,3,3,3	unsat	0	1	1	passed	0.062
619	1,3,2,3,3,4	unsat	0	1	1	passed	0.049
620	1,3,2,3,4,1	unsat	0	12338	12338	passed	0.276
621	1,3,2,3,4,2	unsat	0	1	1	passed	0.069
622	1,3,2,3,4,3	unsat	0	28211	28211	passed	0.711
623	1,3,2,3,4,4	unsat	0	27603	27603	passed	0.572
624	1,3,2,4,1,1	unsat	0	18636	18636	passed	0.385
625	1,3,2,4,1,2	unsat	0	1	1	passed	0.062
626	1,3,2,4,1,3	unsat	0	22818	22818	passed	0.429
627	1,3,2,4,1,4	unsat	0	32544	32544	passed	0.790
628	1,3,2,4,2,1	unsat	0	15347	15347	passed	0.310
629	1,3,2,4,2,2	unsat	0	1	1	passed	0.048
630	1,3,2,4,2,3	unsat	0	26661	26661	passed	0.503
631	1,3,2,4,2,4	unsat	0	30816	30816	passed	0.419
632	1,3,2,4,3,1	unsat	0	1	1	passed	0.044
633	1,3,2,4,3,2	unsat	0	1	1	passed	0.051
634	1,3,2,4,3,3	unsat	0	1	1	passed	0.039
635	1,3,2,4,3,4	unsat	0	1	1	passed	0.061
636	1,3,2,4,4,1	unsat	0	18998	18998	passed	0.257
637	1,3,2,4,4,2	unsat	0	1	1	passed	0.038
638	1,3,2,4,4,3	unsat	0	20077	20077	passed	0.406
639	1,3,2,4,4,4	unsat	0	27841	27841	passed	0.616
640	1,3,3,1,1,1	unsat	0	153867	153867	passed	5.059
641	1,3,3,1,1,2	unsat	0	80704	80704	passed	2.407
642	1,3,3,1,1,3	unsat	0	1	1	passed	0.065
643	1,3,3,1,1,4	unsat	0	136758	136758	passed	4.656
644	1,3,3,1,2,1	unsat	0	42912	42912	passed	0.655
645	1,3,3,1,2,2	unsat	0	71296	71296	passed	1.876
646	1,3,3,1,2,3	unsat	0	1	1	passed	0.047
647	1,3,3,1,2,4	unsat	0	22560	22560	passed	0.420
648	1,3,3,1,3,1	unsat	0	1	1	passed	0.062
649	1,3,3,1,3,2	unsat	0	1	1	passed	0.045
650	1,3,3,1,3,3	unsat	0	1	1	passed	0.058
651	1,3,3,1,3,4	unsat	0	1	1	passed	0.046
652	1,3,3,1,4,1	unsat	0	64330	64330	passed	2.000
653	1,3,3,1,4,2	unsat	0	32866	32866	passed	0.826
654	1,3,3,1,4,3	unsat	0	1	1	passed	0.044
655	1,3,3,1,4,4	unsat	0	64557	64557	passed	1.897
656	1,3,3,2,1,1	unsat	0	35886	35886	passed	0.905
657	1,3,3,2,1,2	unsat	0	79539	79539	passed	2.382
658	1,3,3,2,1,3	unsat	0	1	1	passed	0.060
659	1,3,3,2,1,4	unsat	0	23386	23386	passed	0.476
660	1,3,3,2,2,1	unsat	0	18533	18533	passed	0.368
661	1,3,3,2,2,2	unsat	0	59238	59238	passed	0.967
662	1,3,3,2,2,3	unsat	0	1	1	passed	0.049
663	1,3,3,2,2,4	unsat	0	19643	19643	passed	0.396
664	1,3,3,2,3,1	unsat	0	1	1	passed	0.035
665	1,3,3,2,3,2	unsat	0	1	1	passed	0.035
666	1,3,3,2,3,3	unsat	0	1	1	passed	0.035
667	1,3,3,2,3,4	unsat	0	1	1	passed	0.059
668	1,3,3,2,4,1	unsat	0	22451	22451	passed	0.523
669	1,3,3,2,4,2	unsat	0	37875	37875	passed	0.988
670	1,3,3,2,4,3	unsat	0	1	1	passed	0.062
671	1,3,3,2,4,4	unsat	0	52818	52818	passed	1.307
672	1,3,3,3,1,1	unsat	0	101650	101650	passed	3.455
673	1,3,3,3,1,2	unsat	0	188011	188011	passed	4.304
674	1,3,3,3,1,3	unsat	0	1	1	passed	0.049
675	1,3,3,3,1,4	unsat	0	146096	146096	passed	5.447
676	1,3,3,3,2,1	unsat	0	101036	101036	passed	3.210
677	1,3,3,3,2,2	unsat	0	100071	100071	passed	1.674
678	1,3,3,3,2,3	unsat	0	1	1	passed	0.048
679	1,3,3,3,2,4	unsat	0	22631	22631	passed	0.528
680	1,3,3,3,3,1	unsat	0	1	1	passed	0.058
681	1,3,3,3,3,2	unsat	0	1	1	passed	0.063
682	1,3,3,3,3,3	unsat	0	1	1	passed	0.048
683	1,3,3,3,3,4	unsat	0	1	1	passed	0.061
684	1,3,3,3,4,1	unsat	0	51869	51869	passed	1.558
685	1,3,3,3,4,2	unsat	0	79646	79646	passed	1.248
686	1,3,3,3,4,3	unsat	0	1	1	passed	0.060
687	1,3,3,3,4,4	unsat	0	111185	111185	passed	1.900
688	1,3,3,4,1,1	unsat	0	32469	32469	passed	0.462
689	1,3,3,4,1,2	unsat	0	23791	23791	passed	0.556
690	1,3,3,4,1,3	unsat	0	1	1	passed	0.056
691	1,3,3,4,1,4	unsat	0	145701	145701	passed	4.741
692	1,3,3,4,2,1	unsat	0	26421	26421	passed	0.620
693	1,3,3,4,2,2	unsat	0	22667	22667	passed	0.295
694	1,3,3,4,2,3	unsat	0	1	1	passed	0.050
695	1,3,3,4,2,4	unsat	0	30739	30739	passed	0.723
696	1,3,3,4,3,1	unsat	0	1	1	passed	0.048
697	1,3,3,4,3,2	unsat	0	1	1	passed	0.048
698	1,3,3,4,3,3	unsat	0	1	1	passed	0.047
699	1,3,3,4,3,4	unsat	0	1	1	passed	0.049
700	1,3,3,4,4,1	unsat	0	23546	23546	passed	0.500
701	1,3,3,4,4,2	unsat	0	19341	19341	passed	0.452
702	1,3,3,4,4,3	unsat	0	1	1	passed	0.055
703	1,3,3,4,4,4	unsat	0	85178	85178	passed	2.331
704	1,3,4,1,1,1	unsat	0	47401	47401	passed	1.190
705	1,3,4,1,1,2	unsat	0	16171	16171	passed	0.357
706	1,3,4,1,1,3	unsat	0	60472	60472	passed	1.888
707	1,3,4,1,1,4	unsat	0	128808	128808	passed	4.131
708	1,3,4,1,2,1	unsat	0	40878	40878	passed	1.010
709	1,3,4,1,2,2	unsat	0	18580	18580	passed	0.231
710	1,3,4,1,2,3	unsat	0	19897	19897	passed	0.498
711	1,3,4,1,2,4	unsat	0	23683	23683	passed	0.535
712	1,3,4,1,3,1	unsat	0	1	1	passed	0.047
713	1,3,4,1,3,2	unsat	0	1	1	passed	0.048
714	1,3,4,1,3,3	unsat	0	1	1	passed	0.060
715	1,3,4,1,3,4	unsat	0	1	1	passed	0.046
716	1,3,4,1,4,1	unsat	0	71285	71285	passed	2.038
717	1,3,4,1,4,2	unsat	0	72758	72758	passed	2.037
718	1,3,4,1,4,3	unsat	0	197720	197720	passed	8.695
719	1,3,4,1,4,4	unsat	0	109256	109256	passed	3.283
720	1,3,4,2,1,1	unsat	0	18859	18859	passed	0.428
721	1,3,4,2,1,2	unsat	0	18662	18662	passed	0.383
722	1,3,4,2,1,3	unsat	0	52879	52879	passed	0.730
723	1,3,4,2,1,4	unsat	0	22737	22737	passed	0.520
724	1,3,4,2,2,1	unsat	0	3328	3328	passed	0.115
725	1,3,4,2,2,2	unsat	0	27815	27815	passed	0.627
726	1,3,4,2,2,3	unsat	0	9698	9698	passed	0.150
727	1,3,4,2,2,4	unsat	0	14714	14714	passed	0.327
728	1,3,4,2,3,1	unsat	0	1	1	passed	0.058
729	1,3,4,2,3,2	unsat	0	1	1	passed	0.057
730	1,3,4,2,3,3	unsat	0	1	1	passed	0.058
731	1,3,4,2,3,4	unsat	0	1	1	passed	0.035
732	1,3,4,2,4,1	unsat	0	6606	6606	passed	0.118
733	1,3,4,2,4,2	unsat	0	59454	59454	passed	1.474
734	1,3,4,2,4,3	unsat	0	81187	81187	passed	2.480
735	1,3,4,2,4,4	unsat	0	43459	43459	passed	1.005
736	1,3,4,3,1,1	unsat	0	15638	15638	passed	0.257
737	1,3,4,3,1,2	unsat	0	40798	40798	passed	0.853
738	1,3,4,3,1,3	unsat	0	46236	46236	passed	0.644
739	1,3,4,3,1,4	unsat	0	147180	147180	passed	5.540
740	1,3,4,3,2,1	unsat	0	9143	9143	passed	0.202
741	1,3,4,3,2,2	unsat	0	23482	23482	passed	0.317
742	1,3,4,3,2,3	unsat	0	22717	22717	passed	0.525
743	1,3,4,3,2,4	unsat	0	35888	35888	passed	0.859
744	1,3,4,3,3,1	unsat	0	1	1	passed	0.061
745	1,3,4,3,3,2	unsat	0	1	1	passed	0.058
746	1,3,4,3,3,3	unsat	0	1	1	passed	0.048
747	1,3,4,3,3,4	unsat	0	1	1	passed	0.058
748	1,3,4,3,4,1	unsat	0	31509	31509	passed	0.684
749	1,3,4,3,4,2	unsat	0	36050	36050	passed	0.494
750	1,3,4,3,4,3	unsat	0	144806	144806	passed	5.123
751	1,3,4,3,4,4	unsat	0	103450	103450	passed	1.800
752	1,3,4,4,1,1	unsat	0	32767	32767	passed	0.827
753	1,3,4,4,1,2	unsat	0	28171	28171	passed	0.654
754	1,3,4,4,1,3	unsat	0	66290	66290	passed	1.781
755	1,3,4,4,1,4	unsat	0	186460	186460	passed	7.221
756	1,3,4,4,2,1	unsat	0	22550	22550	passed	0.446
757	1,3,4,4,2,2	unsat	0	8374	8374	passed	0.218
758	1,3,4,4,2,3	unsat	0	12919	12919	passed	0.349
759	1,3,4,4,2,4	unsat	0	18648	18648	passed	0.347
760	1,3,4,4,3,1	unsat	0	1	1	passed	0.034
761	1,3,4,4,3,2	unsat	0	1	1	passed	0.035
762	1,3,4,4,3,3	unsat	0	1	1	passed	0.034
763	1,3,4,4,3,4	unsat	0	1	1	passed	0.059
764	1,3,4,4,4,1	unsat	0	22902	22902	passed	0.499
765	1,3,4,4,4,2	unsat	0	22023	22023	passed	0.558
766	1,3,4,4,4,3	unsat	0	37023	37023	passed	0.906
767	1,3,4,4,4,4	unsat	0	95295	95295	passed	3.057
768	1,4,1,1,1,1	unsat	0	1	1	passed	0.046
769	1,4,1,1,1,2	unsat	0	1	1	passed	0.048
770	1,4,1,1,1,3	unsat	0	1	1	passed	0.055
771	1,4,1,1,1,4	unsat	0	1	1	passed	0.047
772	1,4,1,1,2,1	unsat	0	1	1	passed	0.055
773	1,4,1,1,2,2	unsat	0	1	1	passed	0.047
774	1,4,1,1,2,3	unsat	0	1	1	passed	0.049
775	1,4,1,1,2,4	unsat	0	1	1	passed	0.056
776	1,4,1,1,3,1	unsat	0	1	1	passed	0.054
777	1,4,1,1,3,2	unsat	0	1	1	passed	0.049
778	1,4,1,1,3,3	unsat	0	1	1	passed	0.056
779	1,4,1,1,3,4	unsat	0	1	1	passed	0.056
780	1,4,1,1,4,1	unsat	0	1	1	passed	0.062
781	1,4,1,1,4,2	unsat	0	1	1	passed	0.049
782	1,4,1,1,4,3	unsat	0	1	1	passed	0.058
783	1,4,1,1,4,4	unsat	0	1	1	passed	0.055
784	1,4,1,2,1,1	unsat	0	1	1	passed	0.051
785	1,4,1,2,1,2	unsat	0	1	1	passed	0.051
786	1,4,1,2,1,3	unsat	0	1	1	passed	0.063
787	1,4,1,2,1,4	unsat	0	1	1	passed	0.064
788	1,4,1,2,2,1	unsat	0	1	1	passed	0.040
789	1,4,1,2,2,2	unsat	0	1	1	passed	0.052
790	1,4,1,2,2,3	unsat	0	1	1	passed	0.051
791	1,4,1,2,2,4	unsat	0	1	1	passed	0.042
792	1,4,1,2,3,1	unsat	0	1	1	passed	0.064
793	1,4,1,2,3,2	unsat	0	1	1	passed	0.063
794	1,4,1,2,3,3	unsat	0	1	1	passed	0.053
795	1,4,1,2,3,4	unsat	0	1	1	passed	0.043
796	1,4,1,2,4,1	unsat	0	1	1	passed	0.064
797	1,4,1,2,4,2	unsat	0	1	1	passed	0.063
798	1,4,1,2,4,3	unsat	0	1	1	passed	0.052
799	1,4,1,2,4,4	unsat	0	1	1	passed	0.040
800	1,4,1,3,1,1	unsat	0	1	1	passed	0.039
801	1,4,1,3,1,2	unsat	0	1	1	passed	0.060
802	1,4,1,3,1,3	unsat	0	1	1	passed	0.051
803	1,4,1,3,1,4	unsat	0	1	1	passed	0.061
804	1,4,1,3,2,1	unsat	0	1	1	passed	0.041
805	1,4,1,3,2,2	unsat	0	1	1	passed	0.051
806	1,4,1,3,2,3	unsat	0	1	1	passed	0.051
807	1,4,1,3,2,4	unsat	0	1	1	passed	0.063
808	1,4,1,3,3,1	unsat	0	1	1	passed	0.064
809	1,4,1,3,3,2	unsat	0	1	1	passed	0.039
810	1,4,1,3,3,3	unsat	0	1	1	passed	0.053
811	1,4,1,3,3,4	unsat	0	1	1	passed	0.055
812	1,4,1,3,4,1	unsat	0	1	1	passed	0.042
813	1,4,1,3,4,2	unsat	0	1	1	passed	0.074
814	1,4,1,3,4,3	unsat	0	1	1	passed	0.064
815	1,4,1,3,4,4	unsat	0	1	1	passed	0.072
816	1,4,1,4,1,1	unsat	0	1	1	passed	0.063
817	1,4,1,4,1,2	unsat	0	1	1	passed	0.052
818	1,4,1,4,1,3	unsat	0	1	1	passed	0.041
819	1,4,1,4,1,4	unsat	0	1	1	passed	0.054
820	1,4,1,4,2,1	unsat	0	1	1	passed	0.068
821	1,4,1,4,2,2	unsat	0	1	1	passed	0.069
822	1,4,1,4,2,3	unsat	0	1	1	passed	0.077
823	1,4,1,4,2,4	unsat	0	1	1	passed	0.043
824	1,4,1,4,3,1	unsat	0	1	1	passed	0.076
825	1,4,1,4,3,2	unsat	0	1	1	passed	0.051
826	1,4,1,4,3,3	unsat	0	1	1	passed	0.054
827	1,4,1,4,3,4	unsat	0	1	1	passed	0.055
828	1,4,1,4,4,1	unsat	0	1	1	passed	0.046
829	1,4,1,4,4,2	unsat	0	1	1	passed	0.054
830	1,4,1,4,4,3	unsat	0	1	1	passed	0.071
831	1,4,1,4,4,4	unsat	0	1	1	passed	0.071
832	1,4,2,1,1,1	unsat	0	1	1	passed	0.079
833	1,4,2,1,1,2	unsat	0	1	1	passed	0.079
834	1,4,2,1,1,3	unsat	0	1	1	passed	0.052
835	1,4,2,1,1,4	unsat	0	1	1	passed	0.043
836	1,4,2,1,2,1	unsat	0	1	1	passed	0.053
837	1,4,2,1,2,2	unsat	0	1	1	passed	0.053
838	1,4,2,1,2,3	unsat	0	1	1	passed	0.047
839	1,4,2,1,2,4	unsat	0	1	1	passed	0.055
840	1,4,2,1,3,1	unsat	0	1	1	passed	0.069
841	1,4,2,1,3,2	unsat	0	1	1	passed	0.071
842	1,4,2,1,3,3	unsat	0	1	1	passed	0.081
843	1,4,2,1,3,4	unsat	0	1	1	passed	0.052
844	1,4,2,1,4,1	unsat	0	1	1	passed	0.052
845	1,4,2,1,4,2	unsat	0	1	1	passed	0.081
846	1,4,2,1,4,3	unsat	0	1	1	passed	0.044
847	1,4,2,1,4,4	unsat	0	1	1	passed	0.054
848	1,4,2,2,1,1	unsat	0	1	1	passed	0.071
849	1,4,2,2,1,2	unsat	0	1	1	passed	0.053
850	1,4,2,2,1,3	unsat	0	1	1	passed	0.073
851	1,4,2,2,1,4	unsat	0	1	1	passed	0.052
852	1,4,2,2,2,1	unsat	0	1	1	passed	0.079
853	1,4,2,2,2,2	unsat	0	1	1	passed	0.045
854	1,4,2,2,2,3	unsat	0	1	1	passed	0.078
855	1,4,2,2,2,4	unsat	0	1	1	passed	0.045
856	1,4,2,2,3,1	unsat	0	1	1	passed	0.054
857	1,4,2,2,3,2	unsat	0	1	1	passed	0.055
858	1,4,2,2,3,3	unsat	0	1	1	passed	0.071
859	1,4,2,2,3,4	unsat	0	1	1	passed	0.054
860	1,4,2,2,4,1	unsat	0	1	1	passed	0.055
861	1,4,2,2,4,2	unsat	0	1	1	passed	0.081
862	1,4,2,2,4,3	unsat	0	1	1	passed	0.070
863	1,4,2,2,4,4	unsat	0	1	1	passed	0.046
864	1,4,2,3,1,1	unsat	0	1	1	passed	0.080
865	1,4,2,3,1,2	unsat	0	1	1	passed	0.053
866	1,4,2,3,1,3	unsat	0	1	1	passed	0.052
867	1,4,2,3,1,4	unsat	0	1	1	passed	0.070
868	1,4,2,3,2,1	unsat	0	1	1	passed	0.071
869	1,4,2,3,2,2	unsat	0	1	1	passed	0.054
870	1,4,2,3,2,3	unsat	0	1	1	passed	0.045
871	1,4,2,3,2,4	unsat	0	1	1	passed	0.054
872	1,4,2,3,3,1	unsat	0	1	1	passed	0.079
873	1,4,2,3,3,2	unsat	0	1	1	passed	0.054
874	1,4,2,3,3,3	unsat	0	1	1	passed	0.077
875	1,4,2,3,3,4	unsat	0	1	1	passed	0.053
876	1,4,2,3,4,1	unsat	0	1	1	passed	0.044
877	1,4,2,3,4,2	unsat	0	1	1	passed	0.051
878	1,4,2,3,4,3	unsat	0	1	1	passed	0.070
