file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unknown	0	24632	7239128	unknown	0	25134	7238900	unknown	0	24532	6247736	none	134	5990	7788856	none	134	5586	7789180	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/Canberra.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	none	134	5787	7778996	none	134	5787	7779068	none	134	5688	7766392	none	134	5887	7800276	none	134	5788	7792964	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/SyntaxSupportBooleans5.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	0	24437	4903912	unknown	0	25231	4903884	unknown	0	25227	4179676	none	134	5988	7801592	none	134	5589	7801472	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	none	134	6496	7815356	none	134	6492	7815916	none	134	6393	7802360	none	134	8192	7832388	none	134	6491	7776072	C	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	unsat	0	1012	22356	unsat	0	1112	22096	unsat	0	1013	21760	unsat	0	1013	22448	unsat	0	1013	21672	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/latendresse/ecoliFBAyicesTest-3875-4.smt2	unknown	0	24231	1566852	unknown	0	24232	1566552	unknown	0	24228	1276992	none	134	6289	7824132	none	134	6091	7824020	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0005.smt2	sat	0	112	10968	sat	0	112	10688	sat	0	112	10812	sat	0	111	10804	sat	0	112	10728	A2	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	sat	0	112	10832	sat	0	111	10860	sat	0	111	11044	sat	0	111	11028	sat	0	112	10872	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	unsat	0	113	10784	unsat	0	112	11332	unsat	0	111	10772	unsat	0	110	10888	unsat	0	111	10808	C	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2	unsat	0	113	11652	unsat	0	110	11572	unsat	0	111	11384	unsat	0	112	11704	unsat	0	111	11324	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2	unsat	0	113	11476	unsat	0	111	11604	unsat	0	113	11364	unsat	0	113	11924	unsat	0	112	11744	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	unsat	0	111	11936	unsat	0	112	11228	unsat	0	112	11252	unsat	0	111	11572	unsat	0	111	11212	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	sat	0	112	11160	sat	0	112	11172	sat	0	111	11632	sat	0	112	11104	sat	0	111	11572	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2	unsat	0	111	11532	unsat	0	111	11436	unsat	0	111	10924	unsat	0	112	11304	unsat	0	113	10896	C	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sin/problem/8/sin-problem-8-chunk-0011.smt2	sat	0	112	11904	sat	0	112	11628	sat	0	112	11908	sat	0	113	11532	sat	0	112	11260	D	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	sat	0	112	11572	sat	0	113	11888	sat	0	111	11556	sat	0	111	11484	sat	0	112	12124	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/miplib/pp08a-1000.smt2	unknown	0	24130	365128	unknown	0	24131	393664	unknown	0	24131	392012	unknown	0	24132	343472	unknown	0	24136	334552	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/gasburner/gasburner-prop3-9.smt2	unsat	0	614	20796	unsat	0	614	20376	unsat	0	612	20660	unsat	0	611	20820	unsat	0	611	20624	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sal/windowreal/windowreal-no_t_deadlock-1.smt2	unsat	0	111	11824	unsat	0	112	11580	unsat	0	111	11748	unsat	0	114	11740	unsat	0	112	11676	C	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-15.base.cvc.smt2	unknown	0	24029	68796	unknown	0	24130	69068	unknown	0	24035	61532	unknown	0	24034	68472	unknown	0	24135	61264	D	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-27.base.cvc.smt2	unknown	0	24035	177188	unknown	0	24137	176588	unknown	0	24130	154020	unknown	0	2014	3519556	unknown	0	2114	3519460	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/sc/sc-39.base.cvc.smt2	unknown	0	24137	345524	unknown	0	24140	345436	unknown	0	24132	298696	unknown	0	4116	6884068	unknown	0	4015	6883852	A2	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_LRA/spider_benchmarks/no_op_accs.base.smt2	unsat	0	1314	17316	unsat	0	1313	17556	unsat	0	1313	17260	unsat	0	1315	17640	unsat	0	1312	17108	B	unsat
