file	A	A_rc	A_ms	A_rss	A2	A2_rc	A2_ms	A2_rss	B	B_rc	B_ms	B_rss	C	C_rc	C_ms	C_rss	D	D_rc	D_ms	D_rss	first	status
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance05765.smt2	sat	0	113	10800	na	na	na	na	sat	0	114	10672	na	na	na	na	na	na	na	na	A	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance06329.smt2	sat	0	112	11688	na	na	na	na	sat	0	113	11564	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance06893.smt2	unsat	0	113	10124	na	na	na	na	unsat	0	111	10324	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance07457.smt2	sat	0	114	10824	na	na	na	na	sat	0	113	10780	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance08021.smt2	unsat	0	114	10084	na	na	na	na	unsat	0	115	10304	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance08585.smt2	sat	0	114	11512	na	na	na	na	sat	0	112	11332	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance09149.smt2	unsat	0	113	11324	na	na	na	na	unsat	0	114	11400	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance09713.smt2	sat	0	112	11208	na	na	na	na	sat	0	112	11404	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance10277.smt2	unsat	0	112	10420	na	na	na	na	unsat	0	114	10620	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance10841.smt2	unsat	0	112	10492	na	na	na	na	unsat	0	113	10476	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance11405.smt2	unsat	0	111	11120	na	na	na	na	unsat	0	113	10956	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance11969.smt2	sat	0	114	11576	na	na	na	na	sat	0	115	11648	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance12533.smt2	unsat	0	112	10244	na	na	na	na	unsat	0	112	10572	na	na	na	na	na	na	na	na	A	unknown
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance13097.smt2	sat	0	115	11204	na	na	na	na	sat	0	112	11172	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance13661.smt2	unsat	0	113	10548	na	na	na	na	unsat	0	113	10208	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance14225.smt2	sat	0	112	11032	na	na	na	na	sat	0	112	10928	na	na	na	na	na	na	na	na	B	sat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance14789.smt2	unsat	0	113	10508	na	na	na	na	unsat	0	112	10140	na	na	na	na	na	na	na	na	A	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance15353.smt2	unsat	0	112	11296	na	na	na	na	unsat	0	113	11140	na	na	na	na	na	na	na	na	B	unsat
/nas3/data/axeyum/corpus/smtlib-2024/non-incremental/non-incremental/QF_S/20230329-automatark-lu/instance15917.smt2	sat	0	112	12020	na	na	na	na	sat	0	113	12040	na	na	na	na	na	na	na	na	A	sat
