sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	host	core	load
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_init_0361.fof.smt2	cb460e737	Int	unsat	0	q:mbqi-quick	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	309	0\p0\p0\p11\p0\p0\p192	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server5	1,9	3.64
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0221.fof.smt2	cb460e737	Real\pInt\pArray\pNonBvArray\pNonBoolBvArray\pNestedArray	unsat	0	q:mbqi-quick	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	311	0\p0\p13\p16\p0\p0\p195	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server5	1,9	3.64
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0221.fof.smt2	2611e14b0		unknown	0	none	q:mbqi	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	1111	0\p0\p9\p0\p0\p362\p177\p24\p399\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 47 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.59
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0423.fof.smt2	2611e14b0		unknown	0	none	q:egraph	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	5116	0\p0\p9\p0\p0\p553\p3394\p56\p977\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 46 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 50 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.59
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_array_only/quaternion_ds1_inuse_0423.fof.smt2	cb460e737	Real\pInt\pArray\pNonBvArray\pNonBoolBvArray\pNestedArray	unsat	0	q:mbqi-quick	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	308	0\p0\p10\p12\p0\p0\p209	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server5	1,9	3.50
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0261.fof.smt2	cb460e737	none	unsat	0	q:mbqi-quick	q:forall-exists-witness	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	108	0\p0\p0\p11\p0\p0\p4	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server5	1,9	3.50
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0261.fof.smt2	2611e14b0		unknown	0	none	q:egraph	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	6213	0\p0\p8\p0\p0\p162\p5746\p2\p217\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.50
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0462.fof.smt2	2611e14b0		unknown	0	none	q:egraph	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	6414	0\p0\p8\p0\p0\p159\p5936\p2\p214\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 45 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.39
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_structure_forall/thruster_inuse_0462.fof.smt2	cb460e737	none	unsat	0	q:mbqi-quick	q:forall-exists-witness	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:decided	108	0\p0\p0\p11\p0\p0\p3	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable	\p\p\pquantifier over non-enumerable domain Int\p	server5	1,9	3.33
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_inuse_0013.fof.smt2	cb460e737	Real\pInt\pArray\pNonBvArray\pNonBoolBvArray\pNestedArray	unsat	0	q:bool-skeleton	q:bool-skeleton	3	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:decided	108	0\p0\p0	no	q:ground-subset=not-applicable		server5	1,9	3.33
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify_structure_prop/quaternion_ds1_inuse_0013.fof.smt2	2611e14b0		unknown	0	none	q:mbqi	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	608	0\p0\p8\p0\p0\p200\p129\p5\p225\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=incomplete\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 44 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.33
ab-movers-20260915	A	AUFLIRA/FFT/smtlib.562660.smt2	2611e14b0		unknown	0	none	q:mbqi	20	fd:parse:probe\pq:ground-subset:declined\pq:valid-universal-qf:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	1309	1\p5\p7\p0\p0\p0\p288\p247\p1\p732\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:valid-universal-qf=unsupported\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=unsupported\pq:egraph=unsupported\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\pterm #1743 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast\p\pquantifier over non-enumerable domain (Uninterpreted 2)\p\pterm #1388 has sort (Uninterpreted 8) that the pure-Rust BV backend cannot bit-blast\pterm #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\p\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	server5	1,9	3.30
ab-movers-20260915	B	AUFLIRA/FFT/smtlib.562660.smt2	cb460e737	Int\pFunction\pUninterpretedSort	unknown	0	none	q:mbqi	21	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:valid-universal-qf:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	1410	1\p5\p5\p9\p0\p0\p0\p290\p256\p1\p760\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:valid-universal-qf=unsupported\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=unsupported\pq:egraph=unsupported\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pterm #1828 has sort (Uninterpreted 5) that the pure-Rust BV backend cannot bit-blast\p\pquantifier over non-enumerable domain (Uninterpreted 2)\p\pterm #1388 has sort (Uninterpreted 8) that the pure-Rust BV backend cannot bit-blast\pterm #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\p\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast\pmbqi declined an unsupported fragment: term #9 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	server5	1,9	3.30
ab-movers-20260915	B	AUFLIRA/nasa/fol_simplify/cl5_nebula_init_0111.fof.smt2	cb460e737	none	unknown	0	none	q:mbqi-quick	7	fd:parse:probe\pq:ground-subset:declined\pq:bool-skeleton:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined	25034	0\p0\p0\p11\p0\p0\p2182	yes	q:ground-subset=not-applicable\pq:bool-skeleton=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget	\p\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	server5	1,9	3.28
ab-movers-20260915	A	AUFLIRA/nasa/fol_simplify/cl5_nebula_init_0111.fof.smt2	2611e14b0		unknown	0	none	q:mbqi	19	fd:parse:probe\pq:ground-subset:declined\pq:forall-exists-witness:declined\pq:finite-expansion:declined\pq:uf-fmf-probe:declined\pq:mbqi-quick:declined\pq:egraph:declined\pq:uf-fmf-full:declined\pq:mbqi:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	16723	0\p0\p8\p0\p0\p1714\p6620\p8\p8270\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	q:ground-subset=not-applicable\pq:forall-exists-witness=not-applicable\pq:finite-expansion=unsupported\pq:uf-fmf-probe=not-applicable\pq:mbqi-quick=budget\pq:egraph=incomplete\pq:uf-fmf-full=incomplete\pq:mbqi=incomplete\pq:nat-induction=not-applicable\pfd:string-gate=incomplete\pfd:source-string-semantic-unsat=incomplete\pfd:word-route=incomplete\pfd:online-string=incomplete\pfd:membership=incomplete\pfd:lex-order=incomplete\pfd:length-lia=incomplete\pfd:source-string-sat-probe=incomplete\pfd:bounded-completeness-unsat=incomplete	\p\pquantifier over non-enumerable domain Int\p\pe-matching: instantiation time budget exhausted\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\p\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)\pe-matching instantiation reached fixpoint without refuting after 37 rounds (no further instance to admit; more rounds cannot help)	server5	1,9	3.16
