sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	host	core	load
board-qflra-20260915	B	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_init5_ground.i_3_2_2.bpl_7.smt2	cb460e737	Real	unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24131	14\p1\p15\p0\p23988\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran	server5	3,11	2.14
board-qflra-20260915	A	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_init5_ground.i_3_2_2.bpl_7.smt2	2611e14b0		unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24132	14\p1\p15\p0\p23986\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget	server5	3,11	1.94
board-qflra-20260915	A	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	2611e14b0		unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24531	41\p5\p59\p1\p24319\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget	server5	3,11	1.86
board-qflra-20260915	B	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_strcmp_ground.i_4_2_2.bpl_11.smt2	cb460e737	Real	unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24332	41\p5\p62\p1\p24015\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started	server5	3,11	1.86
board-qflra-20260915	B	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	cb460e737	Real	unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24027	3\p0\p3\p0\p23999\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=incomplete\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\ponline CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Incomplete] online CDCL(T) LRA model did not replay (arithmetic outside the incremental engine)	server5	3,11	1.94
board-qflra-20260915	A	QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	2611e14b0		unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24031	3\p0\p3\p0\p23997\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\ptimeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [Timeout] timeout in the online CDCL(T) LRA driver	server5	3,11	2.09
board-qflra-20260915	A	QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	2611e14b0		unknown	0	none	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined	25131	686\p165\p3894\p58	yes	dl-online=not-applicable\pnra-real-root=not-applicable	\p	server5	3,11	2.04
board-qflra-20260915	B	QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0051-labyrinth-12-0.smt2	cb460e737	Real	unknown	0	none	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined	25434	687\p164\p4631\p62	yes	dl-online=not-applicable\pnra-real-root=not-applicable	\p	server5	3,11	2.05
board-qflra-20260915	B	QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	cb460e737	Real	unknown	0	none	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined	25135	957\p215\p5986\p68	yes	dl-online=not-applicable\pnra-real-root=not-applicable	\p	server5	3,11	2.02
board-qflra-20260915	A	QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	2611e14b0		unknown	0	none	dl-online	4	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined	25131	672\p166\p3821\p62	yes	dl-online=not-applicable\pnra-real-root=not-applicable	\p	server5	3,11	2.01
board-qflra-20260915	A	QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2	2611e14b0		unknown	0	none	dl-online	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24229	47\p10\p21052\p3\p2942\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=budget\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	budget exhausted in the online difference-logic driver (atoms=4314, equality_gates=1439, bool_equality_gates=0, cnf_vars=36422, clauses=97623)\p\plra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget	server5	3,11	1.92
board-qflra-20260915	B	QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_0.lp.smt2	cb460e737	Real	unknown	0	none	dl-online	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24129	49\p10\p21034\p3\p2967\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=budget\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	budget exhausted in the online difference-logic driver (atoms=4314, equality_gates=1439, bool_equality_gates=0, cnf_vars=36422, clauses=97623)\p\plra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline had already passed when the conjunctive decider was entered (an expired budget or a portfolio stop); no constraint was collected and neither engine ran	server5	3,11	2.03
board-qflra-20260915	B	QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	cb460e737		abort	134	none	none	0		5787		unknown			server5	3,11	2.01
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/afagp-fail.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	2611e14b0		abort	134	none	none	0		5918		unknown			server5	3,11	1.93
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	2611e14b0		abort	134	none	none	0		11824		unknown			server5	3,11	1.87
board-qflra-20260915	B	QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	cb460e737		abort	134	none	none	0		11709		unknown			server5	3,11	1.84
board-qflra-20260915	B	QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	cb460e737		abort	134	none	none	0		12890		unknown			server5	3,11	1.67
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	2611e14b0		abort	134	none	none	0		12990		unknown			server5	3,11	1.79
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	2611e14b0		unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24534	80\p14\p221\p3\p23820\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: Fourier–Motzkin elimination exceeded the wall-clock / size budget	server5	3,11	1.79
board-qflra-20260915	B	QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	cb460e737	Real	unknown	0	none	nra	14	fd:parse:probe\pprobe:probe\pdl-online:declined\pnra-real-root:declined\pnra:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24732	75\p11\p215\p5\p24078\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	dl-online=not-applicable\pnra-real-root=not-applicable\pnra=budget\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	\p\plra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started\ppreprocessed dispatch timeout after reduced solve; the reduced solve's own reason was [ResourceLimit] lra: the deadline passed building the Fourier–Motzkin unit-multiplier matrix; the elimination itself never started	server5	3,11	1.91
board-qflra-20260915	B	QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	cb460e737		abort	134	none	none	0		9690		unknown			server5	3,11	1.96
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/disj_nightmare.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	2611e14b0		abort	134	none	none	0		9694		unknown			server5	3,11	1.97
board-qflra-20260915	A	QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	2611e14b0		abort	134	none	none	0		6085		unknown			server5	3,11	1.98
