file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_39.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_prepend_equal.i_56.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_30.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all.i_9.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll2n_update_all_reverse.i_3.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_0.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_29.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_45.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_60.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_circular_traversal-1.i_76.smt2	unknown	0.11	ok	sat	0.11	ok	unknown	0.11	ok	unknown
ALIA/20230321-UltimateAutomizerSvcomp2023/sll_to_dll_rev-1.i_30.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
