file	axeyum	ax_s	z3	z3_s	cvc5	cvc5_s
6dbc0bb26b69b5c5322ca9d689afe93930ad2a4921f5e6ea5661c90c.smt2	sat	0.41	sat	0.11	sat	0.11
8310e1d7970d25a43528f43e59b4f01b0108bd6ff45fdb558310d101.smt2	sat	0.21	sat	0.31	sat	0.21
974af0991e1ca17579b30e83cede4e812bb9c028226e3a9c1ab7289a.smt2	sat	0.41	sat	0.11	sat	0.11
aa8a76a8c8a6c8167647eb0dc902c6252248a7d47af8a36eab4e44d7.smt2	sat	0.31	sat	0.11	sat	0.11
bd9db8518836150362d9292bae1b6f0c93281717c2e94e9031957d35.smt2	sat	0.11	sat	0.11	sat	0.11
d064b128652f75d6a16ef8e31fc3a6f66d1e54d8e73a073a89328d74.smt2	sat	0.31	sat	0.11	sat	0.11
e4c4d9e717cd451e6b7fe9e46ca1dcad6b507c9ae70d4aa7d1eb69e5.smt2	sat	0.11	sat	0.51	sat	0.31
f7fd96bb23243f991f055e10848332847f1871cce68fc676e89de7fa.smt2	sat	0.31	sat	0.11	sat	0.11
60f52218e7fbdc7109cdd3c887ad0ce7c7cc01cb21d49ee3f45b2d3a.smt2	sat	0.11	sat	0.11	sat	0.11
2613991c5e2283929ac5cd7e5c2daa7c5b723074a388b9ff7a4a11a4.smt2	unsat	0.21	unsat	0.11	unsat	0.11
57c65bb2dfc9910fc7f5a6b111d7f1c692a8f3ffefd7a41516da9c94.smt2	unsat	0.11	unsat	0.11	unsat	0.11
8a7514bb8c5384f604116f6d3bda0b65f67e13f2970e830a4b105930.smt2	unsat	0.21	unsat	0.11	unsat	0.11
bd0365a60deb561d47b241dd96d801c407bd9b21b07b0f303f509b1d.smt2	sat	0.41	sat	0.61	sat	0.11
f0bdd2ed74dc4e2d6bff0485a40333ec72082a066accd840ef10fe49.smt2	sat	0.51	sat	3.61	sat	0.21
0369eec0f4d186e9212563bd05c59b1db55c656ada50c7f27432d662.smt2	sat	0.41	sat	0.21	sat	0.21
0ebdc8e6e12599cb7d7a20aca37cc4ad3567f668f7c3c9de4d11bb7d.smt2	sat	0.11	sat	0.11	sat	0.11
19b9f9b1c0e8755567fc4cbac3df2e979b5a4b35fa5a3cd57dd17639.smt2	sat	24.33	sat	0.21	sat	0.11
2424fcbfb39930f8020af9b8e61b7472852e5aed1b06d72eeaeeba27.smt2	sat	17.33	sat	0.11	sat	0.11
2f86026bdb894bf239848c9012b54ce6eecda8dab5ba9c0ace22aa8a.smt2	sat	24.43	sat	0.21	sat	0.11
3ab99205fb43437813f1b0792dc037c825e18dc7dbbfd72769a661db.smt2	sat	24.23	sat	0.11	sat	0.11
46734d7354cc3fdc0b1c1ef6846517430a8ac9dd6734c246fd59c81b.smt2	sat	0.21	sat	0.11	sat	0.11
511b7e03d499e3c42fbafcbb9dc606c69d8c6fe03cd555a2a3ab5265.smt2	sat	0.11	sat	0.21	sat	0.11
5aedd54fef5df790779d8e4de3a2aa9abe4ec47bed265c59383ae0a7.smt2	sat	0.51	sat	0.11	sat	0.11
65362313b565e39b261ca6969155b6dab4aaded0ab943a4f32e11f3c.smt2	sat	0.11	sat	0.11	sat	0.11
71b5a089aa66a7d09412c4ba383eea90b79e8a4505366b03d2d3c076.smt2	sat	10.22	unknown	24.03	sat	2.91
7bcafcc1564c94b9e69085801947098d5ef65c578c9fb1356e7b07c4.smt2	sat	0.31	sat	0.21	sat	0.11
86fa4b75d970e1603dfc6fc365710fff843770d94de51735d3f21d87.smt2	sat	0.31	sat	0.11	sat	0.11
918b4a5a3c8d4573d6b7ed99e517c7cf1499a0506237b3f58f788167.smt2	sat	0.21	sat	0.11	sat	0.11
9d5df708e5a1d59a2e90170b2d5cae5f70c68400ec1f4077cf7e67db.smt2	sat	0.11	sat	0.11	sat	0.11
a78872d5c39f40efd7fe8daf0a8bf7e6b61318a0479b592fefac8cd2.smt2	sat	0.21	sat	0.11	sat	0.11
b18a777b9b9205af2ffb671f6c17a683f75c594065ae1a36569b5986.smt2	sat	0.41	sat	0.11	sat	0.11
bbdf29885fa497e31811b5a017526c7fe23b987d277dd91800b693de.smt2	unsat	0.11	unsat	0.11	unsat	0.11
c8d56e53c163cb1bb39de55e1eef0f83c05d3464d560d39e3b44b1df.smt2	sat	0.31	sat	0.11	sat	0.11
d3bbe863c050687fe9f23716e9905cf266cdadbf85204b5a65f32f8b.smt2	sat	0.11	sat	0.11	sat	0.11
deb67c4f338eb58c1b62bbf31605eb82b9a0da8683785bbea85a4522.smt2	sat	0.41	sat	0.11	sat	0.11
e9c31a7a14ee970fdaa7949b7439a77871d89e3f5b0c34fca6504062.smt2	sat	2.01	sat	2.41	sat	0.31
f519905b3f3b6933214573314fdfb8c089b5c3063ebf948b772dc966.smt2	sat	0.41	sat	0.11	sat	0.11
ffd196f309b86c1feef858c8e33560ac876d5f8370f2f915a8d69723.smt2	sat	0.11	sat	0.11	sat	0.11
6247ca8517b980dcbf658a5ea31ec4e7c324ac48bc9c5b435596d7dc.smt2	sat	0.11	sat	0.11	sat	0.11
2982bc61e5adedbf088b093baca939987c5bcd853da2cffab329a51d.smt2	sat	0.11	sat	0.11	sat	0.11
slent_kaluza_1335_sink.smt2	unsat	0.11	unsat	0.11	unsat	0.11
slent_kaluza_376_sink.smt2	unsat	0.11	unsat	0.11	unsat	0.11
slent_stranger_str_rep_20496_sink.smt2	unknown	13.22	unknown	24.03	sat	3.51
569c3af3a11bcc7aa8a1eac10fc6bcba8f0a789740d6dd999de4aebe.smt2	sat	0.11	sat	0.11	sat	0.11
d5b4eb02b18d19ffaeebfb28cc663e6bc15658a2bcfc16689f2edbe0.smt2	unsat	0.11	unsat	0.11	unsat	0.11
4467fa2ea13de603317c95b4d941123b0d459468d9a5c820f027aa06.smt2	unsat	0.11	unsat	0.11	unsat	0.11
af120320aff9cf0782fe1c48d10383b05d7b8dc693470955655c697b.smt2	unsat	0.11	unsat	0.11	unsat	0.11
33e36d926267521d44a9b4f3f2036b525f547ee239ba08985d3a7bd6.smt2	unsat	0.11	unsat	0.11	unsat	0.11
37cf9ead15474a8cc8203d22f528fe55cf756a2a53b8637f31c3a2bc.smt2	unsat	0.11	unsat	0.11	unsat	0.11
247.smt2	unsat	0.31	unsat	0.11	unsat	0.21
139.smt2	unsat	0.21	unsat	0.11	unsat	0.11
518.smt2	sat	0.11	sat	0.11	sat	0.41
1063.smt2	sat	0.11	sat	6.72	sat	0.71
1442.smt2	unsat	0.51	unsat	0.11	unsat	0.11
1821.smt2	unsat	0.41	unsat	0.11	unsat	0.11
220.smt2	unsat	0.41	unsat	0.11	unsat	0.11
258.smt2	unsat	0.21	unsat	0.11	unsat	0.11
2959.smt2	unsat	0.11	unsat	0.11	unsat	0.11
3337.smt2	sat	0.11	sat	0.21	sat	0.21
3716.smt2	unsat	0.31	unsat	0.11	unsat	0.11
4095.smt2	unsat	0.21	unsat	0.11	unsat	0.11
4474.smt2	unsat	0.41	unsat	0.11	unsat	0.11
4853.smt2	unsat	0.31	unsat	0.11	unsat	0.11
5231.smt2	unsat	0.21	unsat	0.11	unsat	0.11
5610.smt2	unsat	0.31	unsat	0.11	unsat	0.11
5990.smt2	unsat	0.31	unsat	0.11	unsat	0.11
6369.smt2	unsat	0.31	unsat	0.11	unsat	0.11
6748.smt2	unsat	0.21	unsat	0.11	unsat	0.11
7126.smt2	unsat	0.21	unsat	0.11	unsat	0.11
7505.smt2	unsat	0.31	unsat	0.11	unsat	0.11
7885.smt2	unsat	0.11	unsat	0.11	unsat	0.11
32.smt2	unsat	0.11	unsat	0.11	unsat	0.11
31.smt2	sat	0.21	sat	0.11	sat	0.81
964.smt2	unknown	0.41	unsat	0.11	unsat	0.21
390.smt2	sat	6.72	unknown	24.03	sat	0.21
740.smt2	unsat	0.21	unsat	0.11	unsat	0.11
118.smt2	unsat	0.31	unsat	0.11	unsat	0.11
157.smt2	sat	0.11	sat	3.31	sat	1.91
1969.smt2	unsat	0.41	unsat	0.11	unsat	0.11
2372.smt2	unsat	0.41	unsat	0.11	unsat	0.11
2756.smt2	unsat	0.31	unsat	0.11	unsat	0.11
3202.smt2	unsat	0.31	unsat	0.11	unsat	0.11
3640.smt2	unsat	0.51	unsat	0.11	unsat	0.11
4023.smt2	unsat	0.71	unsat	0.11	unsat	0.11
4465.smt2	unsat	0.31	unsat	0.11	unsat	0.11
4868.smt2	unsat	0.41	unsat	0.11	unsat	0.11
839.smt2	unsat	0.41	unsat	0.11	unsat	0.11
586.smt2	unknown	25.03	sat	0.51	sat	0.71
582.smt2	unsat	0.31	unsat	0.11	unsat	0.11
str-pred-small-rw_132.smt2	unsat	0.11	unsat	0.11	unsat	0.11
str-pred-small-rw_511.smt2	unsat	0.21	unsat	0.11	unsat	0.11
str-term-small-rw_1038.smt2	unsat	1.51	unsat	0.11	unsat	0.11
str-term-small-rw_477.smt2	unsat	0.11	unsat	0.11	unsat	0.11
str-term-small-rw_856.smt2	unsat	0.91	unsat	0.11	unsat	0.11
many-regexes-00025-29.smt2	unsat	1.21	unsat	0.11	unsat	21.63
regex-big-00029-19.smt2	sat	0.11	sat	0.11	sat	0.11
regex-big-00176-2.smt2	sat	0.11	sat	9.92	sat	0.21
regex-deep-00012-0.smt2	sat	0.11	sat	1.11	sat	0.11
regex-lengths-00276-1.smt2	sat	0.91	unknown	24.03	sat	5.22
regex-pair-00026-10.smt2	sat	0.11	sat	0.31	sat	0.11
regex-pair-00096-11.smt2	sat	0.11	unknown	24.03	sat	0.11
regex-small-00039-7.smt2	sat	0.11	sat	0.11	sat	0.11
55d53929.smt2	unsat	1.41	unsat	0.11	unknown	26.21
e3b5115d.smt2	sat	0.81	sat	22.13	sat	2.01
z3-regex-2-negative-reverse-graft-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-003-fuzz-fuzz-graft.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-005-unsat-graft-translate-graft.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-007-unsat-rotate-fuzz-translate.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-010-fuzz-translate-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-012-unsat-multiply-fuzz-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-014-rotate-fuzz-multiply.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-016-translate-fuzz-graft.smt2	unsat	0.21	unsat	0.11	unsat	0.11
regex-019-unsat-fuzz-fuzz-reverse.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-021-multiply-reverse-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-023-reverse-rotate-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-025-reverse-rotate-fuzz.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-027-reverse-translate-rotate.smt2	sat	0.11	sat	0.11	sat	0.11
regex-032-multiply-multiply-fuzz.smt2	sat	0.41	sat	0.11	sat	0.11
regex-035-reverse-reverse-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
regex-042-reverse-multiply-fuzz.smt2	unsat	0.11	unsat	0.11	unsat	0.11
regex-045-unsat-graft-reverse-fuzz.smt2	sat	0.11	sat	0.11	sat	0.11
instance31854.smt2	unsat	0.11	unsat	0.21	unsat	0.11
instance50064.smt2	unsat	0.11	unsat	0.11	unsat	0.11
instance56659.smt2	unsat	0.61	unsat	0.11	unsat	0.11
htmlUnescape-htmlEscape.smt2	unknown	0.11	unknown	0.11	sat	0.41
str_replace_all62.smt2	unknown	0.11	unsat	0.11	unsat	0.11
1176_attack.smt2	sat	0.11	unknown	24.03	unknown	26.31
177_attack.smt2	sat	0.11	unknown	24.03	unknown	26.31
230_attack.smt2	sat	0.11	unknown	24.03	unknown	26.31
2875_attack.smt2	sat	0.11	unknown	24.03	sat	4.11
3393_attack.smt2	sat	0.11	unknown	24.03	unknown	26.31
805_attack.smt2	sat	0.31	unknown	24.03	unknown	26.21
296_attack.smt2	unsat	0.11	unsat	0.11	unsat	0.11
