level	file	threshold_mult	admitted_at_level	source_arm	verdict	ms	exit_status	peak_rss_kb	decided_by
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	1	True	shipped	sat	2711	0	19388	uf-arithmetic
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	1	True	shipped	sat	2711	0	19388	uf-arithmetic
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0150_10_26.smt2	1	True	shipped	sat	2711	0	19388	uf-arithmetic
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	1	True	shipped	sat	3212	0	19140	uf-arithmetic
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	1	True	shipped	sat	3212	0	19140	uf-arithmetic
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	1	True	shipped	sat	3212	0	19140	uf-arithmetic
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_12.smt2	1	True	shipped	sat	3212	0	19140	uf-arithmetic
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	1	True	shipped	sat	3111	0	18816	uf-arithmetic
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	1	True	shipped	sat	3111	0	18816	uf-arithmetic
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	1	True	shipped	sat	3111	0	18816	uf-arithmetic
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_18.smt2	1	True	shipped	sat	3111	0	18816	uf-arithmetic
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	1	True	shipped	sat	3713	0	19012	uf-arithmetic
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	1	True	shipped	sat	3713	0	19012	uf-arithmetic
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	1	True	shipped	sat	3713	0	19012	uf-arithmetic
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0200_10_24.smt2	1	True	shipped	sat	3713	0	19012	uf-arithmetic
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	1	True	shipped	unsat	409	0	17148	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	1	True	shipped	unsat	409	0	17148	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	1	True	shipped	unsat	409	0	17148	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_10.smt2	1	True	shipped	unsat	409	0	17148	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	1	True	shipped	unsat	309	0	16884	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	1	True	shipped	unsat	309	0	16884	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	1	True	shipped	unsat	309	0	16884	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_16.smt2	1	True	shipped	unsat	309	0	16884	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	1	True	shipped	unsat	810	0	17164	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	1	True	shipped	unsat	810	0	17164	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	1	True	shipped	unsat	810	0	17164	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_22.smt2	1	True	shipped	unsat	810	0	17164	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	1	True	shipped	unsat	709	0	17012	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	1	True	shipped	unsat	709	0	17012	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	1	True	shipped	unsat	709	0	17012	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0250_10_28.smt2	1	True	shipped	unsat	709	0	17012	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	1	True	shipped	unsat	1110	0	17232	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	1	True	shipped	unsat	1110	0	17232	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	1	True	shipped	unsat	1110	0	17232	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_14.smt2	1	True	shipped	unsat	1110	0	17232	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	1	True	shipped	unsat	409	0	17280	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	1	True	shipped	unsat	409	0	17280	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	1	True	shipped	unsat	409	0	17280	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_20.smt2	1	True	shipped	unsat	409	0	17280	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	1	True	shipped	unsat	310	0	17188	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	1	True	shipped	unsat	310	0	17188	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	1	True	shipped	unsat	310	0	17188	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_10_0300_10_26.smt2	1	True	shipped	unsat	310	0	17188	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	1	True	shipped	sat	8517	0	286920	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	1	True	shipped	sat	8517	0	286920	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	1	True	shipped	sat	8517	0	286920	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_12.smt2	1	True	shipped	sat	8517	0	286920	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	1	True	shipped	sat	1310	0	27672	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	1	True	shipped	sat	1310	0	27672	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	1	True	shipped	sat	1310	0	27672	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_18.smt2	1	True	shipped	sat	1310	0	27672	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	1	True	shipped	sat	1209	0	88828	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	1	True	shipped	sat	1209	0	88828	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	1	True	shipped	sat	1209	0	88828	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0200_10_24.smt2	1	True	shipped	sat	1209	0	88828	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	1	True	shipped	sat	9818	0	219052	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	1	True	shipped	sat	9818	0	219052	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	1	True	shipped	sat	9818	0	219052	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_10.smt2	1	True	shipped	sat	9818	0	219052	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	1	True	shipped	sat	1909	0	117976	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	1	True	shipped	sat	1909	0	117976	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	1	True	shipped	sat	1909	0	117976	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_16.smt2	1	True	shipped	sat	1909	0	117976	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	1	True	shipped	sat	18325	0	581844	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	1	True	shipped	sat	18325	0	581844	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	1	True	shipped	sat	18325	0	581844	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_22.smt2	1	True	shipped	sat	18325	0	581844	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	1	True	shipped	unknown	25130	0	447980	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	1	True	shipped	unknown	25130	0	447980	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	1	True	shipped	unknown	25130	0	447980	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0300_10_28.smt2	1	True	shipped	unknown	25130	0	447980	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	1	True	shipped	unknown	25131	0	460124	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	1	True	shipped	unknown	25131	0	460124	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	1	True	shipped	unknown	25131	0	460124	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_14.smt2	1	True	shipped	unknown	25131	0	460124	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	1	True	shipped	sat	13521	0	535596	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	1	True	shipped	sat	13521	0	535596	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	1	True	shipped	sat	13521	0	535596	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_20.smt2	1	True	shipped	sat	13521	0	535596	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	1	True	shipped	sat	1709	0	37736	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	1	True	shipped	sat	1709	0	37736	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	1	True	shipped	sat	1709	0	37736	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0400_10_26.smt2	1	True	shipped	sat	1709	0	37736	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	1	True	shipped	unsat	3111	0	18392	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	1	True	shipped	unsat	3111	0	18392	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	1	True	shipped	unsat	3111	0	18392	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_12.smt2	1	True	shipped	unsat	3111	0	18392	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	1	True	shipped	unsat	3011	0	18356	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	1	True	shipped	unsat	3011	0	18356	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	1	True	shipped	unsat	3011	0	18356	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_18.smt2	1	True	shipped	unsat	3011	0	18356	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	1	True	shipped	unsat	2411	0	171892	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	1	True	shipped	unsat	2411	0	171892	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	1	True	shipped	unsat	2411	0	171892	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0500_10_24.smt2	1	True	shipped	unsat	2411	0	171892	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	1	True	shipped	unsat	1709	0	18848	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	1	True	shipped	unsat	1709	0	18848	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	1	True	shipped	unsat	1709	0	18848	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_10.smt2	1	True	shipped	unsat	1709	0	18848	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	1	True	shipped	unsat	2209	0	18712	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	1	True	shipped	unsat	2209	0	18712	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	1	True	shipped	unsat	2209	0	18712	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_16.smt2	1	True	shipped	unsat	2209	0	18712	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	1	True	shipped	unsat	2810	0	18804	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	1	True	shipped	unsat	2810	0	18804	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	1	True	shipped	unsat	2810	0	18804	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_22.smt2	1	True	shipped	unsat	2810	0	18804	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	1	True	shipped	unsat	3310	0	18888	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	1	True	shipped	unsat	3310	0	18888	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	1	True	shipped	unsat	3310	0	18888	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_20_0600_10_28.smt2	1	True	shipped	unsat	3310	0	18888	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	1	True	shipped	sat	6514	0	278972	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	1	True	shipped	sat	6514	0	278972	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	1	True	shipped	sat	6514	0	278972	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_14.smt2	1	True	shipped	sat	6514	0	278972	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	1	True	shipped	sat	4011	0	55804	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	1	True	shipped	sat	4011	0	55804	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	1	True	shipped	sat	4011	0	55804	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_20.smt2	1	True	shipped	sat	4011	0	55804	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	1	True	shipped	sat	2610	0	52000	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	1	True	shipped	sat	2610	0	52000	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	1	True	shipped	sat	2610	0	52000	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0300_10_26.smt2	1	True	shipped	sat	2610	0	52000	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	1	True	shipped	unknown	25133	0	415768	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	1	True	shipped	unknown	25133	0	415768	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	1	True	shipped	unknown	25133	0	415768	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_12.smt2	1	True	shipped	unknown	25133	0	415768	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	1	True	shipped	unknown	25132	0	752916	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	1	True	shipped	unknown	25132	0	752916	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	1	True	shipped	unknown	25132	0	752916	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_18.smt2	1	True	shipped	unknown	25132	0	752916	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	1	True	shipped	unknown	25128	0	446348	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	1	True	shipped	unknown	25128	0	446348	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	1	True	shipped	unknown	25128	0	446348	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0450_10_24.smt2	1	True	shipped	unknown	25128	0	446348	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	1	True	shipped	unknown	25128	0	589048	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	1	True	shipped	unknown	25128	0	589048	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	1	True	shipped	unknown	25128	0	589048	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_10.smt2	1	True	shipped	unknown	25128	0	589048	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	1	True	shipped	unknown	25132	0	416920	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	1	True	shipped	unknown	25132	0	416920	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	1	True	shipped	unknown	25132	0	416920	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_16.smt2	1	True	shipped	unknown	25132	0	416920	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	1	True	shipped	unknown	25133	0	564612	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	1	True	shipped	unknown	25133	0	564612	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	1	True	shipped	unknown	25133	0	564612	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_22.smt2	1	True	shipped	unknown	25133	0	564612	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	1	True	shipped	unknown	25134	0	566132	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	1	True	shipped	unknown	25134	0	566132	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	1	True	shipped	unknown	25134	0	566132	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0600_10_28.smt2	1	True	shipped	unknown	25134	0	566132	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	1	True	shipped	unsat	4913	0	20336	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	1	True	shipped	unsat	4913	0	20336	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	1	True	shipped	unsat	4913	0	20336	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_14.smt2	1	True	shipped	unsat	4913	0	20336	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	1	True	shipped	unknown	25131	0	675888	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	1	True	shipped	unknown	25131	0	675888	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	1	True	shipped	unknown	25131	0	675888	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_20.smt2	1	True	shipped	unknown	25131	0	675888	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	1	True	shipped	unsat	4212	0	20332	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	1	True	shipped	unsat	4212	0	20332	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	1	True	shipped	unsat	4212	0	20332	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0750_10_26.smt2	1	True	shipped	unsat	4212	0	20332	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	1	True	shipped	unsat	9217	0	20136	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	1	True	shipped	unsat	9217	0	20136	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	1	True	shipped	unsat	9217	0	20136	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_12.smt2	1	True	shipped	unsat	9217	0	20136	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	1	True	shipped	unsat	5013	0	21512	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	1	True	shipped	unsat	5013	0	21512	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	1	True	shipped	unsat	5013	0	21512	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_18.smt2	1	True	shipped	unsat	5013	0	21512	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	1	True	shipped	unsat	5213	0	20064	nra
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	1	True	shipped	unsat	5213	0	20064	nra
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	1	True	shipped	unsat	5213	0	20064	nra
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_30_0900_10_24.smt2	1	True	shipped	unsat	5213	0	20064	nra
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	1	True	shipped	sat	20429	0	1590968	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	1	True	shipped	sat	20429	0	1590968	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	1	True	shipped	sat	20429	0	1590968	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_10.smt2	1	True	shipped	sat	20429	0	1590968	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	1	True	shipped	unknown	25132	0	576060	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	1	True	shipped	unknown	25132	0	576060	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	1	True	shipped	unknown	25132	0	576060	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_16.smt2	1	True	shipped	unknown	25132	0	576060	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	1	True	shipped	unknown	25131	0	530924	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	1	True	shipped	unknown	25131	0	530924	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	1	True	shipped	unknown	25131	0	530924	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_22.smt2	1	True	shipped	unknown	25131	0	530924	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	1	True	shipped	sat	5212	0	113064	uf-arith-lazy-overbound
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	1	True	shipped	sat	5212	0	113064	uf-arith-lazy-overbound
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	1	True	shipped	sat	5212	0	113064	uf-arith-lazy-overbound
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0400_10_28.smt2	1	True	shipped	sat	5212	0	113064	uf-arith-lazy-overbound
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	1	True	shipped	unknown	25130	0	1539888	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	1	True	shipped	unknown	25130	0	1539888	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	1	True	shipped	unknown	25130	0	1539888	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_14.smt2	1	True	shipped	unknown	25130	0	1539888	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	1	True	shipped	unknown	25130	0	935128	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	1	True	shipped	unknown	25130	0	935128	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	1	True	shipped	unknown	25130	0	935128	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_20.smt2	1	True	shipped	unknown	25130	0	935128	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	1	True	shipped	unknown	25131	0	569448	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	1	True	shipped	unknown	25131	0	569448	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	1	True	shipped	unknown	25131	0	569448	none
off	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0600_10_26.smt2	1	True	shipped	unknown	25131	0	569448	none
2	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	1	True	shipped	unknown	25131	0	727436	none
4	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	1	True	shipped	unknown	25131	0	727436	none
16	QF_UFLRA/mathsat/RandomCoupled/pb_real_40_0800_10_12.smt2	1	True	shipped	unknown	25131	0	727436	none
