file	status	order	c_verdict	c_rc	c_ms	c_bound_by	c_last	c_bound_ms	c_total_ms	c_attempts	c_open_ms	c_open_after	r1_verdict	r1_ms	r1_n	r1_unsat	r2_verdict	r2_ms	r2_n	r2_unsat	c_exits	c_rung	c_giveup	r1_lines	r2_lines
UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.015.smt2	unsat	r2-c-r1	unknown	0	24130	q:egraph	fd:bounded-completeness-unsat	22165	24041	17	na	na	unknown	25030	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1560;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1011	QPROBE skolemized-egraph(residual) budget=Some(1.435954612s) elapsed=1.455358344s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1560;QPROBE held-set-replay exit=timeout-mid-round ground=1560 rounds=2 verdict=unknown ms=912 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=710,_function_groups=22,_potential_pairs=105365,_solve_rounds=2,_elapsed_ms=253,_sat_candidates=1,_first_candidate_ms=57,_last_candidate_ms=57,_pair_checks=105365,_equal_arg_pairs=3805,_violated_pairs=91,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=3805,_last_new_lemmas=3805):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=10725,_cnf_vars=25959,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1011	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.StandardPrettyPrint.008.smt2	unsat	c-r1-r2	unknown	0	24128	q:mbqi-quick	fd:bounded-completeness-unsat	15110	24021	16	na	na	unknown	24229	0	0	SKIPPED	0	0	0	none	none	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after finite quantifier expansion	none	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.ast.VariableAccess.001.smt2	unsat	r1-r2-c	unknown	0	25031	q:mbqi-quick	q:egraph	8395	21108	7	3891	q:egraph	unknown	25031	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=4 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=4 verdict=unknown ms=1319 budget_ms=10000 why=ResourceLimit|lazy_function-consistency_CEGAR_inconclusive_(applications=1031,_function_groups=14,_potential_pairs=197919,_solve_rounds=1,_elapsed_ms=35,_sat_candidates=0,_first_candidate_ms=none,_last_candidate_ms=none,_pair_checks=0,_equal_arg_pairs=0,_violated_pairs=0,_preseeded_lemmas=0,_sibling_lemmas=0,_lemmas_added=0,_last_new_lemmas=0):_lazy_linear_arithmetic_pre-SAT_skeleton_exceeds_the_joint_resource_boundary_(atoms=14926,_cnf_vars=24200,_base_trigger=>1024/>4096,_moderate_envelope<=10240/<=16384,_initial_clauses=0,_blocking_lemmas=0);_declining_before_the_first_SAT_round	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.parser.TagConstants.001.smt2	unsat	r2-c-r1	unknown	0	24529	q:egraph	fd:bounded-completeness-unsat	22482	24403	17	na	na	unknown	25031	1	1	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1621;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=8 ground=1574	QPROBE skolemized-egraph(residual) budget=Some(1.411806146s) elapsed=1.433181761s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=1621;QPROBE held-set-replay exit=timeout-mid-round ground=1621 rounds=2 verdict=unsat ms=1844 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=8 ground=1574	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.007.smt2	unsat	c-r1-r2	unknown	0	24128	q:egraph	fd:bounded-completeness-unsat	21738	24034	17	na	na	unknown	25029	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1785;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1984	QPROBE skolemized-egraph(residual) budget=Some(1.262782443s) elapsed=1.291046374s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=1785;QPROBE held-set-replay exit=timeout-mid-round ground=1785 rounds=1 verdict=sat ms=1663 budget_ms=10000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=4 ground=1984	SKIPPED
UFLIA/simplify2/front_end_suite/javafe.tc.Types.035.smt2	unsat	r1-r2-c	unknown	0	25031	q:mbqi-quick	q:egraph	12646	22064	7	2936	q:egraph	unknown	25032	0	0	SKIPPED	0	0	0	QPROBE loop-exit kind=ground-ceiling exit=GroundCeiling rounds=1 ground=8791	none	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=ground-ceiling exit=GroundCeiling rounds=1 ground=8791	SKIPPED
UFLIA/sledgehammer/FFT/smtlib.898060.smt2	unsat	r2-c-r1	unknown	0	11017	q:mbqi	fd:bounded-completeness-unsat	9015	10958	20	na	na	unknown	11018	0	0	SKIPPED	0	0	0	none	none	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #0 has sort (Uninterpreted 0) that the pure-Rust BV backend cannot bit-blast	none	SKIPPED
UFLIA/sledgehammer/Fundamental_Theorem_Algebra/smtlib.972059.smt2	unsat	c-r1-r2	unknown	0	17224	q:mbqi	fd:bounded-completeness-unsat	7884	17059	20	na	na	unknown	25131	2	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=5 ground=8192;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73	QPROBE skolemized-egraph(residual) budget=Some(1.235022687s) elapsed=1.270932492s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(7.223380091s) elapsed=7.413775258s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73;QPROBE held-set-replay exit=timeout-mid-round ground=73 rounds=1 verdict=unknown ms=10010 budget_ms=10000 why=ResourceLimit|combined_theories:_eager_Ackermann_elimination_would_emit_878_congruence_constraints,_exceeding_the_deterministic_admission_bound_of_64_(the_O(k²)_expansion_and_its_downstream_solve_run_unbounded;_this_needs_a_lazy/CEGAR_route);QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=5 ground=8192;QPROBE held-set-replay exit=SHAPE ground=8192 rounds=5 verdict=unknown ms=246 budget_ms=10000 why=ResourceLimit|UF+arithmetic:_lazy_Ackermann_abstraction_build_would_still_construct_6301436_congruence_terms,_exceeding_the_secondary_bound_of_2000000;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=1 ground=73	SKIPPED
UFLIA/sledgehammer/QEpres/smtlib.1065390.smt2	unsat	r1-r2-c	unknown	0	20827	q:egraph	fd:bounded-completeness-unsat	14847	20724	20	na	na	unknown	25031	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=7 ground=7853;QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101	QPROBE skolemized-egraph(residual) budget=Some(1.368626733s) elapsed=1.493634621s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline);QPROBE skolemized-egraph(residual) budget=Some(3.335621227s) elapsed=3.364907774s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=2 ground=101;QPROBE held-set-replay exit=timeout-mid-round ground=101 rounds=2 verdict=error ms=9496 budget_ms=10000_why=Error|unsupported_by_backend:_term_#0_has_sort_(Uninterpreted_0)_that_the_pure-Rust_BV_backend_cannot_bit-blast;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=7 ground=7853	SKIPPED
UFLIA/tokeneer/auditlog/init-31.smt2	unsat	r2-c-r1	unknown	0	25023	q:mbqi-quick	q:mbqi-quick	1533	1629	6	23371	q:mbqi-quick	unknown	25024	1	0	SKIPPED	0	0	0	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=558;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=186 ground=1897	QPROBE skolemized-egraph(residual) budget=Some(1.491733315s) elapsed=1.528528405s result=e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	QPROBE loop-exit kind=timeout-mid-round exit=MidRound rounds=7 ground=558;QPROBE held-set-replay exit=timeout-mid-round ground=558 rounds=7 verdict=sat ms=3478 budget_ms=10000;QPROBE loop-exit kind=SHAPE exit=Fixpoint rounds=186 ground=1897	SKIPPED
