file	A	B	A_ms	B_ms	first
QF_NRA/LassoRanker/Ultimate/FourPhase.bpl_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	unknown	24135	24135	A
QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0073.smt2	sat	sat	112	112	B
QF_NRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0085.smt2	unsat	unsat	111	112	A
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0224.smt2	unsat	unsat	112	112	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0181.smt2	sat	sat	114	113	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0425.smt2	sat	sat	114	113	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0104.smt2	unsat	unsat	111	111	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0388.smt2	unknown	unknown	17335	16230	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0653.smt2	unknown	unknown	2818	2815	A
QF_NRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0065.smt2	unsat	unsat	111	113	B
QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0158.smt2	unsat	unsat	114	114	A
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0036.smt2	sat	sat	112	112	B
QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0118.smt2	sat	sat	112	115	A
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0071.smt2	unknown	unknown	816	815	B
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0028.smt2	sat	sat	112	115	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0205.smt2	sat	sat	114	115	B
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0074.smt2	unsat	unsat	517	515	A
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0142.smt2	unknown	unknown	24131	24039	B
QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0160.smt2	unknown	unknown	2113	2114	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0285.smt2	sat	sat	111	112	B
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0046.smt2	unknown	unknown	12823	12724	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0073.smt2	sat	sat	110	109	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0353.smt2	unknown	unknown	4614	4915	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0612.smt2	sat	sat	109	110	B
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0278.smt2	unsat	unsat	110	111	A
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0131.smt2	unknown	sat	6816	2516	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0014.smt2	unsat	unsat	109	109	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0291.smt2	unknown	unknown	1713	1712	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0562.smt2	unknown	sat	3112	110	A
QF_NRA/meti-tarski/sqrt/problem/12vars3/sqrt-problem-12vars3-chunk-0089.smt2	unknown	unknown	10720	10720	B
