file	A	B	A_ms	B_ms	first
QF_NRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig7_true-termination.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	unknown	24133	24138	B
QF_NRA/LassoRanker/Ultimate/yPositive-SIscaled75.bpl_Iteration1_Loop_2-pieceTemplate.smt2	unknown	unknown	24331	24429	A
QF_NRA/meti-tarski/atan/problem/2/atan-problem-2-chunk-0083.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0089.smt2	unknown	unknown	14223	14223	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0059.smt2	unsat	unsat	108	108	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0302.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0545.smt2	unknown	unknown	11417	11017	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0243.smt2	unknown	sat	10926	120	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0525.smt2	sat	sat	125	119	B
QF_NRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0076.smt2	sat	sat	220	119	A
QF_NRA/meti-tarski/Chua/1/IL/U/Chua-1-IL-U-chunk-0075.smt2	unknown	unknown	119	226	B
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0037.smt2	sat	sat	123	121	A
QF_NRA/meti-tarski/Chua/2/IL/U/Chua-2-IL-U-chunk-0064.smt2	sat	sat	119	116	B
QF_NRA/meti-tarski/Chua/2/VC2/L/Chua-2-VC2-L-chunk-0039.smt2	unsat	unsat	119	116	A
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0211.smt2	sat	sat	123	117	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0081.smt2	unsat	unsat	123	115	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0326.smt2	unsat	unsat	114	121	B
QF_NRA/meti-tarski/exp/problem/10/3/weak/exp-problem-10-3-weak-chunk-0016.smt2	unknown	unknown	25035	25030	A
QF_NRA/meti-tarski/Lyapunov/Lyapunov1a-chunk-0004.smt2	sat	sat	113	114	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0097.smt2	sat	sat	115	114	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0422.smt2	sat	sat	114	112	B
QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0018.smt2	sat	sat	3426	112	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0227.smt2	unknown	unknown	7118	5720	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0479.smt2	unknown	unknown	1512	1513	A
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0124.smt2	unknown	sat	12432	115	B
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0051.smt2	sat	sat	613	615	A
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0070.smt2	sat	sat	616	615	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0160.smt2	unknown	unknown	24337	24341	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0421.smt2	unknown	unknown	12324	12431	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0695.smt2	unknown	unknown	2519	2619	A
QF_NRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0063.smt2	sat	sat	113	115	B
