file	A	B	A_ms	B_ms	first
QF_LRA/meti-tarski/Chua/1/VC2/L/Chua-1-VC2-L-chunk-0008.smt2	sat	sat	110	109	B
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	unsat	unsat	108	110	A
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	sat	112	112	B
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0008.smt2	sat	sat	111	110	A
QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unknown	unknown	24034	24134	B
QF_LRA/sc/sc-25.base.cvc.smt2	unknown	unknown	24133	24029	A
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	unknown	unknown	24028	24129	B
QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	sat	sat	3012	3113	A
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	unknown	25132	25232	B
QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	unknown	24526	24927	A
QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unknown	unknown	24231	24230	B
QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	unknown	unknown	24833	25139	A
QF_LRA/meti-tarski/Arthan/1A/Arthan1A-chunk-0016.smt2	sat	sat	121	123	B
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	unsat	unsat	124	121	A
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	unsat	unsat	113	117	B
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0014.smt2	unsat	unsat	120	123	A
QF_LRA/miplib/pp08a-1000.smt2	unknown	unknown	24136	24135	B
QF_LRA/sc/sc-11.base.cvc.smt2	unknown	unknown	24131	24030	A
QF_LRA/sc/sc-7.base.cvc.smt2	unknown	unknown	24031	24129	B
QF_LRA/2019-ezsmt/blending/1.smt2	unsat	unsat	6415	6314	A
QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	sat	sat	1110	1111	B
QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration1_Loop_4-lexTemplate.smt2	unknown	unknown	24629	25131	A
QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	unknown	24526	24629	B
QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	unknown	24127	24129	A
QF_LRA/clock_synchro/clocksynchro_6clocks.main_invar.base.smt2	unsat	unsat	2410	2412	B
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	sat	109	108	A
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	sat	sat	109	108	B
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0026.smt2	sat	sat	108	108	A
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	sat	sat	108	109	B
QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	unsat	unsat	109	108	A
QF_LRA/sc/sc-29.base.cvc.smt2	unknown	unknown	24030	24128	B
