file	axeyum	ax_s	ax_k	z3	z3_s	z3_k	cvc5	cvc5_s	cvc5_k	status
prime_numbers__prime_and_coprime_numbers.ads_100_27_test_prime_and_coprime_numbers.adb_6_4_index_check___00.smt2	unsat	0.41	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__array_aggregates__array_aggregates.adb_309_22_assert___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
riposte__array_applications__why_0df1aa_array_applications-T-defqtvc__00.smt2	unknown	24.12	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__arrays__arrays.adb_161_16_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__arrays_of_records__arrays_of_records.adb_264_22_postcondition___00.smt2	unknown	0.11	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
riposte__simple_arrays__simple_arrays.adb_101_22_postcondition___00.smt2	unknown	12.92	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
riposte__simple_arrays__simple_arrays.adb_674_22_assert___00.smt2	unknown	0.21	ok	unknown	24.03	ok	unknown	0.11	ok	unknown
sparksmt__lexer__lexer.adb_433_13_loop_invariant_init___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
sparksmt__lexer_termination__lexer.adb_514_13_loop_invariant_preserv___00.smt2	unknown	0.21	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
string_search__string_search.adb_48_94_overflow_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
string_search__string_search.adb_90_64_range_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
tagged_stacks__stacks.adb_17_19_index_check___00.smt2	unknown	0.31	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
tetris__tetris_flow.adb_59_63_index_check___00.smt2	unknown	0.11	ok	unknown	0.11	ok	unknown	0.11	ok	unknown
tetris__tetris_initial.ads_133_57_index_check___00.smt2	unknown	0.11	ok	unsat	0.11	ok	unsat	0.11	ok	unsat
