file	verdict	wall_ms	timed_out	model_check
bv-term-small-rw_663.cnf	unknown	20116.12405302003	True	na
bv-term-small-rw_665.cnf	unsat	103.30910701304674	False	na
bv-term-small-rw_669.cnf	unsat	102.98549197614193	False	na
bv-term-small-rw_67.cnf	unsat	103.14334998838603	False	na
bv-term-small-rw_680.cnf	unsat	102.75715007446706	False	na
bv-term-small-rw_733.cnf	unsat	102.8732848353684	False	na
bv-term-small-rw_763.cnf	unsat	102.53625200130045	False	na
bv-term-small-rw_772.cnf	unsat	102.64632711187005	False	na
bv-term-small-rw_782.cnf	unsat	102.9348848387599	False	na
bv-term-small-rw_80.cnf	unsat	103.08909299783409	False	na
bv-term-small-rw_807.cnf	unsat	102.92167402803898	False	na
bv-term-small-rw_836.cnf	unsat	102.70648496225476	False	na
bv-term-small-rw_848.cnf	unsat	903.5566130187362	False	na
bv-term-small-rw_879.cnf	unsat	104.42383610643446	False	na
bv-term-small-rw_902.cnf	unsat	103.0880599282682	False	na
bv-term-small-rw_913.cnf	unsat	102.86181792616844	False	na
bv-term-small-rw_922.cnf	unsat	102.96458099037409	False	na
bv-term-small-rw_933.cnf	sat	103.09378197416663	False	ok
bv-term-small-rw_934.cnf	unsat	103.0240401159972	False	na
bv-term-small-rw_950.cnf	unsat	103.32543007098138	False	na
bv-term-small-rw_971.cnf	unsat	103.06355101056397	False	na
