2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	; theory-layer boolean_propagate_ms=808 theory_assert_ms=417 theory_propagate_ms=3276 theory_push_pop_ms=342 conflict_analysis_ms=64 theory_final_check_ms=18496 theory_explain_ms=0 theory_conflicts=11097 theory_propagations=89 final_checks=11094 decisions=1411708 restarts=60 learned_clauses=14091 learned_literals=177232 learned_literals_premin=195519 simplex_pivots=96273 simplex_checks=11094 simplex_cold_restarts=0 bound_retractions=1748975 bound_assertions=1749348 propagations_offered=89 simplex_rows=535 simplex_columns=617 assert_partial_conflicts=4 final_check_conflicts=11093 final_check_core_literals=157179 final_check_core_widenings=0 final_check_live_rows=4232524 bound_scan_calls=1422938 bound_scan_atoms=210576472 pivot_cells_written=195421952 pivot_rows_combined=14672135 entering_scan_cells=31797698 leaving_scan_rows=9794624 fill_nnz_sum=51536317 fill_samples=11094 bland_fallbacks=0 farkas_certificates=11093 farkas_declined_basic_not_slack=0 farkas_declined_nonbasic_problem_var=0 farkas_declined_self_check=0	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=23995 total_ms=24006 attempts=14
sal/carpark/Carpark2-ausgabe-8.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sal/gasburner/gasburner-prop3-12.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24083 total_ms=24096 attempts=15
sal/gasburner/gasburner-prop3-9.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24204 total_ms=24208 attempts=15
sal/pursuit/pursuit-safety-16.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sal/pursuit/pursuit-safety-5.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24002 total_ms=24008 attempts=15
sal/tgc/tgc_io-nosafe-4.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sc/sc-11.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24678 total_ms=24706 attempts=14
sal/tgc/tgc_io-safe-20.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=9592 total_ms=9640 attempts=15
sc/sc-13.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24290 total_ms=24304 attempts=14
sc/sc-15.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24964 total_ms=24974 attempts=14
sc/sc-19.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24830 total_ms=24898 attempts=14
sc/sc-17.base.cvc.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sc/sc-21.base.cvc.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sc/sc-23.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24200 total_ms=24223 attempts=14
sc/sc-25.base.cvc.smt2	unknown	; theory-layer unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)	; route unavailable: watchdog fired before the worker thread returned (no CDCL(T) search on this query completed before the deadline)
sc/sc-5.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24001 total_ms=24004 attempts=14
sc/sc-7.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24074 total_ms=24080 attempts=14
sc/sc-9.base.cvc.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24205 total_ms=24211 attempts=14
spider_benchmarks/frame_prop.base.smt2	unsat	no-theory-layer	; route decided_by=nra bound_by=nra last=nra bound_ms=7671 total_ms=7674 attempts=6
spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	no-theory-layer	; route decided_by=nra bound_by=nra last=nra bound_ms=5314 total_ms=5318 attempts=6
spider_benchmarks/no_op_accs.base.smt2	unsat	no-theory-layer	; route decided_by=nra bound_by=nra last=nra bound_ms=23784 total_ms=23787 attempts=6
spider_benchmarks/reint_to_least.base.smt2	unknown	no-theory-layer	; route decided_by=none bound_by=nra last=fd:bounded-completeness-unsat bound_ms=24050 total_ms=24055 attempts=15
