file	A	B	A_ms	B_ms	first
QF_NRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0105.smt2	unknown	unknown	11798	11493	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0213.smt2	sat	sat	187	188	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0349.smt2	sat	sat	186	183	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0490.smt2	sat	sat	183	188	B
QF_NRA/meti-tarski/RL-high-pass-circuit/RL-high-pass-circuit-gain-chunk-0012.smt2	unknown	unknown	3989	3884	A
QF_NRA/meti-tarski/sin/344/4/sin-344-4-chunk-0045.smt2	unsat	unsat	281	281	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0147.smt2	unknown	unknown	17998	17799	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0291.smt2	unknown	unknown	4091	4190	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0419.smt2	unknown	unknown	884	882	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0543.smt2	unknown	unknown	12505	12504	B
QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0028.smt2	sat	sat	186	187	A
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0203.smt2	unknown	unknown	3295	3192	B
QF_NRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0353.smt2	sat	sat	1998	1989	A
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0129.smt2	unknown	unknown	4001	3995	B
QF_NRA/meti-tarski/sin/problem/8/weak/sin-problem-8-weak-chunk-0050.smt2	unknown	unknown	313	297	A
QF_NRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0160.smt2	sat	sat	185	191	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0094.smt2	sat	sat	1704	1607	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0228.smt2	unknown	unknown	12604	12607	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0354.smt2	unknown	unknown	194	188	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0485.smt2	unsat	unsat	183	184	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0627.smt2	sat	sat	384	382	A
QF_NRA/meti-tarski/sqrt/circles/3/sqrt-circles-3-chunk-0021.smt2	unknown	unknown	12509	12504	B
QF_NRA/meti-tarski/sqrt/problem/13/sqrt1/sqrt-problem-13-sqrt1-chunk-0073.smt2	unsat	unsat	198	194	A
QF_NRA/UltimateAutomizer/InVarSynth_pcatest1.bpl_Iteration1_1.smt2	unknown	unknown	24310	24222	B
