file	board_1446a809c	ms	main_2611e14b0	ms	first	status
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	sat	109	sat	109	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-06.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-14.smt2	unsat	108	unsat	107	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-08.smt2	unsat	108	unsat	108	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-00.smt2	unsat	108	unsat	107	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-12.smt2	unsat	108	unsat	107	A	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-12.smt2	sat	107	sat	108	B	sat
QF_LIA/20220307-SMPT/BART-PT-002/RF-13.smt2	sat	107	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	107	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-00.smt2	sat	108	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-10.smt2	sat	109	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-04.smt2	sat	108	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-04.smt2	sat	108	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-03.smt2	sat	107	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-12.smt2	unsat	107	unsat	108	B	unsat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-09.smt2	sat	108	sat	107	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-03.smt2	sat	108	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-13.smt2	sat	107	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-09.smt2	sat	108	sat	107	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RC-13.smt2	sat	108	sat	108	A	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-01.smt2	sat	107	sat	108	B	sat
QF_LIA/20220307-SMPT/2PhLockVParam/RF-05.smt2	sat	108	sat	108	A	sat
QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__006.smt2	unknown	24125	unknown	24026	B	sat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__034.smt2	unsat	107	unsat	107	A	unsat
QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__018.smt2	sat	107	sat	107	B	sat
QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2	unknown	24126	unknown	24127	A	unsat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex3000_2400_100.smt2	unsat	8211	unsat	8114	B	unsat
QF_LIA/bofill-scheduling/SMT_real_LIA/ex8280_2400_100.smt2	sat	17123	sat	17216	A	sat
QF_LIA/convert/convert-jpg2gif-query-1423.smt2	unknown	24229	unknown	24122	B	sat
QF_LIA/cut_lemmas/20-vars/cut_lemma_03_009.smt2	unknown	24125	unknown	24126	A	unsat
QF_LIA/mathsat/FISCHER10-13-fair.smt2	unknown	25022	unknown	24828	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-34-50.smt2	unknown	25029	unknown	25130	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-17-46.smt2	unknown	25028	unknown	24630	B	unsat
QF_LIA/nec-smt/large/checkpass_pwd/prp-17-34.smt2	unknown	25031	unknown	22327	A	sat
QF_LIA/nec-smt/large/checkpass_pwd/prp-35-43.smt2	unknown	25029	unknown	22427	B	sat
QF_LIA/nec-smt/large/bftpd_login/prp-57-48.smt2	unknown	25027	unknown	24931	A	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-31-50.smt2	unknown	25030	unknown	25028	B	unsat
QF_LIA/nec-smt/large/bftpd_login/prp-15-46.smt2	unknown	25029	unknown	25129	A	unsat
