file	verdict	bound_by	last	attempts	total_ms	giveup_kind	mbqi_exit	mbqi_census	giveup_raw
L503-008__iterators__p.adb_28_19_precondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	103	884	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=48 qf=21 prenex1=14 prenexN=5 nested=7 other=1 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=10	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #114 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(11), datatype: DatatypeId(11) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
QA11-057__counterexamples__absolute_values.adb_11_14_overflow_check___00.smt2	unknown	q:eq-partition	fd:bounded-completeness-unsat	22	3	Incomplete	refutation-loop,refutation-loop	assertions=4 qf=3 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
S918-060__binary_search__binary_search_trees.adb_26_15_predicate_check___00.smt2	unknown	q:eq-partition	q:uf-fmf-probe	8	7	Error	quantifier-below-top-level	assertions=34 qf=23 prenex1=10 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=2 prenex1_uninterpreted=7	backend failure: operands must share a sort: Int vs (_ BitVec 32)
K624-029__amortize_queue__amortized_queue.adb_104_41_precondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	55	995	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=53 qf=28 prenex1=16 prenexN=3 nested=6 other=0 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=11	mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022); and no rung below the datatype route decided it either: term #420 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(8), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
PB21-057__formal_containers__a-cfdlli.ads_1029_43_instances.ads_13_4_overflow_check___00.smt2	unknown	q:ground-subset	fd:bounded-completeness-unsat	406	1883	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=46 qf=21 prenex1=12 prenexN=5 nested=7 other=1 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=9	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #169 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(10), datatype: DatatypeId(10) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
S415-012__iterate_list__list_ex_pledge.ads_19_35_precondition___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	70	283	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=25 qf=11 prenex1=10 prenexN=0 nested=3 other=1 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=6	mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022); and no rung below the datatype route decided it either: term #95 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(9), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
K624-029__amortize_queue__amortized_queue.adb_36_16_loop_invariant_init___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	110	5124	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=44 qf=18 prenex1=20 prenexN=3 nested=2 other=1 max_prenex_width=2 prenex1_representable=2 prenex1_uninterpreted=15	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #8811 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(13), datatype: DatatypeId(13) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
L719-025__lists_equal__p.adb_25_7_precondition___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=47 qf=21 prenex1=12 prenexN=5 nested=8 other=1 max_prenex_width=2 prenex1_representable=1 prenex1_uninterpreted=9	watchdog fired before the worker thread returned
NB04-027__classwide_prepost__dispatcher.adb_6_8_precondition___00.smt2	unknown	q:eq-partition	q:uf-fmf-probe	8	2	Error	nested-binder-in-matrix	assertions=12 qf=9 prenex1=1 prenexN=0 nested=1 other=1 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=0	backend failure: operands must share a sort: Int vs (_ BitVec 4)
QC21-016__flow_race__p.adb_7_28_assert___00.smt2	unknown	q:eq-partition	fd:bounded-completeness-unsat	22	2	Incomplete	refutation-loop,refutation-loop	assertions=6 qf=5 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
R322-036__external__c.adb_7_22_assert___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	27	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=2 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=2	mbqi declined an unsupported fragment: term #72 has sort (Uninterpreted 1) that the pure-Rust BV backend cannot bit-blast [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
S606-038__flow_loop_return__p.adb_15_13_dead_code___00.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	4	Incomplete	refutation-loop,refutation-loop	assertions=3 qf=1 prenex1=2 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=2	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
O429-046__flow_prot_subpr_contracts__prot.adb_25_29_overflow_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	3	Incomplete	refutation-loop,refutation-loop	assertions=2 qf=1 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
K912-024__effects__using.ads_6_43_unreachable_branch___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	605	Incomplete	multi-binder-prefix,multi-binder-prefix	assertions=8 qf=3 prenex1=4 prenexN=1 nested=0 other=0 max_prenex_width=2 prenex1_representable=3 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
MA28-033__flow_null_calls_ineffective__p.adb_117_32_overflow_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	4	Incomplete	refutation-loop,refutation-loop	assertions=2 qf=1 prenex1=1 prenexN=0 nested=0 other=0 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	instantiation is satisfiable; the universal may still be violated outside the instantiated terms
P715-007__termination__term.ads_7_14_postcondition___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	33	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=2 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=1 prenex1_uninterpreted=1	e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)
x2015_09_10_16_50_29_032_1133334.smt_in.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=362 qf=25 prenex1=43 prenexN=207 nested=87 other=0 max_prenex_width=6 prenex1_representable=0 prenex1_uninterpreted=40	watchdog fired before the worker thread returned
x2015_09_10_17_03_18_500_1897227.smt_in.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=360 qf=28 prenex1=45 prenexN=192 nested=95 other=0 max_prenex_width=5 prenex1_representable=0 prenex1_uninterpreted=44	watchdog fired before the worker thread returned
x2015_09_10_17_23_15_283_1135882.smt_in.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	55	508	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=358 qf=9 prenex1=64 prenexN=213 nested=72 other=0 max_prenex_width=5 prenex1_representable=0 prenex1_uninterpreted=39	mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022); and no rung below the datatype route decided it either: term #708 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(0), datatype: DatatypeId(0) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
x2015_09_10_16_59_42_074_1296762.smt_in.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	797	24065	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=459 qf=11 prenex1=18 prenexN=394 nested=36 other=0 max_prenex_width=6 prenex1_representable=0 prenex1_uninterpreted=10	quantified solve time budget exhausted after MBQI and the finite-model finder
x2015_09_10_16_56_47_419_1014234.smt_in.smt2	unknown	NONE	NONE	0	0	Watchdog	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=400 qf=36 prenex1=27 prenexN=261 nested=75 other=1 max_prenex_width=6 prenex1_representable=0 prenex1_uninterpreted=25	watchdog fired before the worker thread returned
nunchaku1910193.nun.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	10	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=6 qf=0 prenex1=1 prenexN=0 nested=3 other=2 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=1	mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022); and no rung below the datatype route decided it either: term #82 has sort (Datatype 1) that the pure-Rust BV backend cannot bit-blast [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
x2015_09_10_16_59_33_621_1039748.smt_in.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,nested-binder-in-matrix	assertions=379 qf=16 prenex1=60 prenexN=251 nested=52 other=0 max_prenex_width=6 prenex1_representable=1 prenex1_uninterpreted=59	watchdog fired before the worker thread returned
x2015_09_10_16_58_09_505_1543396.smt_in.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	12803	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=471 qf=33 prenex1=58 prenexN=325 nested=55 other=0 max_prenex_width=8 prenex1_representable=0 prenex1_uninterpreted=38	e-matching instantiation admitted nothing further after 19 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)
x2015_09_10_17_13_01_127_2665471.smt_in.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	8564	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=392 qf=17 prenex1=29 prenexN=282 nested=60 other=4 max_prenex_width=5 prenex1_representable=0 prenex1_uninterpreted=26	e-matching instantiation admitted nothing further after 7 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)
x2015_09_10_17_00_14_156_1336973.smt_in.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=299 qf=61 prenex1=59 prenexN=140 nested=39 other=0 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=41	watchdog fired before the worker thread returned
x2015_09_10_16_55_27_693_1550802.smt_in.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	151	12868	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=366 qf=26 prenex1=28 prenexN=259 nested=53 other=0 max_prenex_width=17 prenex1_representable=0 prenex1_uninterpreted=18	mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022); and no rung below the datatype route decided it either: term #88 uses unsupported pure-Rust BV operator DtConstruct { constructor: ConstructorId(4), datatype: DatatypeId(2) } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
nunchaku2030378.nun.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	18	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=8 qf=0 prenex1=0 prenexN=0 nested=6 other=2 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022); and no rung below the datatype route decided it either: term #290 has sort (Datatype 1) that the pure-Rust BV backend cannot bit-blast [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
x2015_09_10_16_51_40_571_1197401.smt_in.smt2	unknown	q:uf-fmf-full	fd:bounded-completeness-unsat	22	16321	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=409 qf=6 prenex1=43 prenexN=285 nested=75 other=0 max_prenex_width=6 prenex1_representable=0 prenex1_uninterpreted=43	e-matching instantiation stopped after 6 rounds: the remaining budget could not fit another round with growth headroom
x2015_09_10_17_04_03_274_1958078.smt_in.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	7121	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=357 qf=6 prenex1=31 prenexN=207 nested=113 other=0 max_prenex_width=5 prenex1_representable=0 prenex1_uninterpreted=25	e-matching instantiation admitted nothing further after 6 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)
x2015_09_10_17_24_25_853_1200030.smt_in.smt2	unknown	q:uf-fmf-full	fd:bounded-completeness-unsat	22	14353	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=366 qf=9 prenex1=73 prenexN=213 nested=71 other=0 max_prenex_width=5 prenex1_representable=0 prenex1_uninterpreted=73	e-matching instantiation admitted nothing further after 5 rounds with the ground set at the admission ceiling (a saturation, not a fixpoint: more rounds cannot help at THIS ceiling, and that is a different claim)
x2015_09_10_16_52_32_330_1164148.smt_in.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	16438	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=358 qf=29 prenex1=118 prenexN=189 nested=22 other=0 max_prenex_width=4 prenex1_representable=0 prenex1_uninterpreted=118	e-matching instantiation stopped after 5 rounds: the remaining budget could not fit another round with growth headroom
