file	a_verdict	a_ms	a_kind	b_verdict	b_ms	b_kind	first	a_giveup	b_giveup
UFLIA/tokeneer/configdata/init/setdefaults-12.smt2	unsat	110	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/configdata/validatefile-11.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
UFLIA/tokeneer/configdata/validatefile/readclearance-1.smt2	unsat	108	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/configdata/validatefile/readworkinghours-4.smt2	unsat	110	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
UFLIA/tokeneer/configdata/writefile-8.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/display/updatedevice-1.smt2	unsat	108	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
UFLIA/tokeneer/enclave/enrolop-3.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/enrolment/validate-11.smt2	unsat	110	NOGIVEUP	unsat	109	NOGIVEUP	B	none	none
UFLIA/tokeneer/enrolment/validate/validateandaddkey-8.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/keystore/digest-127.smt2	unsat	110	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
UFLIA/tokeneer/keystore/digest-173.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/keystore/digest-219.smt2	unsat	110	NOGIVEUP	unsat	110	NOGIVEUP	B	none	none
UFLIA/tokeneer/keystore/digest-36.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	A	none	none
UFLIA/tokeneer/keystore/digest-81.smt2	unsat	109	NOGIVEUP	unsat	309	NOGIVEUP	B	none	none
UFLIA/tokeneer/keystore/dofind-32.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/keystore/init-8.smt2	unsat	109	NOGIVEUP	unsat	308	NOGIVEUP	B	none	none
UFLIA/tokeneer/latch/updateinternallatch-5.smt2	unsat	108	NOGIVEUP	unsat	111	NOGIVEUP	A	none	none
UFLIA/tokeneer/screen/writealarms-9.smt2	unsat	209	NOGIVEUP	unsat	209	NOGIVEUP	B	none	none
UFLIA/tokeneer/screen/writestatsdata-4.smt2	unsat	210	NOGIVEUP	unsat	110	NOGIVEUP	A	none	none
UFLIA/tokeneer/tokenreader/getcertificate-11.smt2	unsat	2311	NOGIVEUP	unsat	2312	NOGIVEUP	B	none	none
UFLIA/tokeneer/tokenreader/init-38.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/tokenreader/poll/checkcardstate-7.smt2	unsat	510	NOGIVEUP	unsat	610	NOGIVEUP	B	none	none
UFLIA/tokeneer/userentry/validateentry-8.smt2	unsat	109	NOGIVEUP	unsat	109	NOGIVEUP	A	none	none
UFLIA/tokeneer/usertoken/addauthcert-19.smt2	unsat	109	NOGIVEUP	unsat	108	NOGIVEUP	B	none	none
UFLIA/tokeneer/usertoken/readandcheck/checkprivcert-2.smt2	unsat	309	NOGIVEUP	unsat	309	NOGIVEUP	A	none	none
