file	verdict	bound_by	last	attempts	total_ms	giveup_kind	mbqi_exit	mbqi_census	giveup_raw
N217-028__update_checks__ar.adb_55_45_range_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	15992	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=11 qf=2 prenex1=5 prenexN=2 nested=2 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
N624-020__perm_occ__sort.adb_36_39_index_check___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=30 qf=6 prenex1=13 prenexN=5 nested=5 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=9	watchdog fired before the worker thread returned
N624-020__perm_rem__sort.adb_59_48_precondition___00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=29 qf=5 prenex1=13 prenexN=3 nested=7 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=9	watchdog fired before the worker thread returned
O416-002__type_contracts__communications.ads_16_9_invariant_check_on_default_value___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	46	23676	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=49 qf=26 prenex1=12 prenexN=5 nested=5 other=1 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=9	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
O512-022__stacks__stacks.ads_84_58_index_check___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	24514	ResourceLimit	nested-binder-in-matrix	assertions=60 qf=31 prenex1=18 prenexN=4 nested=6 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=12	quantified solve time budget exhausted after MBQI and the finite-model finder
P412-021__conc_discr_dyn__p.adb_6_19_range_check___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	26	24018	ResourceLimit	nested-binder-in-matrix	assertions=56 qf=38 prenex1=14 prenexN=3 nested=1 other=0 max_prenex_width=4 prenex1_representable=3 prenex1_uninterpreted=10	quantified solve time budget exhausted after MBQI and the finite-model finder
Q124-055__no_inlining__array_arith.ads_18_14_postcondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	22	9592	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=8 qf=1 prenex1=4 prenexN=2 nested=1 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	e-matching instantiation reached fixpoint without refuting after 171 rounds (no further instance to admit; more rounds cannot help)
Q607-015__quantifiers__search_ter_p.ads_33_25_inconsistent_pre___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	217	24862	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=30 qf=18 prenex1=5 prenexN=3 nested=4 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=4	quantified solve time budget exhausted after MBQI and the finite-model finder
R509-011__higher_order_proof__why_0ad1c3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=36 qf=10 prenex1=14 prenexN=8 nested=3 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=10	watchdog fired before the worker thread returned
R509-011__higher_order_proof__why_880db6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	NONE	NONE	0	0	Watchdog	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=43 qf=11 prenex1=16 prenexN=8 nested=7 other=1 max_prenex_width=4 prenex1_representable=4 prenex1_uninterpreted=11	watchdog fired before the worker thread returned
R514-013__invariant__sorted.ads_14_14_postcondition___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	390	24003	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=21 qf=5 prenex1=10 prenexN=3 nested=2 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=7	quantified solve time budget exhausted after MBQI and the finite-model finder
riposte__array_aggregates__array_aggregates.adb_309_22_assert___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	21	24035	ResourceLimit	nested-binder-in-matrix	assertions=9 qf=1 prenex1=4 prenexN=2 nested=2 other=0 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	quantified solve time budget exhausted after MBQI and the finite-model finder
riposte__simple_arrays__simple_arrays.adb_101_22_postcondition___00.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	22	23817	ResourceLimit	nested-binder-in-matrix,nested-binder-in-matrix	assertions=10 qf=1 prenex1=4 prenexN=2 nested=2 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=3	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	1444	14407	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=37 qf=15 prenex1=15 prenexN=3 nested=3 other=1 max_prenex_width=4 prenex1_representable=2 prenex1_uninterpreted=8	e-matching instantiation reached fixpoint without refuting after 35 rounds (no further instance to admit; more rounds cannot help)
S117-008__pointer__formal_vectors.adb_182_35_use_formal_vectors.ads_10_4_null_pointer_dereference___01.smt2	unknown	q:skolem-qf	q:nat-induction	11	30	Error	NONE	NONE	backend failure: datatype expansion model lacks a field value
S531-010__loop_frame_condition__do_loops.adb_47_13_index_check___00.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	23	13399	Incomplete	nested-binder-in-matrix,nested-binder-in-matrix	assertions=44 qf=25 prenex1=14 prenexN=3 nested=1 other=1 max_prenex_width=4 prenex1_representable=1 prenex1_uninterpreted=13	e-matching instantiation stopped after 33 rounds: the remaining budget could not fit another round with growth headroom
tagged_stacks__stacks.adb_17_19_index_check___00.smt2	unknown	q:skolem-qf	q:nat-induction	288	2355	Error	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=98 qf=46 prenex1=26 prenexN=9 nested=16 other=1 max_prenex_width=7 prenex1_representable=4 prenex1_uninterpreted=14	backend failure: operands must share a sort: Int vs (_ BitVec 32)
AUFDTLIRA_20200306-Kanig_spark2014bench_L502-031_spaces__natural_set.ads_16_19_postcondition___00.smt2.core.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	542	969	Incomplete	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,nested-binder-in-matrix	assertions=5 qf=2 prenex1=0 prenexN=0 nested=2 other=1 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	e-matching instantiation reached fixpoint without refuting after 2 rounds (no further instance to admit; more rounds cannot help)
AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_occ__perm.adb_32_10_precondition___00.smt2.core.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	1058	24001	ResourceLimit	nested-binder-in-matrix,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=4 qf=1 prenex1=0 prenexN=1 nested=1 other=1 max_prenex_width=2 prenex1_representable=0 prenex1_uninterpreted=0	quantified solve time budget exhausted after MBQI and the finite-model finder
AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.adb_40_28_precondition___00.smt2.core.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	299	24348	ResourceLimit	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=2 qf=0 prenex1=0 prenexN=1 nested=0 other=1 max_prenex_width=2 prenex1_representable=0 prenex1_uninterpreted=0	quantified solve time budget exhausted after MBQI and the finite-model finder
AUFDTLIRA_20200306-Kanig_spark2014bench_N624-020__perm_rem__sort.ads_9_16_precondition2___00.smt2.core.smt2	unknown	NONE	NONE	0	0	Watchdog	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=1 prenexN=1 nested=0 other=1 max_prenex_width=2 prenex1_representable=0 prenex1_uninterpreted=0	watchdog fired before the worker thread returned
AUFDTLIRA_20200306-Kanig_spark2014bench_OA20-032__refinement__patris.adb_121_63_index_check___00.smt2.core.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	130	21684	ResourceLimit	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=2 qf=0 prenex1=0 prenexN=1 nested=0 other=1 max_prenex_width=3 prenex1_representable=0 prenex1_uninterpreted=0	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
AUFDTLIRA_20200306-Kanig_spark2014bench_Q529-038__predicate__bounded_stacks.ads_18_20_integer_stacks.ads_4_1_postcondition___00.smt2.core.smt2	unknown	q:skolem-qf	q:nat-induction	12	39	Error	quantifier-below-top-level	assertions=3 qf=1 prenex1=1 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=0	backend failure: operands must share a sort: Int vs (_ BitVec 32)
AUFDTLIRA_20200306-Kanig_spark2014bench_R509-011__higher_order_proof__why_2309ac_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2.core.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	95	24767	ResourceLimit	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=2 qf=1 prenex1=0 prenexN=0 nested=0 other=1 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	quantified solve time budget exhausted after MBQI and the finite-model finder
AUFDTLIRA_20200306-Kanig_spark2014bench_R509-011__higher_order_proof__why_b5aa01_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2.core.smt2	unknown	q:skolem-qf	fd:bounded-completeness-unsat	214	24181	ResourceLimit	multi-binder-prefix	assertions=3 qf=2 prenex1=0 prenexN=1 nested=0 other=0 max_prenex_width=2 prenex1_representable=0 prenex1_uninterpreted=0	quantified solve time budget exhausted after MBQI and the finite-model finder
AUFDTLIRA_20200306-Kanig_spark2014bench_R906-030__recursion__test_rec.adb_45_33_loop_invariant_preserv___00.smt2.core.smt2	unknown	q:egraph	fd:bounded-completeness-unsat	593	19660	ResourceLimit	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=1 qf=0 prenex1=0 prenexN=0 nested=0 other=1 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	e-matching: instantiation time budget exhausted mid-round (the interleaved ground check did not decide the set inside the deadline)
AUFDTLIRA_20200306-Kanig_spark2014bench_RM_MS__other_proof_types_and_functions__stack_functional_spec.ads_58_21_postcondition___00.smt2.core.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	572	1914	Incomplete	quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level,quantifier-below-top-level	assertions=3 qf=0 prenex1=2 prenexN=0 nested=0 other=1 max_prenex_width=1 prenex1_representable=0 prenex1_uninterpreted=0	mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022); and no rung below the datatype route decided it either: term #3407 has sort (Datatype 10) that the pure-Rust BV backend cannot bit-blast [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
AUFDTLIRA_20200306-Kanig_spark2014bench_S117-008__pointer__formal_vectors.adb_182_35_use_formal_vectors.ads_10_4_null_pointer_dereference___01.smt2.core.smt2	unknown	q:mbqi-quick	fd:bounded-completeness-unsat	22	40	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=2 qf=1 prenex1=0 prenexN=0 nested=0 other=1 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022); and no rung below the datatype route decided it either: term #1 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(21), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
AUFDTLIRA_20200306-Kanig_spark2014bench_S531-010__loop_frame_condition__do_loops.adb_82_26_null_pointer_dereference___00.smt2.core.smt2	unknown	q:mbqi	fd:bounded-completeness-unsat	26	1153	Incomplete	quantifier-below-top-level,quantifier-below-top-level	assertions=1 qf=0 prenex1=0 prenexN=0 nested=0 other=1 max_prenex_width=0 prenex1_representable=0 prenex1_uninterpreted=0	mbqi declined an unsupported fragment: a datatype field sort with no expansion variable (native datatype solving expands Bool/BitVec/Int/Real, uninterpreted sorts, and arrays whose component sorts mention no datatype) (ADR-0022); and no rung below the datatype route decided it either: term #2696 uses unsupported pure-Rust BV operator DtSelect { constructor: ConstructorId(23), index: 0 } [ADR-2114: MBQI's refutation loop was never entered on this query -- a quantifier SHAPE guard handed it to e-matching, so the fragment named above was refused by the ground closure below, not by the model finder]
