file	base	base_giveup	guard	guard_giveup	status
R509-011__higher_order_proof__why_01f5ab_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1840 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_02ed1c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2577 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_039ed4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1947 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_04d261_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1714 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_05f3d5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2801 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_07a33e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2454 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_08b096_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2227 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_091bac_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2676 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_0a2c21_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3087 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_0bdca9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1735 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_0cfac2_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2753 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_0e83fe_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #833 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_0fd305_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3119 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_108ea1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2083 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_11a337_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2742 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_130a74_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3085 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_13efc9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2451 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_153aae_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3979 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_160c7a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3862 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_17c77c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2714 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
R509-011__higher_order_proof__why_18d715_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2881 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1aee9b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2105 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1c1fda_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2117 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1d0efc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2167 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1e1bc4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3585 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1ed5bc_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1536 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_1fb41b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1914 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_211c6a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2123 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_22a93f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3033 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_237d50_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2412 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_246569_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1565 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_25440f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1971 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_267552_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2116 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_27acee_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #4126 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_28ee22_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1652 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_29933e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2561 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_2a75c9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3085 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_2b05b1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2709 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown
R509-011__higher_order_proof__why_2c56d0_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2575 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_2d76d6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3787 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_2f02d7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3540 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_30a810_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2481 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_31e8d8_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1972 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_32d0c1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2078 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_33dca5_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3385 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_349abb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2755 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_3595fb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3255 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_36f783_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1901 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_381d46_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2562 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_399918_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #4153 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_3ad58b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3252 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_3c29a9_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2369 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_3cd90c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2071 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_3fbd8e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #874 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_4081e7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2492 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_410302_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1695 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_4210d4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2146 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_434ccd_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2386 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_443770_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #1685 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_45baa0_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2507 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_46768b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3038 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_46f36b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2401 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_4803d4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2464 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_48d62c_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #3185 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
R509-011__higher_order_proof__why_49c6d4_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #2383 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_4aff0e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #578 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
R509-011__higher_order_proof__why_4c060e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	give-up kind=Error detail=unsupported by backend: term #809 has sort (Uninterpreted 4) that the pure-Rust BV backend cannot bit-blast	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
