file	base	base_giveup	guard	guard_giveup	status
N624-020__perm_rem__perm.adb_195_52_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_217_25_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_220_56_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_227_25_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_231_25_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_234_25_assert2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_239_28_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_241_54_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_245_25_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_24_21_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_253_25_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_257_28_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_261_50_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_265_33_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_270_28_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_274_46_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_278_25_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_284_57_index_check2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_289_56_index_check3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_306_42_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_31_15_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_329_26_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_347_17_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_355_15_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_45_6_postcondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_54_14_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.adb_61_39_index_check3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_6_26_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.adb_95_54_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__perm.ads_21_25_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.ads_37_46_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__perm.ads_60_18_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_132_19_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_28_57_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__sort.adb_39_19_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_42_36_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_46_30_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_48_44_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_52_40_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_55_62_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_58_57_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_65_19_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__sort.adb_68_30_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_71_19_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_74_30_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_78_32_precondition2___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_81_32_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N624-020__perm_rem__sort.adb_84_33_precondition3___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N624-020__perm_rem__sort.adb_86_72_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unsat
N625-021__function_with_globals__test_globals.adb_8_35_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N627-026__defaults__with_default.adb_201_22_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
N628-005__replace_map__replacement.adb_7_68_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N715-017__default_init_cond__default_init.ads_5_9_default_initial_condition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
N915-008__flow_acats_oo__c3900053.adb_144_19_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
N915-008__flow_acats_oo__cc1311a.adb_199_22_cc1311a.adb_414_6_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
N917-051__longest_common_prefix__longest_common_prefix.adb_17_17_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
NA06-051__loop__indexbis.adb_13_107_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
NA10-033__escape__escape.adb_15_10_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
NA29-017__prove_all__sorting.adb_100_47_index_check4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat
NA29-017__prove_all__sorting.adb_103_48_overflow_check10___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat
NA29-017__prove_all__sorting.adb_108_5_precondition31___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
NA29-017__prove_all__sorting.adb_41_10_loop_invariant_init4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
NA29-017__prove_all__sorting.adb_45_19_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
NA29-017__prove_all__sorting.adb_53_38_index_check4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
NA29-017__prove_all__sorting.adb_77_18_index_check16___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat
NA29-017__prove_all__sorting.adb_88_53_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat
NA29-017__prove_all__sorting.adb_98_43_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unsat
NB24-034__flow_spurious_ghost_warning__sorters.adb_62_7_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
NC08-003__flow_extra_vertex_for_volatile_reads__foo.adb_35_12_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
O108-025__attribute_size__size_attr.adb_118_19_assert___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
O130-018__proof__main.adb_25_29_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O205-003__dynamic_arrays__dynamic_array.adb_56_20_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O224-038__inlining__main.adb_4_27_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
O416-002__type_contracts__communications.ads_16_9_invariant_check_on_default_value___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: `is`/`select` over a non-variable datatype term (constructors should fold first) (ADR-0022)	unknown
O512-022__arrays__arrays.adb_23_17_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O512-022__demo_not_fixed_yet__generic_stack.adb_25_10_use_stacks.adb_47_7_raise___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
O512-022__fibonacci__fib.adb_152_24_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unsat
O512-022__infoflow__infoflow.adb_179_18_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O512-022__infoflow__infoflow.adb_210_32_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O512-022__infoflow__infoflow.ads_132_44_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O512-022__model_transform__model.adb_77_54_range_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
O512-022__painting__p.ads_34_17_unreachable_branch___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: a datatype-sorted term survives tag/field expansion with nothing left to expand it (the dispatcher would route it straight back here) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown
O512-022__prefix_sum__prefixsum_expanded.ads_31_9_unreachable_branch___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown
O512-022__stacks__stacks.adb_28_38_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unsat
O512-022__two_way_sort__p1.adb_6_23_index_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unsat	none	unsat
O512-022__vectors__vectors.adb_17_38_vectors.adb_120_7_overflow_check___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: eager Ackermann elimination does not admit array-valued function results; use canonical AUFBV combination	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: native datatype solving supports scalar (Bool/BitVec/Int/Real) and datatype fields; array/UF datatype fields are not yet supported (ADR-0022)	unknown
O512-022__vscomp2014_partition_rte__partition_refinement.adb_107_88_precondition___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_180_10_precondition10___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_185_33_loop_invariant_preserv4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
O512-022__vscomp2014_partition_rte__partition_refinement.adb_25_17_precondition4___00.smt2	unknown	give-up kind=Error detail=unsupported by backend: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unknown	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype argument (congruence over expanded datatype arguments is not in this fragment) (ADR-0022)	unsat
