file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	qtrace	giveup
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_8b9cb6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	22128	50	none	q:mbqi	fd:bounded-completeness-unsat	9909	22021	na	na	na	egraph@0.890:declined;egraph@2.928:declined;egraph@18.873:unsupported->decline;egraph@1.240:declined;(+317 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_995edf_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24634	60	none	q:mbqi	fd:bounded-completeness-unsat	6414	24560	na	na	na	egraph@0.890:declined;egraph@2.351:declined;egraph@0.497:declined;egraph@2.982:declined;egraph@23.674:declined;(+242 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_aaa2e7_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	4712	38	none	q:mbqi	fd:bounded-completeness-unsat	1652	4618	na	na	na	egraph@0.268:declined;egraph@0.246:declined;egraph@2.059:unsupported->decline;(+31 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: term #2945 has sort (Uninterpreted 7) that the pure-Rust BV backend cannot bit-blast
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_ad7e8f_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	19125	68	none	q:mbqi	fd:bounded-completeness-unsat	7126	19037	na	na	na	egraph@0.594:declined;egraph@1.951:declined;egraph@12.515:unsupported->decline;egraph@1.083:declined;egraph@0.995:declined;(+344 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_b11927_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24130	70	none	q:mbqi	fd:bounded-completeness-unsat	5956	24028	na	na	na	egraph@2.572:declined;egraph@2.493:declined;egraph@0.502:declined;egraph@1.372:declined;egraph@0.985:declined;egraph@0.818:declined;egraph@23.189:declined;(+389 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_b38ba2_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24335	60	none	q:mbqi	fd:bounded-completeness-unsat	8043	24275	na	na	na	egraph@2.029:declined;egraph@5.164:declined;egraph@0.590:declined;egraph@1.600:declined;egraph@1.430:declined;egraph@23.434:declined;(+96 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_b5d240_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25034	50	none	q:mbqi	fd:bounded-completeness-unsat	8720	24982	na	na	na	egraph@1.450:declined;egraph@4.773:declined;egraph@0.944:declined;egraph@8.148:declined;egraph@24.164:declined;(+59 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_c1f33a_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25028	37	none	q:mbqi	q:mbqi-quick	9565	18133	q:mbqi-quick	6866	euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.504:declined;egraph@4.777:declined;egraph@0.942:declined;(+58 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_c3b339_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24128	53	none	q:egraph	fd:bounded-completeness-unsat	7515	24086	na	na	na	egraph@1.043:declined;egraph@8.999:declined;egraph@1.001:declined;egraph@1.474:declined;egraph@23.208:declined;(+240 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_d30896_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	15024	80	none	q:mbqi	fd:bounded-completeness-unsat	1058	14933	na	na	na	egraph@0.731:declined;egraph@1.118:declined;egraph@0.673:declined;egraph@4.487:unsupported->decline;egraph@1.435:declined;egraph@1.120:declined;egraph@1.012:declined;(+666 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_d5b243_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24127	70	none	q:mbqi	fd:bounded-completeness-unsat	6367	24037	na	na	na	egraph@2.110:declined;egraph@2.350:declined;egraph@0.393:declined;egraph@1.367:declined;egraph@1.169:declined;egraph@0.969:declined;egraph@23.213:declined;(+582 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_d86b31_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24131	70	none	q:mbqi	fd:bounded-completeness-unsat	10076	24012	na	na	na	egraph@0.064:declined;egraph@1.504:declined;egraph@0.308:declined;egraph@0.771:declined;egraph@0.847:declined;egraph@0.747:declined;egraph@23.137:declined;(+433 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_da8d95_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	15020	72	none	q:egraph	fd:bounded-completeness-unsat	3335	14992	na	na	na	egraph@0.308:declined;egraph@0.102:declined;egraph@0.114:declined;egraph@1.509:declined;egraph@0.063:declined;egraph@5.121:unsupported->decline;egraph@3.780:declined;(+72 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_dbd343_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24127	54	none	q:mbqi	fd:bounded-completeness-unsat	4915	24049	na	na	na	egraph@1.047:declined;egraph@5.155:declined;egraph@0.658:declined;egraph@1.264:declined;egraph@23.206:declined;(+289 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_df05b8_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24330	76	none	q:mbqi	fd:bounded-completeness-unsat	6695	24228	na	na	na	egraph@2.086:declined;egraph@2.291:declined;egraph@0.403:declined;egraph@1.342:declined;egraph@1.146:declined;egraph@0.872:declined;egraph@23.424:declined;(+605 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_e61ff3_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24133	68	none	q:mbqi	fd:bounded-completeness-unsat	5986	24061	na	na	na	egraph@1.501:declined;egraph@1.085:declined;egraph@1.501:declined;egraph@1.387:declined;egraph@1.130:declined;egraph@0.709:declined;egraph@23.219:declined;(+977 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_ea8f7b_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25035	34	none	q:mbqi	q:uf-fmf-probe	7900	18331	q:uf-fmf-probe	6669	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.414:declined;egraph@6.498:declined;egraph@1.036:declined;(+52 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_ec4798_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	18127	62	none	q:mbqi	fd:bounded-completeness-unsat	2732	18055	na	na	na	egraph@0.750:declined;egraph@3.040:declined;egraph@0.710:declined;egraph@9.405:unsupported->decline;egraph@1.227:declined;egraph@2.711:declined;(+517 segments of other stages dropped)	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f08b7e_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	17318	63	none	q:mbqi	fd:bounded-completeness-unsat	2756	17215	na	na	na	egraph@0.742:declined;egraph@3.153:declined;egraph@0.696:declined;egraph@9.290:unsupported->decline;egraph@1.153:declined;egraph@1.766:declined;(+609 segments of other stages dropped)	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 3 rounds (no further instance to admit; more rounds cannot help)
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f272cb_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24124	49	none	q:egraph	fd:bounded-completeness-unsat	16879	24030	na	na	na	egraph@18.242:declined;egraph@0.833:declined;egraph@0.227:declined;egraph@23.167:declined;(+68 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f49717_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	25026	37	none	q:mbqi	q:mbqi-quick	9563	18189	q:mbqi-quick	6811	euf:uf-arith-eager>euf:lazy-arith-overbound>euf:uf-arith-lazy>euf:fc-loop>euf:fc-round-solve>euf:round-incremental-arith>dpll-lia:new>dpll-lia:assert-all>dpll-lia:abstract	egraph@1.608:declined;egraph@4.705:declined;egraph@0.952:declined;(+58 segments of other stages dropped)	give-up kind=Watchdog detail=watchdog fired before the worker thread returned
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_f747e6_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24130	63	none	q:mbqi	fd:bounded-completeness-unsat	10113	24012	na	na	na	egraph@1.481:declined;egraph@0.223:declined;egraph@0.778:declined;egraph@0.824:declined;egraph@0.747:declined;egraph@23.171:declined;(+442 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R509-011__higher_order_proof__why_fe53f1_sparkmnhigher_ordermnfold-T-defqtvc__00.smt2	unknown	0	24129	61	none	q:mbqi	fd:bounded-completeness-unsat	8473	24082	na	na	na	egraph@1.497:declined;egraph@4.893:declined;egraph@0.537:declined;egraph@1.330:declined;egraph@1.328:declined;egraph@23.265:declined;(+92 segments of other stages dropped)	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching
UFDTNIRA/20200306-Kanig/spark2014bench/R531-025__fixed_arithmetic_lemmas__spark-fixed_point_arithmetic_lemmas.ads_93_38_test_fixed_points.adb_6_4_division_check___00.smt2	unknown	0	24132	12	none	q:timeout	fd:bounded-completeness-unsat	24056	24057	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/R531-025__fixed_arithmetic_lemmas__test_fixed_points.ads_36_28_division_check___00.smt2	unknown	0	24134	12	none	q:timeout	fd:bounded-completeness-unsat	24043	24044	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/RM_MS__pre_post_return__swap_add_max_14.adb_18_58_division_check___00.smt2	unknown	0	24133	12	none	q:timeout	fd:bounded-completeness-unsat	24050	24051	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/S415-012__early_exit__early_exits.adb_40_10_null_exclusion___01.smt2	unknown	0	24130	12	none	q:timeout	fd:bounded-completeness-unsat	24032	24035	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/TU__ghost_legal__ghost_legal.ads_8_19_postcondition___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24068	24068	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/autopilot__scale.adb_19_32_overflow_check___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24046	24047	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/gcd__math_euclid.adb_26_56_range_check3___00.smt2	unknown	0	24127	12	none	q:timeout	fd:bounded-completeness-unsat	24045	24046	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/gcd__math_euclid.adb_78_22_assert3___00.smt2	unknown	0	24130	12	none	q:timeout	fd:bounded-completeness-unsat	24036	24037	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/gcd__math_simple_abstract.adb_15_19_division_check3___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24035	24036	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/gcd__math_simple_abstract.ads_11_53_range_check3___00.smt2	unknown	0	24128	12	none	q:timeout	fd:bounded-completeness-unsat	24035	24036	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/gcd__math_simple_half.adb_7_14_postcondition3___00.smt2	unknown	0	24129	12	none	q:timeout	fd:bounded-completeness-unsat	24054	24055	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/prime_numbers__prime_and_coprime_numbers.ads_25_65_test_prime_and_coprime_numbers.adb_6_4_division_check___00.smt2	unknown	0	24135	12	none	q:timeout	fd:bounded-completeness-unsat	24051	24052	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
UFDTNIRA/20200306-Kanig/spark2014bench/riposte__victor_divmod_rules__victor_divmod_rules.adb_131_22_postcondition___00.smt2	unknown	0	24129	12	none	q:timeout	fd:bounded-completeness-unsat	24034	24034	na	na	na	na	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after valid-universal elimination
