file	verdict	rc	wall_ms	attempts	decided_by	bound_by	last	bound_ms	total_ms	open_after	open_ms	deepest	qtrace	giveup
UFDTLIRA/20200306-Kanig/spark2014bench/S415-012__iterate_list__list_ex_pledge.ads_19_35_precondition___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	3	7	na	na	na	egraph@0.002:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/S606-038__flow_loop_return__p.adb_15_13_dead_code___00.smt2	unknown	0	108	19	none	q:mbqi-quick	fd:bounded-completeness-unsat	1	4	na	na	na	egraph@0.002:declined;(+14 segments of other stages dropped)	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms
UFDTLIRA/20200306-Kanig/spark2014bench/S708-039__pointer_search__binary_search_trees.adb_16_34_null_pointer_dereference___00.smt2	unknown	0	107	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	7	na	na	na	egraph@0.003:unsupported->decline;(+15 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/S909-022__traversal__traversals.adb_34_14_postcondition___00.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	12	36	na	na	na	egraph@0.017:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/S918-060__binary_search__binary_search_trees.adb_26_15_predicate_check___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	4	15	na	na	na	egraph@0.006:unsupported->decline;(+15 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SA10-028__old_in_pledge__traverse_list.adb_19_18_contract_case___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	8	na	na	na	egraph@0.003:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SA23-039__goto__test_goto_borrow.adb_45_17_null_pointer_dereference___00.smt2	unknown	0	108	20	none	q:mbqi	fd:bounded-completeness-unsat	9	33	na	na	na	egraph@0.015:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SB05-027__pledge__test_list.adb_30_20_null_pointer_dereference___00.smt2	unknown	0	108	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	31	82	na	na	na	egraph@0.044:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SB18-020__route_shift__test_route.adb_46_15_precondition___00.smt2	unknown	0	209	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	38	99	na	na	na	egraph@0.048:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_11e0ba_binary_search-T-defqtvc__00.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	3	11	na	na	na	egraph@0.005:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_61039b_binary_search-T-defqtvc__00.smt2	unknown	0	107	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	10	na	na	na	egraph@0.005:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function whose RESULT datatype's expansion is not exact (its Ackermann witness is a fresh datatype variable, and two such witnesses cannot be compared exactly, so the congruence consequent would not be the one the axiom states) (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_a78db1_binary_search-T-defqtvc__00.smt2	unknown	0	106	20	none	q:egraph	fd:bounded-completeness-unsat	2	10	na	na	na	egraph@0.005:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__binary_search_trees__why_f0e6b6_binary_search-T-defqtvc__00.smt2	unknown	0	107	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	3	na	na	na	egraph@0.001:unsupported->decline;(+10 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__linear_search__linear_search.adb_110_48_precondition___00.smt2	unknown	0	107	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	39	90	na	na	na	egraph@0.043:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__linear_search__linear_search.adb_48_13_loop_invariant_init___00.smt2	unknown	0	207	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	60	136	na	na	na	egraph@0.066:unsupported->decline;(+15 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/SC03-021__linear_search__linear_search.adb_96_53_precondition___00.smt2	unknown	0	208	20	none	q:mbqi-quick	fd:bounded-completeness-unsat	47	118	na	na	na	egraph@0.054:unsupported->decline;(+17 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: an uninterpreted function applied to a datatype term that is neither a free variable, a constructor application, nor another uninterpreted function's result (ADR-0022)
UFDTLIRA/20200306-Kanig/spark2014bench/formal_queue__a-cfdlli.ads_853_39_queue.ads_19_4_precondition___00.smt2	unknown	0	108	20	none	q:valid-universal-qf	fd:bounded-completeness-unsat	2	9	na	na	na	egraph@0.004:unsupported->decline;(+21 segments of other stages dropped)	give-up kind=Incomplete detail=mbqi declined an unsupported fragment: congruence over a datatype argument whose expansion is not exact (a field with no expansion variable makes the encoded equality WEAKER than real equality, and a weaker congruence antecedent is STRONGER than the true axiom -- a wrong `unsat`) (ADR-0022)
