driver,driver_sha256,index,check_id,query_sha256,purpose,outcome,warm_execution,active_constraint_count,query_occurrences_per_run,cold_total_nanos,cold_unattributed_nanos,warm_total_nanos,warm_unattributed_nanos,cold_aig_nodes,cold_cnf_variables,cold_cnf_clauses,warm_aig_nodes_added,warm_cnf_variables_added,warm_cnf_clauses_added,cold_arena_create_nanos,cold_translation_nanos,cold_solver_create_nanos,cold_word_rewrite_nanos,cold_bit_blast_nanos,cold_cnf_encode_nanos,cold_solve_nanos,cold_model_lift_nanos,cold_replay_nanos,cold_model_extract_nanos,warm_session_create_nanos,warm_translation_nanos,warm_word_rewrite_nanos,warm_bit_blast_nanos,warm_cnf_encode_nanos,warm_solve_nanos,warm_model_lift_nanos,warm_replay_nanos,warm_model_extract_nanos
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,772,check-772,5ae2abee1aceb28a9c55690d79bb6baee96cb6ba210c2e6f28892f8dc03ad503,address-concretization,sat,warm-retained,11,1,1203468,55674,352156,58644,569,569,478,0,1,1,307,80410,9540,0,314950,596847,79612,16092,48376,1660,0,10934,0,2572,10851,187291,22722,56749,2393
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,773,check-773,8045a660c42e67a0622f1bb0fef98d92eedaa04a5f772077cabb027ac0157a80,address-concretization,sat,warm-retained,12,1,1396594,63258,347746,57948,569,569,478,0,1,1,330,94688,10442,0,384004,661554,99971,19935,60313,2099,0,10870,0,2753,10463,181771,22784,58675,2482
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,774,check-774,cb034e872033a28ca52ce52b7e3fc0e7a7b1ea6d19e13c01616d301f76058f54,address-concretization,sat,warm-retained,13,1,1460642,66364,352086,58047,569,569,478,0,1,1,384,97933,9990,0,409713,681865,111855,20459,60113,1966,0,10472,0,2361,10726,184043,22623,61465,2349
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,775,check-775,45467d67cf50787c806cabda57d40161af7dd15431e8cbffeb1f24b14155844a,concrete-evaluation,sat,warm-retained,14,1,1234526,61145,462444,69201,569,569,478,0,1,1,269,113489,9871,0,342514,554611,82202,15270,53502,1653,0,15518,0,3115,13540,252348,28484,77694,2544
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,776,check-776,99dee50856fb49fb6141312f26e9273d7062c8b58fa76c4f33f34ef56a4f373b,branch-feasibility,unsat,warm-retained,10,1,1139933,59979,188795,61506,569,569,479,0,2,2,334,80558,10728,0,324406,659041,4714,0,0,173,0,18730,0,6963,18994,82443,0,0,159
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,777,check-777,0baf9c94642798494b303c763faeddc90cd53befe4c6b2d8ca7fc624d3a4cbb9,branch-feasibility,sat,warm-retained,10,2,1477714,65755,374703,66184,569,569,478,0,1,1,356,92252,10894,0,380152,741957,108425,21623,54134,2166,0,11508,0,2546,11637,201483,25835,53124,2386
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,778,check-778,0baf9c94642798494b303c763faeddc90cd53befe4c6b2d8ca7fc624d3a4cbb9,address-concretization,sat,warm-retained,10,2,1452729,65156,98577,37991,569,569,478,0,0,0,437,86406,10059,0,350445,748002,110629,23234,56339,2022,0,0,0,0,0,0,0,58175,2411
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,779,check-779,f0885cbfb835a3c4f6ab58d08a1202c20990a105e15de939b39a43b76ce76fda,branch-feasibility,sat,warm-retained,12,2,1011531,51987,356394,63063,569,569,478,0,2,2,262,64522,7940,0,244916,519908,71059,13421,36077,1439,0,22621,0,3643,15368,181776,21244,46615,2064
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,780,check-780,4f5a43b528ce0aa3ca89d7040cb9ca93d45ea565841f62e18d7e9b83bb3aa693,branch-feasibility,unsat,warm-retained,12,1,1128971,66290,127727,56503,569,569,479,0,1,1,335,80818,9934,0,318997,648139,4355,0,0,103,0,15173,0,2253,12138,41498,0,0,162
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,781,check-781,f0885cbfb835a3c4f6ab58d08a1202c20990a105e15de939b39a43b76ce76fda,address-concretization,sat,warm-retained,12,2,1351380,69758,133417,50221,569,569,478,0,1,1,332,82332,9933,0,323814,688535,101656,20068,53024,1928,0,14901,0,2334,10288,0,0,53613,2060
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,782,check-782,74f6b5307598e9d01c817f8ea194308d398440aeca7ba2853e190c5594ad194a,address-concretization,sat,warm-retained,13,1,1403351,74076,374660,58182,569,569,478,0,1,1,385,85986,9628,0,353209,680520,119832,26316,51588,1811,0,10780,0,2700,10684,213030,22649,54327,2308
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,783,check-783,3f3eaf23a0b38b85e28baf5ebf66cfc5e9bd3164cbecd618248e38ceebf564da,address-concretization,sat,warm-retained,14,1,1269238,78866,386183,64586,569,569,478,0,1,1,296,80301,9814,0,328153,605107,103969,15604,45469,1659,0,10341,0,2333,10313,188834,28698,78434,2644
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,784,check-784,80dc727039b0b425a8ce0a9259630d8ffa70934934276667951a5c515148aaba,address-concretization,sat,warm-retained,15,1,989724,56406,300425,48874,569,569,478,0,1,1,225,65286,7219,0,265700,469115,66971,13841,43638,1323,0,9030,0,2215,8922,159649,19389,50445,1901
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,785,check-785,534c9ec0ba9ac7794d270d84137724b1466780752c63e6ce4606f4812b390070,address-concretization,sat,warm-retained,16,1,1467011,83694,350125,50991,569,569,478,0,1,1,341,98375,10771,0,389007,701956,99787,19865,61119,2096,0,8528,0,1294,8525,204265,20560,54098,1864
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,786,check-786,4910f2e7bc9d6c52c159e296185e1624def1e20fcc32decc56512aad0196dc2b,concrete-evaluation,sat,warm-retained,17,1,1550548,106378,360279,54144,569,569,478,0,1,1,384,116709,9401,0,420818,686713,100325,19835,87604,2381,0,10323,0,2405,10401,193312,21916,65681,2097
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,787,check-787,686d421d072b1ae3174412b22974308f7bfd6afb467bcc1b18873085b31fe303,finding-reachability,sat,warm-retained,6,3,473487,34516,425680,59349,161,161,140,0,1,32,203,50520,7538,0,129405,182545,28543,7248,32102,867,0,12588,0,2497,97529,187570,22393,42196,1558
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,788,check-788,686d421d072b1ae3174412b22974308f7bfd6afb467bcc1b18873085b31fe303,address-concretization,sat,warm-retained,6,3,540596,40326,83111,35064,161,161,140,0,0,0,257,57578,8377,0,159221,198782,31095,8179,35473,1308,0,0,0,0,0,0,0,46515,1532
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,789,check-789,22094fdfaad9913f3923a9edcf81e8172528df5371473bd7fbadf845429c43bd,address-concretization,sat,warm-retained,8,1,1369490,55710,723010,64995,540,540,446,0,2,126,440,86273,11266,0,330259,705251,101877,23259,52827,2328,0,19252,0,23489,315598,217124,25810,54445,2297
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,790,check-790,0f5dcb8feefd39ac5c62f5dd525b1ae0f3be43935fb0c3b19d6d78685af2df45,address-concretization,sat,warm-retained,9,1,1449293,60491,412510,62286,540,540,446,0,1,1,346,95060,10233,0,362996,729496,111964,20912,55755,2040,0,11745,0,2841,11220,240290,25185,56518,2425
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,791,check-791,9a1b1465876e39d067211cb31d9e36a957d0713b6d50989ad17b6f1489cd3588,address-concretization,sat,warm-retained,10,1,1168829,53330,365849,60084,540,540,446,0,1,1,312,78461,9768,0,308214,576883,79862,16021,44312,1666,0,11397,0,2728,10798,199448,24342,54876,2176
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,792,check-792,e9c0441f711174bf57836bd78c1746fa5bf1e2541bb23575bce30077a5b4b4c5,address-concretization,sat,warm-retained,11,1,1335554,62803,381392,57948,540,540,446,0,1,1,340,92138,29075,0,367194,622401,91607,17853,50141,2002,0,10701,0,2502,10859,216572,23514,56979,2317
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,793,check-793,95e9836396eb1f1eaecfa29362b1a7968e679b2543719d1d010aca5baea769a9,address-concretization,sat,warm-retained,12,1,1388291,64413,375573,57471,540,540,446,0,1,1,330,96444,10441,0,409747,628191,93402,20561,62798,1964,0,10481,0,2807,10813,208829,22059,60896,2217
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,794,check-794,3203d859ee605948f5e424a706429248d46e8527607de8966637bf38bc87076b,concrete-evaluation,sat,warm-retained,13,1,1384622,73425,410582,66203,540,540,446,0,1,1,500,103880,11039,0,399205,633182,87383,18557,55393,2058,0,12120,0,2840,12505,219592,25540,69392,2390
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,795,check-795,3a0e02e1ce7900af6d994c02c262c742e7b2f0ca74a68362afcdcb84f364d00d,branch-feasibility,unsat,warm-retained,9,1,1117768,57226,182508,60372,540,540,447,0,2,2,358,80092,10368,0,316949,647441,5154,0,0,180,0,19729,0,8132,21426,72688,0,0,161
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,796,check-796,9292185da09b97d5a29b43c4b321a16670b30e4942c8c0c9802a4ee7955b93a5,branch-feasibility,sat,warm-retained,9,2,1133739,56499,369830,62204,540,540,446,0,1,1,426,81319,11463,0,282054,558091,80646,18138,43074,2029,0,11525,0,2610,12740,208799,23132,46679,2141
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,797,check-797,9292185da09b97d5a29b43c4b321a16670b30e4942c8c0c9802a4ee7955b93a5,address-concretization,sat,warm-retained,9,2,1401685,63050,100741,38224,540,540,446,0,0,0,349,87179,10711,0,338450,708109,101933,21036,68831,2037,0,0,0,0,0,0,0,60049,2468
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,798,check-798,2ecff1e634bed721a0ffa90e57868783cdc774e5a9b04e445af47587057e28db,branch-feasibility,sat,warm-retained,11,2,983496,49375,321965,53842,540,540,446,0,2,2,251,66393,7610,0,242068,502783,66993,13609,33089,1325,0,18576,0,3382,15306,170056,19480,39532,1791
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,799,check-799,69326de86f14b43c1e33decc8b4c0b0eb6e964124b2e47b601d84b895d2e5fc6,branch-feasibility,unsat,warm-retained,11,1,271875,15714,32040,13288,540,540,447,0,1,1,79,18712,2404,0,77548,156236,1138,0,0,44,0,4164,0,628,2759,11169,0,0,32
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,800,check-800,2ecff1e634bed721a0ffa90e57868783cdc774e5a9b04e445af47587057e28db,address-concretization,sat,warm-retained,11,2,742072,35126,77385,30164,540,540,446,0,1,1,192,32992,3982,0,149475,414224,56967,12398,35564,1152,0,8725,0,1356,6657,0,0,29354,1129
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,801,check-801,078a21539c9a70e07dfe9e106861c94f45c94f4f7bbb9a55feae22b8f2da57bc,address-concretization,sat,warm-retained,12,1,1234596,66047,363238,53349,540,540,446,0,1,1,397,80282,9764,0,306690,608149,94872,21527,45230,1638,0,8822,0,1727,8536,219609,20846,48726,1623
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,802,check-802,232092bde9cb96ab5b5331b6357bd1fb0bdf87b1ead2b5850f11ab7478006f2b,address-concretization,sat,warm-retained,13,1,1475953,78783,425137,63603,540,540,446,0,1,1,349,94013,10372,0,378065,701174,110813,32309,68061,2014,0,12281,0,2869,12429,221666,26123,83692,2474
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,803,check-803,e2b1c093130b1637f16694011013f212a46d726e13b66f86d58a4d3858e1e4c1,address-concretization,sat,warm-retained,14,1,1213727,67936,368028,56852,540,540,446,0,1,1,304,87786,10260,0,321317,582177,80005,15251,47056,1635,0,11647,0,2549,11610,198058,23622,61669,2021
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,804,check-804,b408995c1e1bb80f1f7987111f79734ef6006dbb1cab6af0653c62dcb8bddce4,address-concretization,sat,warm-retained,15,1,1140019,65389,354719,52971,540,540,446,0,1,1,279,81236,8949,0,316554,527270,77957,14607,46238,1540,0,10570,0,2316,10097,198932,21562,56107,2164
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,805,check-805,602f965ba8cfdbfd903d032a65a946c3454bf7fb0399184607840debc20273a5,concrete-evaluation,sat,warm-retained,16,1,1482509,86555,371086,58020,540,540,446,0,1,1,351,111245,11342,0,428346,670608,94467,19131,58375,2089,0,11643,0,2816,11376,196468,22712,65897,2154
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,806,check-806,9fcfef38d7c54d35666747cccf53729f3051c34e259e3b346da56f7e1ce83932,branch-feasibility,sat,warm-retained,6,3,610327,46236,575267,68862,161,161,100,30,32,83,403,68713,10179,0,179363,182698,39875,10561,70976,1323,0,21922,0,26004,190735,198379,23348,44356,1661
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,807,check-807,7197712b8e721fd45413fae5fccb6308bd3a415ec8ece86eae9ebf99d940a926,branch-feasibility,sat,warm-retained,6,1,457364,36992,394227,56981,161,161,100,0,1,31,266,55573,8612,0,139597,140880,31967,7879,34480,1118,0,13104,0,2676,53526,201403,23702,41248,1587
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,808,check-808,79184e1a77c8c62bd35241436febc427c9e96e103c43de388e8f26663dba4c19,branch-feasibility,sat,warm-retained,7,3,700207,55448,511104,63063,191,191,132,26,27,32,346,81607,11834,0,208229,242541,43742,10377,44632,1451,0,14261,0,24700,105165,224767,26934,50275,1939
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,809,check-809,45260fc78402b46a6270f749b64216ab48a312f25a3032cc60c12c75803d68b7,branch-feasibility,sat,warm-retained,7,1,641911,49080,398323,56787,191,191,131,0,1,27,356,71672,10496,0,184044,210774,44499,11455,57996,1539,0,11098,0,3127,46625,209762,24248,44938,1738
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,810,check-810,535deb80015d59f1216def27b51f395a751778285cd1ec62876c681cbc341aca,branch-feasibility,sat,warm-retained,8,3,792779,58487,569922,64427,222,222,163,31,32,32,455,97603,10880,0,216529,288478,54316,12545,52108,1378,0,15559,0,27441,108996,241258,34249,75892,2100
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,811,check-811,120afffa7e0ced47edea2504513eae85923d029791e3489e74878674833a049c,branch-feasibility,sat,warm-retained,8,1,538680,39994,468016,61489,222,222,163,0,1,32,267,72978,8189,0,145766,186428,38572,8999,36371,1116,0,12708,0,2324,61154,231061,46970,50428,1882
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,812,check-812,4f60b13fba2f0f00ff9001f28a15c665d1863ccd9604fd1999f8396bd9f9663a,branch-feasibility,sat,warm-retained,9,3,820370,62055,552697,63311,249,249,195,27,28,32,346,84859,11790,0,233461,314544,51681,12072,48131,1431,0,14260,0,26806,132829,234915,28369,50060,2147
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,813,check-813,0a7c796d56749a525ae3eb119ed7acd7b2fb3a6b74c0aa9b4a4bc6678b29fbbe,branch-feasibility,sat,warm-retained,9,1,761016,54420,404494,57426,249,249,191,0,1,28,401,88379,10406,0,212504,280333,52951,12667,47487,1468,0,11206,0,2239,47641,213270,24925,46020,1767
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,814,check-814,24b868028a36e0fcddc3ed62a292535040bcd58f114bc513647e1eacea2b690b,branch-feasibility,sat,warm-retained,10,3,835548,59677,520408,58792,275,275,223,24,25,32,370,78749,9679,0,224685,342635,57561,12554,48270,1368,0,12923,0,23693,96907,249600,25798,50679,2016
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,815,check-815,29b3157f3deac4d4734639f4974d8a2b96d33656c62c43decef1e300f7180782,branch-feasibility,sat,warm-retained,10,1,675666,48179,445559,58303,275,275,218,0,1,25,273,66165,8757,0,184591,269965,44887,10293,41307,1249,0,11504,0,2325,59876,237060,26556,48100,1835
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,816,check-816,53f030e2913eb98af10886be3b496dee06b68b6934e6e9e88a5b54005f4ddef9,branch-feasibility,sat,warm-retained,11,3,892161,60206,502609,58287,306,306,250,31,32,32,340,96275,10633,0,231363,368317,60145,13571,49983,1328,0,12955,0,24387,97825,228419,26680,52103,1953
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,817,check-817,7c32620f5cfd1a3237f6d9fbd5669906b24b1d1f9fbdd988b1efa8d222cdc64e,branch-feasibility,sat,warm-retained,11,1,894138,61603,467829,58412,306,306,250,0,1,32,332,78018,10457,0,234684,375918,64996,14570,52054,1506,0,11589,0,2238,57562,256894,27150,51934,2050
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,818,check-818,80fcf306a494ad3cd208946d2db7002a254f2cc1f7045b0ed10cc981197ff6f9,branch-feasibility,sat,warm-retained,12,3,1066102,72779,646250,83157,331,331,282,25,26,32,499,95443,11348,0,270765,464175,71849,16026,61497,1721,0,16159,0,60862,114954,282108,29848,56953,2209
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,819,check-819,dc940935f7579d21b2f83b67cd637ca5929033d3f569ac631a916cde77b88653,branch-feasibility,sat,warm-retained,12,1,883716,61848,491681,62517,331,331,276,0,1,26,462,80862,13280,0,231866,373734,59415,14148,46650,1451,0,13473,0,2707,60014,269683,27355,53653,2279
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,820,check-820,3e3354fcccb2570950d81a5364c7eb462c66202118d5cfc54750d694cf3df896,branch-feasibility,sat,warm-retained,13,3,855233,57017,605343,83660,356,356,308,23,24,32,257,68058,9711,0,213662,386816,57996,13347,47022,1347,0,15749,0,23542,127440,271643,27966,53832,1511
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,821,check-821,68720ae794149fd821b6c9fd771740ee2dc11faf231b5d96be8bd43899eec57d,branch-feasibility,sat,warm-retained,13,1,1066626,73202,478953,57195,356,356,302,0,1,24,347,92690,11272,0,289103,454702,70411,17323,56197,1379,0,11643,0,1454,45070,282199,28605,50971,1816
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,822,check-822,3137643eeac6ce434b38625bb1a53388818e59bbae46d575eedb56c7aa759772,branch-feasibility,unsat,warm-retained,14,1,945591,75403,129267,53207,356,356,303,0,1,1,417,92909,10310,0,300378,460073,5892,0,0,209,0,10379,0,1583,8993,54983,0,0,122
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,823,check-823,a5acac0e949d506833b3f9e05b47dda070eb88f6bc144c6c143125ea607077b8,branch-feasibility,sat,warm-retained,14,2,763590,55229,478385,63153,356,356,302,0,1,1,260,68073,8986,0,210657,315559,50370,11804,41592,1060,0,11732,0,2571,12044,295822,30649,60384,2030
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,824,check-824,a5acac0e949d506833b3f9e05b47dda070eb88f6bc144c6c143125ea607077b8,address-concretization,sat,warm-retained,14,2,577857,40119,70299,25551,356,356,302,0,0,0,195,48204,6335,0,154957,247534,43028,8525,28193,767,0,0,0,0,0,0,0,43431,1317
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,825,check-825,033a379fa5368cc4fde2b10549bc9291497c836e5468e41efa79dd61bc841837,branch-feasibility,sat,warm-retained,16,2,898759,70825,521365,72821,356,356,302,0,2,2,307,77469,9062,0,232737,393461,56446,13330,43959,1163,0,24413,0,3917,18085,310631,31343,58067,2088
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,826,check-826,54bf46d0f59af84697e7228dd440271b2942b62b2964877fc9e4425ea2bd369f,branch-feasibility,unsat,warm-retained,16,1,981516,85813,135286,61673,356,356,303,0,1,1,351,94646,10160,0,298931,485956,5525,0,0,134,0,16189,0,2617,13445,41127,0,0,235
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,827,check-827,033a379fa5368cc4fde2b10549bc9291497c836e5468e41efa79dd61bc841837,address-concretization,sat,warm-retained,16,2,876253,68697,169704,76098,356,356,302,0,1,1,298,78806,10504,0,231020,376130,54357,13008,42369,1064,0,16306,0,2598,13001,0,0,59844,1857
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,828,check-828,a84581cbc41464d99048f036b21df794b9874fc6ceabacd8813c3555b5a8fc5c,address-concretization,sat,warm-retained,17,1,592686,49096,360609,46072,356,356,302,0,1,1,187,50953,5964,0,160375,246004,38162,9074,32119,752,0,7793,0,1883,9068,228423,21720,44156,1494
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,829,check-829,a53453b5b96a7ba1357d5665871bb88c024ccadf19f09d4d7bbeb445ebd09e90,address-concretization,sat,warm-retained,18,1,1089048,86979,442773,58541,356,356,302,0,1,1,325,97869,11409,0,319896,422805,72116,15295,60941,1413,0,10828,0,10558,14169,261630,27607,57427,2013
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,830,check-830,c7a165601c4050c90a8fb0934f84e9eaf63c58a264513a6ce16b28a22bd5a70a,address-concretization,sat,warm-retained,19,1,1219040,114702,473532,63014,356,356,302,0,1,1,402,105488,10783,0,342504,456432,89188,21068,76988,1485,0,11562,0,2626,11157,287091,30756,65248,2078
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,831,check-831,2cf7a7eb9370d48dd27b2b75781d5b7a59db655daf7d4b5044cb4959ab04a9d3,address-concretization,sat,warm-retained,20,1,693308,57043,475500,59858,356,356,302,0,1,1,198,71976,6935,0,197379,268222,40571,8771,41434,779,0,10589,0,2844,11536,287740,27943,73014,1976
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,832,check-832,4546148e45c26593438e84f16ab5ef5706782dd7d528e93d7f06a2d264e054de,concrete-evaluation,sat,warm-retained,21,1,637595,53030,292892,38562,356,356,302,0,1,1,171,65860,5906,0,189809,230593,34286,20371,36865,704,0,7274,0,1573,6953,172790,18302,46335,1103
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,833,check-833,3e3354fcccb2570950d81a5364c7eb462c66202118d5cfc54750d694cf3df896,finding-reachability,sat,warm-retained,13,3,848923,54510,187803,41898,356,356,308,0,1,32,275,71010,8607,0,224465,382498,54342,11496,40578,1142,0,11156,0,2006,83930,0,0,47235,1578
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,834,check-834,3e3354fcccb2570950d81a5364c7eb462c66202118d5cfc54750d694cf3df896,address-concretization,sat,warm-retained,13,3,883261,58488,92082,34370,356,356,308,0,0,0,339,77664,8353,0,226954,386316,68956,11972,43116,1103,0,0,0,0,0,0,0,55887,1825
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,835,check-835,e1c65ac5fe19aac4f471ba78aef07a508e18389a784d2738f2995843ca7a3970,address-concretization,sat,warm-retained,15,1,1517246,71585,715434,66672,735,735,614,0,2,126,341,95211,10715,0,358620,798453,107271,20823,52492,1735,0,23254,0,21540,274909,238735,27244,60464,2616
windows-update-intel-audio-IntcSST.sys,f7c8e4f106baa5b2a1a18e60731ad42a6f734aee1d049576eaf6d123d5629750,836,check-836,3850a77c63d7b626ac004b989abbf0848d9a8ce8216cde7376f19cbdf077c078,address-concretization,sat,warm-retained,16,1,1437920,67369,392315,52782,735,735,614,0,1,1,300,90982,10075,0,361821,738478,96475,19606,51099,1715,0,9820,0,2401,9932,233312,25093,56788,2187
