index	colours	verdict	solve_s	steps	adds	check	check_s
435	2,3,4,1,4	unsat	35.782	1729296	875023	deferred	0.000
433	2,3,4,1,2	unsat	161.882	5709858	2870376	deferred	0.000
436	2,3,4,2,1	unsat	100.727	3765920	1901424	deferred	0.000
438	2,3,4,2,3	unsat	118.478	4248575	2138737	deferred	0.000
439	2,3,4,2,4	unsat	39.750	1896462	961572	deferred	0.000
437	2,3,4,2,2	unsat	177.395	6013287	3026243	deferred	0.000
440	2,3,4,3,1	unsat	122.178	4005025	2019595	deferred	0.000
441	2,3,4,3,2	unsat	127.214	4011551	2027530	deferred	0.000
444	2,3,4,4,1	unsat	13.953	852194	432877	deferred	0.000
443	2,3,4,3,4	unsat	28.995	1457266	741739	deferred	0.000
446	2,3,4,4,3	unsat	23.610	1281464	651005	deferred	0.000
445	2,3,4,4,2	unsat	29.474	1509779	764585	deferred	0.000
448	2,4,1,1,1	unsat	0.005	1	1	passed	0.006
449	2,4,1,1,2	unsat	0.003	1	1	passed	0.005
450	2,4,1,1,3	unsat	0.003	1	1	passed	0.005
451	2,4,1,1,4	unsat	0.002	1	1	passed	0.007
452	2,4,1,2,1	unsat	0.002	1	1	passed	0.005
453	2,4,1,2,2	unsat	0.003	1	1	passed	0.005
454	2,4,1,2,3	unsat	0.002	1	1	passed	0.005
455	2,4,1,2,4	unsat	0.002	1	1	passed	0.005
456	2,4,1,3,1	unsat	0.002	1	1	passed	0.005
457	2,4,1,3,2	unsat	0.002	1	1	passed	0.005
458	2,4,1,3,3	unsat	0.003	1	1	passed	0.005
459	2,4,1,3,4	unsat	0.002	1	1	passed	0.006
460	2,4,1,4,1	unsat	0.003	1	1	passed	0.006
461	2,4,1,4,2	unsat	0.003	1	1	passed	0.005
462	2,4,1,4,3	unsat	0.002	1	1	passed	0.005
463	2,4,1,4,4	unsat	0.003	1	1	passed	0.005
464	2,4,2,1,1	unsat	0.003	1	1	passed	0.005
465	2,4,2,1,2	unsat	0.002	1	1	passed	0.005
466	2,4,2,1,3	unsat	0.003	1	1	passed	0.005
467	2,4,2,1,4	unsat	0.003	1	1	passed	0.005
468	2,4,2,2,1	unsat	0.002	1	1	passed	0.005
469	2,4,2,2,2	unsat	0.002	1	1	passed	0.005
470	2,4,2,2,3	unsat	0.003	1	1	passed	0.005
471	2,4,2,2,4	unsat	0.003	1	1	passed	0.005
472	2,4,2,3,1	unsat	0.002	1	1	passed	0.006
473	2,4,2,3,2	unsat	0.002	1	1	passed	0.005
474	2,4,2,3,3	unsat	0.002	1	1	passed	0.005
475	2,4,2,3,4	unsat	0.002	1	1	passed	0.005
476	2,4,2,4,1	unsat	0.002	1	1	passed	0.005
477	2,4,2,4,2	unsat	0.002	1	1	passed	0.005
478	2,4,2,4,3	unsat	0.003	1	1	passed	0.005
479	2,4,2,4,4	unsat	0.003	1	1	passed	0.005
480	2,4,3,1,1	unsat	0.002	1	1	passed	0.005
481	2,4,3,1,2	unsat	0.002	1	1	passed	0.005
482	2,4,3,1,3	unsat	0.003	1	1	passed	0.005
483	2,4,3,1,4	unsat	0.002	1	1	passed	0.005
484	2,4,3,2,1	unsat	0.002	1	1	passed	0.005
485	2,4,3,2,2	unsat	0.002	1	1	passed	0.005
486	2,4,3,2,3	unsat	0.002	1	1	passed	0.005
487	2,4,3,2,4	unsat	0.002	1	1	passed	0.005
488	2,4,3,3,1	unsat	0.002	1	1	passed	0.005
489	2,4,3,3,2	unsat	0.003	1	1	passed	0.006
490	2,4,3,3,3	unsat	0.002	1	1	passed	0.005
491	2,4,3,3,4	unsat	0.003	1	1	passed	0.006
492	2,4,3,4,1	unsat	0.002	1	1	passed	0.005
493	2,4,3,4,2	unsat	0.002	1	1	passed	0.005
494	2,4,3,4,3	unsat	0.002	1	1	passed	0.005
495	2,4,3,4,4	unsat	0.003	1	1	passed	0.005
496	2,4,4,1,1	unsat	0.003	1	1	passed	0.005
497	2,4,4,1,2	unsat	0.002	1	1	passed	0.005
498	2,4,4,1,3	unsat	0.003	1	1	passed	0.006
499	2,4,4,1,4	unsat	0.002	1	1	passed	0.005
500	2,4,4,2,1	unsat	0.002	1	1	passed	0.005
501	2,4,4,2,2	unsat	0.003	1	1	passed	0.006
502	2,4,4,2,3	unsat	0.002	1	1	passed	0.005
503	2,4,4,2,4	unsat	0.003	1	1	passed	0.005
504	2,4,4,3,1	unsat	0.002	1	1	passed	0.005
505	2,4,4,3,2	unsat	0.002	1	1	passed	0.005
506	2,4,4,3,3	unsat	0.003	1	1	passed	0.005
507	2,4,4,3,4	unsat	0.002	1	1	passed	0.005
508	2,4,4,4,1	unsat	0.002	1	1	passed	0.005
509	2,4,4,4,2	unsat	0.003	1	1	passed	0.005
510	2,4,4,4,3	unsat	0.002	1	1	passed	0.005
511	2,4,4,4,4	unsat	0.002	1	1	passed	0.005
512	3,1,1,1,1	unsat	0.003	1	1	passed	0.005
513	3,1,1,1,2	unsat	0.002	1	1	passed	0.005
514	3,1,1,1,3	unsat	0.002	1	1	passed	0.005
515	3,1,1,1,4	unsat	0.002	1	1	passed	0.005
516	3,1,1,2,1	unsat	0.002	1	1	passed	0.005
517	3,1,1,2,2	unsat	0.003	1	1	passed	0.005
518	3,1,1,2,3	unsat	0.002	1	1	passed	0.005
519	3,1,1,2,4	unsat	0.002	1	1	passed	0.005
520	3,1,1,3,1	unsat	0.003	1	1	passed	0.008
521	3,1,1,3,2	unsat	0.003	1	1	passed	0.006
522	3,1,1,3,3	unsat	0.003	1	1	passed	0.005
523	3,1,1,3,4	unsat	0.003	1	1	passed	0.006
524	3,1,1,4,1	unsat	0.002	1	1	passed	0.005
525	3,1,1,4,2	unsat	0.002	1	1	passed	0.005
526	3,1,1,4,3	unsat	0.002	1	1	passed	0.005
527	3,1,1,4,4	unsat	0.003	1	1	passed	0.005
528	3,1,2,1,1	unsat	0.003	1	1	passed	0.008
529	3,1,2,1,2	unsat	0.003	1	1	passed	0.005
530	3,1,2,1,3	unsat	0.002	1	1	passed	0.005
531	3,1,2,1,4	unsat	0.002	1	1	passed	0.005
532	3,1,2,2,1	unsat	0.002	1	1	passed	0.005
533	3,1,2,2,2	unsat	0.003	1	1	passed	0.005
534	3,1,2,2,3	unsat	0.002	1	1	passed	0.005
535	3,1,2,2,4	unsat	0.003	1	1	passed	0.005
536	3,1,2,3,1	unsat	0.003	1	1	passed	0.005
537	3,1,2,3,2	unsat	0.003	1	1	passed	0.005
538	3,1,2,3,3	unsat	0.003	1	1	passed	0.005
539	3,1,2,3,4	unsat	0.002	1	1	passed	0.005
540	3,1,2,4,1	unsat	0.003	1	1	passed	0.005
541	3,1,2,4,2	unsat	0.002	1	1	passed	0.006
542	3,1,2,4,3	unsat	0.002	1	1	passed	0.005
543	3,1,2,4,4	unsat	0.003	1	1	passed	0.006
544	3,1,3,1,1	unsat	0.002	1	1	passed	0.005
545	3,1,3,1,2	unsat	0.003	1	1	passed	0.005
546	3,1,3,1,3	unsat	0.002	1	1	passed	0.005
547	3,1,3,1,4	unsat	0.003	1	1	passed	0.005
548	3,1,3,2,1	unsat	0.002	1	1	passed	0.005
549	3,1,3,2,2	unsat	0.003	1	1	passed	0.005
550	3,1,3,2,3	unsat	0.002	1	1	passed	0.005
551	3,1,3,2,4	unsat	0.003	1	1	passed	0.005
552	3,1,3,3,1	unsat	0.003	1	1	passed	0.005
553	3,1,3,3,2	unsat	0.002	1	1	passed	0.005
554	3,1,3,3,3	unsat	0.002	1	1	passed	0.005
555	3,1,3,3,4	unsat	0.002	1	1	passed	0.005
556	3,1,3,4,1	unsat	0.002	1	1	passed	0.005
557	3,1,3,4,2	unsat	0.002	1	1	passed	0.005
558	3,1,3,4,3	unsat	0.002	1	1	passed	0.005
559	3,1,3,4,4	unsat	0.002	1	1	passed	0.005
560	3,1,4,1,1	unsat	0.003	1	1	passed	0.005
561	3,1,4,1,2	unsat	0.003	1	1	passed	0.005
562	3,1,4,1,3	unsat	0.003	1	1	passed	0.005
563	3,1,4,1,4	unsat	0.003	1	1	passed	0.005
564	3,1,4,2,1	unsat	0.002	1	1	passed	0.005
565	3,1,4,2,2	unsat	0.002	1	1	passed	0.005
566	3,1,4,2,3	unsat	0.002	1	1	passed	0.005
567	3,1,4,2,4	unsat	0.002	1	1	passed	0.005
568	3,1,4,3,1	unsat	0.002	1	1	passed	0.005
569	3,1,4,3,2	unsat	0.002	1	1	passed	0.005
570	3,1,4,3,3	unsat	0.002	1	1	passed	0.005
571	3,1,4,3,4	unsat	0.002	1	1	passed	0.005
572	3,1,4,4,1	unsat	0.002	1	1	passed	0.005
573	3,1,4,4,2	unsat	0.003	1	1	passed	0.005
574	3,1,4,4,3	unsat	0.004	1	1	passed	0.005
575	3,1,4,4,4	unsat	0.003	1	1	passed	0.006
576	3,2,1,1,1	unsat	0.003	1	1	passed	0.005
577	3,2,1,1,2	unsat	0.003	1	1	passed	0.005
578	3,2,1,1,3	unsat	0.003	1	1	passed	0.006
579	3,2,1,1,4	unsat	0.003	1	1	passed	0.005
580	3,2,1,2,1	unsat	0.003	1	1	passed	0.006
581	3,2,1,2,2	unsat	0.003	1	1	passed	0.006
582	3,2,1,2,3	unsat	0.003	1	1	passed	0.005
583	3,2,1,2,4	unsat	0.003	1	1	passed	0.005
584	3,2,1,3,1	unsat	0.003	1	1	passed	0.005
585	3,2,1,3,2	unsat	0.003	1	1	passed	0.005
586	3,2,1,3,3	unsat	0.003	1	1	passed	0.005
587	3,2,1,3,4	unsat	0.003	1	1	passed	0.005
588	3,2,1,4,1	unsat	0.003	1	1	passed	0.005
589	3,2,1,4,2	unsat	0.002	1	1	passed	0.005
590	3,2,1,4,3	unsat	0.003	1	1	passed	0.006
591	3,2,1,4,4	unsat	0.003	1	1	passed	0.005
592	3,2,2,1,1	unsat	0.003	1	1	passed	0.005
593	3,2,2,1,2	unsat	0.003	1	1	passed	0.005
594	3,2,2,1,3	unsat	0.003	1	1	passed	0.005
595	3,2,2,1,4	unsat	0.002	1	1	passed	0.005
596	3,2,2,2,1	unsat	0.002	1	1	passed	0.005
597	3,2,2,2,2	unsat	0.002	1	1	passed	0.005
598	3,2,2,2,3	unsat	0.003	1	1	passed	0.008
599	3,2,2,2,4	unsat	0.004	1	1	passed	0.010
600	3,2,2,3,1	unsat	0.004	1	1	passed	0.007
601	3,2,2,3,2	unsat	0.003	1	1	passed	0.005
602	3,2,2,3,3	unsat	0.003	1	1	passed	0.005
603	3,2,2,3,4	unsat	0.003	1	1	passed	0.005
604	3,2,2,4,1	unsat	0.003	1	1	passed	0.006
605	3,2,2,4,2	unsat	0.003	1	1	passed	0.006
606	3,2,2,4,3	unsat	0.003	1	1	passed	0.006
607	3,2,2,4,4	unsat	0.003	1	1	passed	0.005
608	3,2,3,1,1	unsat	0.003	1	1	passed	0.006
609	3,2,3,1,2	unsat	0.003	1	1	passed	0.006
610	3,2,3,1,3	unsat	0.003	1	1	passed	0.006
611	3,2,3,1,4	unsat	0.003	1	1	passed	0.007
612	3,2,3,2,1	unsat	0.003	1	1	passed	0.005
613	3,2,3,2,2	unsat	0.002	1	1	passed	0.005
614	3,2,3,2,3	unsat	0.003	1	1	passed	0.008
615	3,2,3,2,4	unsat	0.003	1	1	passed	0.008
616	3,2,3,3,1	unsat	0.003	1	1	passed	0.006
617	3,2,3,3,2	unsat	0.003	1	1	passed	0.006
618	3,2,3,3,3	unsat	0.003	1	1	passed	0.006
619	3,2,3,3,4	unsat	0.003	1	1	passed	0.005
620	3,2,3,4,1	unsat	0.003	1	1	passed	0.006
621	3,2,3,4,2	unsat	0.003	1	1	passed	0.005
622	3,2,3,4,3	unsat	0.003	1	1	passed	0.005
623	3,2,3,4,4	unsat	0.003	1	1	passed	0.005
624	3,2,4,1,1	unsat	0.003	1	1	passed	0.005
625	3,2,4,1,2	unsat	0.003	1	1	passed	0.006
626	3,2,4,1,3	unsat	0.003	1	1	passed	0.006
627	3,2,4,1,4	unsat	0.003	1	1	passed	0.005
628	3,2,4,2,1	unsat	0.002	1	1	passed	0.005
629	3,2,4,2,2	unsat	0.002	1	1	passed	0.005
630	3,2,4,2,3	unsat	0.003	1	1	passed	0.005
631	3,2,4,2,4	unsat	0.002	1	1	passed	0.005
632	3,2,4,3,1	unsat	0.002	1	1	passed	0.005
633	3,2,4,3,2	unsat	0.002	1	1	passed	0.005
634	3,2,4,3,3	unsat	0.002	1	1	passed	0.005
635	3,2,4,3,4	unsat	0.002	1	1	passed	0.005
636	3,2,4,4,1	unsat	0.003	1	1	passed	0.005
637	3,2,4,4,2	unsat	0.002	1	1	passed	0.005
638	3,2,4,4,3	unsat	0.002	1	1	passed	0.005
639	3,2,4,4,4	unsat	0.003	1	1	passed	0.005
640	3,3,1,1,1	unsat	0.003	1	1	passed	0.005
641	3,3,1,1,2	unsat	0.002	1	1	passed	0.005
642	3,3,1,1,3	unsat	0.003	1	1	passed	0.005
643	3,3,1,1,4	unsat	0.002	1	1	passed	0.006
644	3,3,1,2,1	unsat	0.003	1	1	passed	0.005
645	3,3,1,2,2	unsat	0.003	1	1	passed	0.005
646	3,3,1,2,3	unsat	0.002	1	1	passed	0.005
647	3,3,1,2,4	unsat	0.002	1	1	passed	0.005
648	3,3,1,3,1	unsat	0.002	1	1	passed	0.005
649	3,3,1,3,2	unsat	0.003	1	1	passed	0.005
650	3,3,1,3,3	unsat	0.002	1	1	passed	0.005
651	3,3,1,3,4	unsat	0.002	1	1	passed	0.005
652	3,3,1,4,1	unsat	0.003	1	1	passed	0.005
653	3,3,1,4,2	unsat	0.002	1	1	passed	0.005
654	3,3,1,4,3	unsat	0.002	1	1	passed	0.005
655	3,3,1,4,4	unsat	0.002	1	1	passed	0.005
656	3,3,2,1,1	unsat	0.003	1	1	passed	0.005
657	3,3,2,1,2	unsat	0.002	1	1	passed	0.005
658	3,3,2,1,3	unsat	0.003	1	1	passed	0.005
659	3,3,2,1,4	unsat	0.003	1	1	passed	0.005
660	3,3,2,2,1	unsat	0.002	1	1	passed	0.005
661	3,3,2,2,2	unsat	0.003	1	1	passed	0.005
662	3,3,2,2,3	unsat	0.002	1	1	passed	0.005
663	3,3,2,2,4	unsat	0.002	1	1	passed	0.005
664	3,3,2,3,1	unsat	0.002	1	1	passed	0.005
665	3,3,2,3,2	unsat	0.003	1	1	passed	0.005
666	3,3,2,3,3	unsat	0.002	1	1	passed	0.005
667	3,3,2,3,4	unsat	0.003	1	1	passed	0.005
668	3,3,2,4,1	unsat	0.003	1	1	passed	0.005
669	3,3,2,4,2	unsat	0.003	1	1	passed	0.005
670	3,3,2,4,3	unsat	0.002	1	1	passed	0.005
671	3,3,2,4,4	unsat	0.003	1	1	passed	0.005
672	3,3,3,1,1	unsat	0.003	1	1	passed	0.005
673	3,3,3,1,2	unsat	0.003	1	1	passed	0.005
674	3,3,3,1,3	unsat	0.002	1	1	passed	0.005
675	3,3,3,1,4	unsat	0.002	1	1	passed	0.006
676	3,3,3,2,1	unsat	0.002	1	1	passed	0.005
677	3,3,3,2,2	unsat	0.003	1	1	passed	0.006
678	3,3,3,2,3	unsat	0.002	1	1	passed	0.005
679	3,3,3,2,4	unsat	0.002	1	1	passed	0.005
680	3,3,3,3,1	unsat	0.003	1	1	passed	0.005
681	3,3,3,3,2	unsat	0.003	1	1	passed	0.005
682	3,3,3,3,3	unsat	0.002	1	1	passed	0.005
683	3,3,3,3,4	unsat	0.003	1	1	passed	0.005
684	3,3,3,4,1	unsat	0.003	1	1	passed	0.006
685	3,3,3,4,2	unsat	0.002	1	1	passed	0.005
686	3,3,3,4,3	unsat	0.002	1	1	passed	0.005
687	3,3,3,4,4	unsat	0.002	1	1	passed	0.005
688	3,3,4,1,1	unsat	0.002	1	1	passed	0.005
689	3,3,4,1,2	unsat	0.002	1	1	passed	0.005
690	3,3,4,1,3	unsat	0.002	1	1	passed	0.005
691	3,3,4,1,4	unsat	0.002	1	1	passed	0.005
692	3,3,4,2,1	unsat	0.002	1	1	passed	0.005
693	3,3,4,2,2	unsat	0.002	1	1	passed	0.005
694	3,3,4,2,3	unsat	0.002	1	1	passed	0.005
695	3,3,4,2,4	unsat	0.002	1	1	passed	0.005
696	3,3,4,3,1	unsat	0.003	1	1	passed	0.005
697	3,3,4,3,2	unsat	0.002	1	1	passed	0.005
698	3,3,4,3,3	unsat	0.002	1	1	passed	0.005
699	3,3,4,3,4	unsat	0.002	1	1	passed	0.005
700	3,3,4,4,1	unsat	0.002	1	1	passed	0.005
701	3,3,4,4,2	unsat	0.003	1	1	passed	0.005
702	3,3,4,4,3	unsat	0.002	1	1	passed	0.005
703	3,3,4,4,4	unsat	0.003	1	1	passed	0.005
704	3,4,1,1,1	unsat	0.003	1	1	passed	0.005
705	3,4,1,1,2	unsat	0.003	1	1	passed	0.005
706	3,4,1,1,3	unsat	0.003	1	1	passed	0.005
707	3,4,1,1,4	unsat	0.003	1	1	passed	0.005
708	3,4,1,2,1	unsat	0.007	1	1	passed	0.007
709	3,4,1,2,2	unsat	0.003	1	1	passed	0.009
710	3,4,1,2,3	unsat	0.003	1	1	passed	0.005
711	3,4,1,2,4	unsat	0.003	1	1	passed	0.005
712	3,4,1,3,1	unsat	0.003	1	1	passed	0.005
713	3,4,1,3,2	unsat	0.003	1	1	passed	0.005
714	3,4,1,3,3	unsat	0.002	1	1	passed	0.005
715	3,4,1,3,4	unsat	0.002	1	1	passed	0.005
716	3,4,1,4,1	unsat	0.003	1	1	passed	0.005
717	3,4,1,4,2	unsat	0.002	1	1	passed	0.005
718	3,4,1,4,3	unsat	0.002	1	1	passed	0.005
719	3,4,1,4,4	unsat	0.002	1	1	passed	0.005
720	3,4,2,1,1	unsat	0.003	1	1	passed	0.005
721	3,4,2,1,2	unsat	0.002	1	1	passed	0.005
722	3,4,2,1,3	unsat	0.002	1	1	passed	0.005
723	3,4,2,1,4	unsat	0.002	1	1	passed	0.005
724	3,4,2,2,1	unsat	0.002	1	1	passed	0.005
725	3,4,2,2,2	unsat	0.002	1	1	passed	0.005
726	3,4,2,2,3	unsat	0.003	1	1	passed	0.005
727	3,4,2,2,4	unsat	0.003	1	1	passed	0.005
728	3,4,2,3,1	unsat	0.003	1	1	passed	0.005
729	3,4,2,3,2	unsat	0.003	1	1	passed	0.005
730	3,4,2,3,3	unsat	0.003	1	1	passed	0.005
731	3,4,2,3,4	unsat	0.003	1	1	passed	0.005
732	3,4,2,4,1	unsat	0.002	1	1	passed	0.005
733	3,4,2,4,2	unsat	0.002	1	1	passed	0.005
734	3,4,2,4,3	unsat	0.002	1	1	passed	0.005
735	3,4,2,4,4	unsat	0.002	1	1	passed	0.005
736	3,4,3,1,1	unsat	0.002	1	1	passed	0.005
737	3,4,3,1,2	unsat	0.003	1	1	passed	0.006
738	3,4,3,1,3	unsat	0.002	1	1	passed	0.005
739	3,4,3,1,4	unsat	0.002	1	1	passed	0.005
740	3,4,3,2,1	unsat	0.002	1	1	passed	0.005
741	3,4,3,2,2	unsat	0.003	1	1	passed	0.005
742	3,4,3,2,3	unsat	0.002	1	1	passed	0.005
743	3,4,3,2,4	unsat	0.002	1	1	passed	0.005
744	3,4,3,3,1	unsat	0.002	1	1	passed	0.005
745	3,4,3,3,2	unsat	0.002	1	1	passed	0.005
746	3,4,3,3,3	unsat	0.002	1	1	passed	0.005
747	3,4,3,3,4	unsat	0.002	1	1	passed	0.005
748	3,4,3,4,1	unsat	0.003	1	1	passed	0.005
749	3,4,3,4,2	unsat	0.002	1	1	passed	0.005
750	3,4,3,4,3	unsat	0.002	1	1	passed	0.005
751	3,4,3,4,4	unsat	0.003	1	1	passed	0.005
752	3,4,4,1,1	unsat	0.003	1	1	passed	0.005
753	3,4,4,1,2	unsat	0.002	1	1	passed	0.005
754	3,4,4,1,3	unsat	0.003	1	1	passed	0.005
755	3,4,4,1,4	unsat	0.003	1	1	passed	0.005
756	3,4,4,2,1	unsat	0.003	1	1	passed	0.005
757	3,4,4,2,2	unsat	0.002	1	1	passed	0.005
758	3,4,4,2,3	unsat	0.003	1	1	passed	0.005
759	3,4,4,2,4	unsat	0.003	1	1	passed	0.005
760	3,4,4,3,1	unsat	0.003	1	1	passed	0.005
761	3,4,4,3,2	unsat	0.003	1	1	passed	0.005
762	3,4,4,3,3	unsat	0.002	1	1	passed	0.005
763	3,4,4,3,4	unsat	0.002	1	1	passed	0.006
764	3,4,4,4,1	unsat	0.003	1	1	passed	0.005
765	3,4,4,4,2	unsat	0.002	1	1	passed	0.005
766	3,4,4,4,3	unsat	0.002	1	1	passed	0.005
767	3,4,4,4,4	unsat	0.003	1	1	passed	0.005
768	4,1,1,1,1	unsat	0.002	1	1	passed	0.005
769	4,1,1,1,2	unsat	0.003	1	1	passed	0.005
770	4,1,1,1,3	unsat	0.003	1	1	passed	0.005
771	4,1,1,1,4	unsat	0.002	1	1	passed	0.006
772	4,1,1,2,1	unsat	0.002	1	1	passed	0.005
773	4,1,1,2,2	unsat	0.003	1	1	passed	0.005
774	4,1,1,2,3	unsat	0.002	1	1	passed	0.005
775	4,1,1,2,4	unsat	0.002	1	1	passed	0.005
776	4,1,1,3,1	unsat	0.002	1	1	passed	0.005
777	4,1,1,3,2	unsat	0.003	1	1	passed	0.005
778	4,1,1,3,3	unsat	0.002	1	1	passed	0.005
779	4,1,1,3,4	unsat	0.003	1	1	passed	0.006
780	4,1,1,4,1	unsat	0.003	1	1	passed	0.005
781	4,1,1,4,2	unsat	0.003	1	1	passed	0.005
782	4,1,1,4,3	unsat	0.003	1	1	passed	0.006
783	4,1,1,4,4	unsat	0.003	1	1	passed	0.006
784	4,1,2,1,1	unsat	0.003	1	1	passed	0.005
785	4,1,2,1,2	unsat	0.003	1	1	passed	0.005
786	4,1,2,1,3	unsat	0.003	1	1	passed	0.008
787	4,1,2,1,4	unsat	0.003	1	1	passed	0.005
788	4,1,2,2,1	unsat	0.003	1	1	passed	0.007
789	4,1,2,2,2	unsat	0.005	1	1	passed	0.006
790	4,1,2,2,3	unsat	0.003	1	1	passed	0.005
791	4,1,2,2,4	unsat	0.003	1	1	passed	0.005
792	4,1,2,3,1	unsat	0.003	1	1	passed	0.005
793	4,1,2,3,2	unsat	0.002	1	1	passed	0.005
794	4,1,2,3,3	unsat	0.002	1	1	passed	0.005
795	4,1,2,3,4	unsat	0.002	1	1	passed	0.005
796	4,1,2,4,1	unsat	0.003	1	1	passed	0.006
797	4,1,2,4,2	unsat	0.002	1	1	passed	0.006
798	4,1,2,4,3	unsat	0.002	1	1	passed	0.005
799	4,1,2,4,4	unsat	0.003	1	1	passed	0.005
800	4,1,3,1,1	unsat	0.003	1	1	passed	0.005
801	4,1,3,1,2	unsat	0.002	1	1	passed	0.005
802	4,1,3,1,3	unsat	0.003	1	1	passed	0.005
803	4,1,3,1,4	unsat	0.003	1	1	passed	0.005
804	4,1,3,2,1	unsat	0.003	1	1	passed	0.005
805	4,1,3,2,2	unsat	0.003	1	1	passed	0.005
806	4,1,3,2,3	unsat	0.002	1	1	passed	0.005
807	4,1,3,2,4	unsat	0.003	1	1	passed	0.005
808	4,1,3,3,1	unsat	0.003	1	1	passed	0.005
809	4,1,3,3,2	unsat	0.003	1	1	passed	0.005
810	4,1,3,3,3	unsat	0.002	1	1	passed	0.005
811	4,1,3,3,4	unsat	0.002	1	1	passed	0.005
812	4,1,3,4,1	unsat	0.003	1	1	passed	0.005
813	4,1,3,4,2	unsat	0.003	1	1	passed	0.005
814	4,1,3,4,3	unsat	0.003	1	1	passed	0.005
815	4,1,3,4,4	unsat	0.002	1	1	passed	0.005
816	4,1,4,1,1	unsat	0.002	1	1	passed	0.005
817	4,1,4,1,2	unsat	0.002	1	1	passed	0.005
818	4,1,4,1,3	unsat	0.003	1	1	passed	0.005
819	4,1,4,1,4	unsat	0.003	1	1	passed	0.005
820	4,1,4,2,1	unsat	0.002	1	1	passed	0.005
821	4,1,4,2,2	unsat	0.002	1	1	passed	0.005
822	4,1,4,2,3	unsat	0.003	1	1	passed	0.006
823	4,1,4,2,4	unsat	0.002	1	1	passed	0.006
824	4,1,4,3,1	unsat	0.002	1	1	passed	0.005
825	4,1,4,3,2	unsat	0.002	1	1	passed	0.005
826	4,1,4,3,3	unsat	0.003	1	1	passed	0.006
827	4,1,4,3,4	unsat	0.003	1	1	passed	0.006
828	4,1,4,4,1	unsat	0.002	1	1	passed	0.006
829	4,1,4,4,2	unsat	0.003	1	1	passed	0.005
830	4,1,4,4,3	unsat	0.003	1	1	passed	0.006
831	4,1,4,4,4	unsat	0.003	1	1	passed	0.005
832	4,2,1,1,1	unsat	0.002	1	1	passed	0.006
833	4,2,1,1,2	unsat	0.003	1	1	passed	0.006
834	4,2,1,1,3	unsat	0.003	1	1	passed	0.006
835	4,2,1,1,4	unsat	0.003	1	1	passed	0.006
836	4,2,1,2,1	unsat	0.003	1	1	passed	0.006
837	4,2,1,2,2	unsat	0.003	1	1	passed	0.005
838	4,2,1,2,3	unsat	0.003	1	1	passed	0.005
839	4,2,1,2,4	unsat	0.003	1	1	passed	0.005
840	4,2,1,3,1	unsat	0.002	1	1	passed	0.006
841	4,2,1,3,2	unsat	0.002	1	1	passed	0.005
842	4,2,1,3,3	unsat	0.003	1	1	passed	0.005
843	4,2,1,3,4	unsat	0.002	1	1	passed	0.005
844	4,2,1,4,1	unsat	0.002	1	1	passed	0.006
845	4,2,1,4,2	unsat	0.002	1	1	passed	0.005
846	4,2,1,4,3	unsat	0.002	1	1	passed	0.005
847	4,2,1,4,4	unsat	0.003	1	1	passed	0.006
848	4,2,2,1,1	unsat	0.003	1	1	passed	0.006
849	4,2,2,1,2	unsat	0.002	1	1	passed	0.006
850	4,2,2,1,3	unsat	0.003	1	1	passed	0.005
851	4,2,2,1,4	unsat	0.002	1	1	passed	0.006
852	4,2,2,2,1	unsat	0.002	1	1	passed	0.006
853	4,2,2,2,2	unsat	0.002	1	1	passed	0.006
854	4,2,2,2,3	unsat	0.002	1	1	passed	0.005
855	4,2,2,2,4	unsat	0.002	1	1	passed	0.005
856	4,2,2,3,1	unsat	0.002	1	1	passed	0.006
857	4,2,2,3,2	unsat	0.002	1	1	passed	0.006
858	4,2,2,3,3	unsat	0.003	1	1	passed	0.005
859	4,2,2,3,4	unsat	0.002	1	1	passed	0.005
860	4,2,2,4,1	unsat	0.002	1	1	passed	0.006
861	4,2,2,4,2	unsat	0.002	1	1	passed	0.006
862	4,2,2,4,3	unsat	0.003	1	1	passed	0.005
863	4,2,2,4,4	unsat	0.002	1	1	passed	0.005
864	4,2,3,1,1	unsat	0.003	1	1	passed	0.005
865	4,2,3,1,2	unsat	0.002	1	1	passed	0.006
866	4,2,3,1,3	unsat	0.003	1	1	passed	0.005
867	4,2,3,1,4	unsat	0.002	1	1	passed	0.005
868	4,2,3,2,1	unsat	0.003	1	1	passed	0.005
869	4,2,3,2,2	unsat	0.003	1	1	passed	0.005
870	4,2,3,2,3	unsat	0.003	1	1	passed	0.006
871	4,2,3,2,4	unsat	0.002	1	1	passed	0.006
872	4,2,3,3,1	unsat	0.003	1	1	passed	0.005
873	4,2,3,3,2	unsat	0.002	1	1	passed	0.006
874	4,2,3,3,3	unsat	0.003	1	1	passed	0.005
875	4,2,3,3,4	unsat	0.003	1	1	passed	0.006
876	4,2,3,4,1	unsat	0.002	1	1	passed	0.006
877	4,2,3,4,2	unsat	0.002	1	1	passed	0.005
878	4,2,3,4,3	unsat	0.002	1	1	passed	0.005
879	4,2,3,4,4	unsat	0.002	1	1	passed	0.006
880	4,2,4,1,1	unsat	0.003	1	1	passed	0.006
881	4,2,4,1,2	unsat	0.003	1	1	passed	0.005
882	4,2,4,1,3	unsat	0.003	1	1	passed	0.005
883	4,2,4,1,4	unsat	0.003	1	1	passed	0.006
884	4,2,4,2,1	unsat	0.002	1	1	passed	0.005
