index	colours	verdict	solve_s	steps	adds	check	check_s
442	1,2,3,4,3,3	unsat	0	166933	166933	passed	2.989
443	1,2,3,4,3,4	unsat	0	337641	337641	passed	7.676
444	1,2,3,4,4,1	unsat	0	41055	41055	passed	0.578
445	1,2,3,4,4,2	unsat	0	217744	217744	passed	3.358
446	1,2,3,4,4,3	unsat	0	53807	53807	passed	0.844
447	1,2,3,4,4,4	unsat	0	100865	100865	passed	1.221
448	1,2,4,1,1,1	unsat	0	1	1	passed	0.056
449	1,2,4,1,1,2	unsat	0	1	1	passed	0.051
450	1,2,4,1,1,3	unsat	0	1	1	passed	0.056
451	1,2,4,1,1,4	unsat	0	1	1	passed	0.051
452	1,2,4,1,2,1	unsat	0	1	1	passed	0.056
453	1,2,4,1,2,2	unsat	0	1	1	passed	0.050
454	1,2,4,1,2,3	unsat	0	1	1	passed	0.057
455	1,2,4,1,2,4	unsat	0	1	1	passed	0.050
456	1,2,4,1,3,1	unsat	0	1	1	passed	0.057
457	1,2,4,1,3,2	unsat	0	1	1	passed	0.053
458	1,2,4,1,3,3	unsat	0	1	1	passed	0.056
459	1,2,4,1,3,4	unsat	0	1	1	passed	0.051
460	1,2,4,1,4,1	unsat	0	1	1	passed	0.052
461	1,2,4,1,4,2	unsat	0	1	1	passed	0.056
462	1,2,4,1,4,3	unsat	0	1	1	passed	0.051
463	1,2,4,1,4,4	unsat	0	1	1	passed	0.057
464	1,2,4,2,1,1	unsat	0	1	1	passed	0.056
465	1,2,4,2,1,2	unsat	0	1256338	1256338	passed	49.128
466	1,2,4,2,1,3	unsat	0	198644	198644	passed	4.088
467	1,2,4,2,1,4	unsat	0	253567	253567	passed	5.162
468	1,2,4,2,2,1	unsat	0	1	1	passed	0.055
469	1,2,4,2,2,2	unsat	0	1	1	passed	0.057
470	1,2,4,2,2,3	unsat	0	1	1	passed	0.059
471	1,2,4,2,2,4	unsat	0	1	1	passed	0.057
472	1,2,4,2,3,1	unsat	0	92721	92721	passed	0.999
473	1,2,4,2,3,2	unsat	0	740203	740203	passed	23.596
474	1,2,4,2,3,3	unsat	0	246817	246817	passed	4.667
475	1,2,4,2,3,4	unsat	0	241501	241501	passed	5.129
476	1,2,4,2,4,1	unsat	0	119722	119722	passed	1.966
477	1,2,4,2,4,2	unsat	0	1037969	1037969	passed	22.928
478	1,2,4,2,4,3	unsat	0	243366	243366	passed	5.049
479	1,2,4,2,4,4	unsat	0	233877	233877	passed	4.499
480	1,2,4,3,1,1	unsat	0	1	1	passed	0.042
481	1,2,4,3,1,2	unsat	0	353749	353749	passed	8.432
482	1,2,4,3,1,3	unsat	0	136579	136579	passed	2.692
483	1,2,4,3,1,4	unsat	0	120071	120071	passed	1.957
484	1,2,4,3,2,1	unsat	0	71823	71823	passed	1.163
485	1,2,4,3,2,2	unsat	0	118251	118251	passed	1.979
486	1,2,4,3,2,3	unsat	0	104268	104268	passed	1.649
487	1,2,4,3,2,4	unsat	0	92390	92390	passed	1.404
488	1,2,4,3,3,1	unsat	0	14549	14549	passed	0.238
489	1,2,4,3,3,2	unsat	0	93517	93517	passed	1.567
490	1,2,4,3,3,3	unsat	0	71232	71232	passed	1.125
491	1,2,4,3,3,4	unsat	0	35737	35737	passed	0.521
492	1,2,4,3,4,1	unsat	0	71614	71614	passed	1.084
493	1,2,4,3,4,2	unsat	0	257305	257305	passed	3.595
494	1,2,4,3,4,3	unsat	0	110293	110293	passed	2.088
495	1,2,4,3,4,4	unsat	0	103495	103495	passed	1.610
496	1,2,4,4,1,1	unsat	0	1	1	passed	0.052
497	1,2,4,4,1,2	unsat	0	241079	241079	passed	4.328
498	1,2,4,4,1,3	unsat	0	65709	65709	passed	0.931
499	1,2,4,4,1,4	unsat	0	1	1	passed	0.053
500	1,2,4,4,2,1	unsat	0	48464	48464	passed	0.677
501	1,2,4,4,2,2	unsat	0	60184	60184	passed	0.827
502	1,2,4,4,2,3	unsat	0	37899	37899	passed	0.513
503	1,2,4,4,2,4	unsat	0	1	1	passed	0.056
504	1,2,4,4,3,1	unsat	0	36700	36700	passed	0.351
505	1,2,4,4,3,2	unsat	0	219233	219233	passed	4.338
506	1,2,4,4,3,3	unsat	0	53941	53941	passed	0.807
507	1,2,4,4,3,4	unsat	0	1	1	passed	0.054
508	1,2,4,4,4,1	unsat	0	26405	26405	passed	0.265
509	1,2,4,4,4,2	unsat	0	120280	120280	passed	2.239
510	1,2,4,4,4,3	unsat	0	19027	19027	passed	0.301
511	1,2,4,4,4,4	unsat	0	1	1	passed	0.057
512	1,3,1,1,1,1	unsat	0	1	1	passed	0.041
513	1,3,1,1,1,2	unsat	0	1	1	passed	0.057
514	1,3,1,1,1,3	unsat	0	1	1	passed	0.058
515	1,3,1,1,1,4	unsat	0	1	1	passed	0.042
516	1,3,1,1,2,1	unsat	0	1	1	passed	0.057
517	1,3,1,1,2,2	unsat	0	1	1	passed	0.041
518	1,3,1,1,2,3	unsat	0	1	1	passed	0.057
519	1,3,1,1,2,4	unsat	0	1	1	passed	0.042
520	1,3,1,1,3,1	unsat	0	1	1	passed	0.055
521	1,3,1,1,3,2	unsat	0	1	1	passed	0.058
522	1,3,1,1,3,3	unsat	0	1	1	passed	0.041
523	1,3,1,1,3,4	unsat	0	1	1	passed	0.056
524	1,3,1,1,4,1	unsat	0	1	1	passed	0.041
525	1,3,1,1,4,2	unsat	0	1	1	passed	0.058
526	1,3,1,1,4,3	unsat	0	1	1	passed	0.056
527	1,3,1,1,4,4	unsat	0	1	1	passed	0.059
528	1,3,1,2,1,1	unsat	0	1	1	passed	0.053
529	1,3,1,2,1,2	unsat	0	1	1	passed	0.052
530	1,3,1,2,1,3	unsat	0	396158	396158	passed	9.433
531	1,3,1,2,1,4	unsat	0	167302	167302	passed	3.077
532	1,3,1,2,2,1	unsat	0	54364	54364	passed	0.846
533	1,3,1,2,2,2	unsat	0	1	1	passed	0.051
534	1,3,1,2,2,3	unsat	0	148720	148720	passed	3.360
535	1,3,1,2,2,4	unsat	0	67507	67507	passed	0.785
536	1,3,1,2,3,1	unsat	0	109803	109803	passed	1.930
537	1,3,1,2,3,2	unsat	0	1	1	passed	0.055
538	1,3,1,2,3,3	unsat	0	143722	143722	passed	2.641
539	1,3,1,2,3,4	unsat	0	148182	148182	passed	2.760
540	1,3,1,2,4,1	unsat	0	230727	230727	passed	4.348
541	1,3,1,2,4,2	unsat	0	1	1	passed	0.053
542	1,3,1,2,4,3	unsat	0	295631	295631	passed	5.446
543	1,3,1,2,4,4	unsat	0	119371	119371	passed	1.775
544	1,3,1,3,1,1	unsat	0	1	1	passed	0.044
545	1,3,1,3,1,2	unsat	0	1	1	passed	0.055
546	1,3,1,3,1,3	unsat	0	1072322	1072322	passed	24.040
547	1,3,1,3,1,4	unsat	0	296248	296248	passed	4.225
548	1,3,1,3,2,1	unsat	0	382398	382398	passed	9.415
549	1,3,1,3,2,2	unsat	0	1	1	passed	0.053
550	1,3,1,3,2,3	unsat	0	880585	880585	passed	33.465
551	1,3,1,3,2,4	unsat	0	281573	281573	passed	6.595
552	1,3,1,3,3,1	unsat	0	1	1	passed	0.054
553	1,3,1,3,3,2	unsat	0	1	1	passed	0.056
554	1,3,1,3,3,3	unsat	0	1	1	passed	0.055
555	1,3,1,3,3,4	unsat	0	1	1	passed	0.056
556	1,3,1,3,4,1	unsat	0	363272	363272	passed	8.955
557	1,3,1,3,4,2	unsat	0	1	1	passed	0.054
558	1,3,1,3,4,3	unsat	0	991594	991594	passed	34.453
559	1,3,1,3,4,4	unsat	0	336553	336553	passed	7.881
560	1,3,1,4,1,1	unsat	0	1	1	passed	0.056
561	1,3,1,4,1,2	unsat	0	1	1	passed	0.054
562	1,3,1,4,1,3	unsat	0	348645	348645	passed	8.413
563	1,3,1,4,1,4	unsat	0	408565	408565	passed	11.175
564	1,3,1,4,2,1	unsat	0	165672	165672	passed	3.095
565	1,3,1,4,2,2	unsat	0	1	1	passed	0.057
566	1,3,1,4,2,3	unsat	0	456919	456919	passed	12.133
567	1,3,1,4,2,4	unsat	0	325069	325069	passed	4.942
568	1,3,1,4,3,1	unsat	0	189233	189233	passed	3.517
569	1,3,1,4,3,2	unsat	0	1	1	passed	0.052
570	1,3,1,4,3,3	unsat	0	188866	188866	passed	2.338
571	1,3,1,4,3,4	unsat	0	254704	254704	passed	5.398
572	1,3,1,4,4,1	unsat	0	60585	60585	passed	0.986
573	1,3,1,4,4,2	unsat	0	1	1	passed	0.055
574	1,3,1,4,4,3	unsat	0	154736	154736	passed	1.876
575	1,3,1,4,4,4	unsat	0	110633	110633	passed	1.399
576	1,3,2,1,1,1	unsat	0	1	1	passed	0.054
577	1,3,2,1,1,2	unsat	0	1	1	passed	0.055
578	1,3,2,1,1,3	unsat	0	1	1	passed	0.054
579	1,3,2,1,1,4	unsat	0	1	1	passed	0.054
580	1,3,2,1,2,1	unsat	0	1	1	passed	0.055
581	1,3,2,1,2,2	unsat	0	1	1	passed	0.059
582	1,3,2,1,2,3	unsat	0	1	1	passed	0.054
583	1,3,2,1,2,4	unsat	0	1	1	passed	0.058
584	1,3,2,1,3,1	unsat	0	1	1	passed	0.055
585	1,3,2,1,3,2	unsat	0	1	1	passed	0.058
586	1,3,2,1,3,3	unsat	0	1	1	passed	0.054
587	1,3,2,1,3,4	unsat	0	1	1	passed	0.057
588	1,3,2,1,4,1	unsat	0	1	1	passed	0.055
589	1,3,2,1,4,2	unsat	0	1	1	passed	0.059
590	1,3,2,1,4,3	unsat	0	1	1	passed	0.054
591	1,3,2,1,4,4	unsat	0	1	1	passed	0.058
592	1,3,2,2,1,1	unsat	0	1	1	passed	0.055
593	1,3,2,2,1,2	unsat	0	1	1	passed	0.058
594	1,3,2,2,1,3	unsat	0	254038	254038	passed	5.843
595	1,3,2,2,1,4	unsat	0	126880	126880	passed	2.217
596	1,3,2,2,2,1	unsat	0	58565	58565	passed	0.600
597	1,3,2,2,2,2	unsat	0	1	1	passed	0.041
598	1,3,2,2,2,3	unsat	0	241806	241806	passed	3.288
599	1,3,2,2,2,4	unsat	0	58427	58427	passed	0.917
600	1,3,2,2,3,1	unsat	0	78975	78975	passed	1.079
601	1,3,2,2,3,2	unsat	0	1	1	passed	0.056
602	1,3,2,2,3,3	unsat	0	96338	96338	passed	1.590
603	1,3,2,2,3,4	unsat	0	72540	72540	passed	0.725
604	1,3,2,2,4,1	unsat	0	111531	111531	passed	2.037
605	1,3,2,2,4,2	unsat	0	1	1	passed	0.055
606	1,3,2,2,4,3	unsat	0	207041	207041	passed	3.969
607	1,3,2,2,4,4	unsat	0	92356	92356	passed	1.386
608	1,3,2,3,1,1	unsat	0	1	1	passed	0.040
609	1,3,2,3,1,2	unsat	0	1	1	passed	0.041
610	1,3,2,3,1,3	unsat	0	1205207	1205207	passed	41.141
611	1,3,2,3,1,4	unsat	0	319525	319525	passed	7.525
612	1,3,2,3,2,1	unsat	0	324620	324620	passed	7.741
613	1,3,2,3,2,2	unsat	0	1	1	passed	0.057
614	1,3,2,3,2,3	unsat	0	1180578	1180578	passed	41.827
615	1,3,2,3,2,4	unsat	0	407541	407541	passed	10.609
616	1,3,2,3,3,1	unsat	0	1	1	passed	0.057
617	1,3,2,3,3,2	unsat	0	1	1	passed	0.056
618	1,3,2,3,3,3	unsat	0	1	1	passed	0.056
619	1,3,2,3,3,4	unsat	0	1	1	passed	0.056
620	1,3,2,3,4,1	unsat	0	230639	230639	passed	5.259
621	1,3,2,3,4,2	unsat	0	1	1	passed	0.051
622	1,3,2,3,4,3	unsat	0	900352	900352	passed	27.690
623	1,3,2,3,4,4	unsat	0	291931	291931	passed	6.547
624	1,3,2,4,1,1	unsat	0	1	1	passed	0.056
625	1,3,2,4,1,2	unsat	0	1	1	passed	0.057
626	1,3,2,4,1,3	unsat	0	515582	515582	passed	13.485
627	1,3,2,4,1,4	unsat	0	353927	353927	passed	8.771
628	1,3,2,4,2,1	unsat	0	206156	206156	passed	3.696
629	1,3,2,4,2,2	unsat	0	1	1	passed	0.054
630	1,3,2,4,2,3	unsat	0	384822	384822	passed	9.853
631	1,3,2,4,2,4	unsat	0	335248	335248	passed	7.999
632	1,3,2,4,3,1	unsat	0	146086	146086	passed	2.988
633	1,3,2,4,3,2	unsat	0	1	1	passed	0.058
634	1,3,2,4,3,3	unsat	0	265594	265594	passed	5.580
635	1,3,2,4,3,4	unsat	0	234565	234565	passed	5.563
636	1,3,2,4,4,1	unsat	0	60157	60157	passed	0.887
637	1,3,2,4,4,2	unsat	0	1	1	passed	0.058
638	1,3,2,4,4,3	unsat	0	163723	163723	passed	3.438
639	1,3,2,4,4,4	unsat	0	112424	112424	passed	1.938
640	1,3,3,1,1,1	unsat	0	1	1	passed	0.054
641	1,3,3,1,1,2	unsat	0	1	1	passed	0.055
642	1,3,3,1,1,3	unsat	0	1	1	passed	0.055
643	1,3,3,1,1,4	unsat	0	1	1	passed	0.054
644	1,3,3,1,2,1	unsat	0	1	1	passed	0.055
645	1,3,3,1,2,2	unsat	0	1	1	passed	0.054
646	1,3,3,1,2,3	unsat	0	1	1	passed	0.054
647	1,3,3,1,2,4	unsat	0	1	1	passed	0.057
648	1,3,3,1,3,1	unsat	0	1	1	passed	0.056
649	1,3,3,1,3,2	unsat	0	1	1	passed	0.052
650	1,3,3,1,3,3	unsat	0	1	1	passed	0.055
651	1,3,3,1,3,4	unsat	0	1	1	passed	0.050
652	1,3,3,1,4,1	unsat	0	1	1	passed	0.056
653	1,3,3,1,4,2	unsat	0	1	1	passed	0.051
654	1,3,3,1,4,3	unsat	0	1	1	passed	0.054
655	1,3,3,1,4,4	unsat	0	1	1	passed	0.050
656	1,3,3,2,1,1	unsat	0	1	1	passed	0.055
657	1,3,3,2,1,2	unsat	0	1	1	passed	0.051
658	1,3,3,2,1,3	unsat	0	135057	135057	passed	2.401
659	1,3,3,2,1,4	unsat	0	127339	127339	passed	2.155
660	1,3,3,2,2,1	unsat	0	37524	37524	passed	0.477
661	1,3,3,2,2,2	unsat	0	1	1	passed	0.057
662	1,3,3,2,2,3	unsat	0	73653	73653	passed	1.208
663	1,3,3,2,2,4	unsat	0	47278	47278	passed	0.753
664	1,3,3,2,3,1	unsat	0	125557	125557	passed	2.303
665	1,3,3,2,3,2	unsat	0	1	1	passed	0.056
666	1,3,3,2,3,3	unsat	0	103346	103346	passed	1.803
667	1,3,3,2,3,4	unsat	0	125439	125439	passed	2.284
668	1,3,3,2,4,1	unsat	0	87031	87031	passed	1.582
669	1,3,3,2,4,2	unsat	0	1	1	passed	0.058
670	1,3,3,2,4,3	unsat	0	127047	127047	passed	2.201
671	1,3,3,2,4,4	unsat	0	101620	101620	passed	1.683
672	1,3,3,3,1,1	unsat	0	1	1	passed	0.055
673	1,3,3,3,1,2	unsat	0	1	1	passed	0.055
674	1,3,3,3,1,3	unsat	0	1	1	passed	0.055
675	1,3,3,3,1,4	unsat	0	157296	157296	passed	2.990
676	1,3,3,3,2,1	unsat	0	138709	138709	passed	2.321
677	1,3,3,3,2,2	unsat	0	1	1	passed	0.056
678	1,3,3,3,2,3	unsat	0	1	1	passed	0.056
679	1,3,3,3,2,4	unsat	0	157009	157009	passed	2.796
680	1,3,3,3,3,1	unsat	0	1	1	passed	0.058
681	1,3,3,3,3,2	unsat	0	1	1	passed	0.057
682	1,3,3,3,3,3	unsat	0	1	1	passed	0.057
683	1,3,3,3,3,4	unsat	0	1	1	passed	0.056
684	1,3,3,3,4,1	unsat	0	127704	127704	passed	1.407
685	1,3,3,3,4,2	unsat	0	1	1	passed	0.058
686	1,3,3,3,4,3	unsat	0	1	1	passed	0.056
687	1,3,3,3,4,4	unsat	0	79385	79385	passed	1.177
688	1,3,3,4,1,1	unsat	0	1	1	passed	0.056
689	1,3,3,4,1,2	unsat	0	1	1	passed	0.056
690	1,3,3,4,1,3	unsat	0	258555	258555	passed	5.648
691	1,3,3,4,1,4	unsat	0	378559	378559	passed	9.651
692	1,3,3,4,2,1	unsat	0	167836	167836	passed	2.005
693	1,3,3,4,2,2	unsat	0	1	1	passed	0.055
694	1,3,3,4,2,3	unsat	0	178721	178721	passed	3.183
695	1,3,3,4,2,4	unsat	0	185139	185139	passed	3.694
696	1,3,3,4,3,1	unsat	0	147541	147541	passed	2.901
697	1,3,3,4,3,2	unsat	0	1	1	passed	0.056
698	1,3,3,4,3,3	unsat	0	178481	178481	passed	3.618
699	1,3,3,4,3,4	unsat	0	244512	244512	passed	3.202
700	1,3,3,4,4,1	unsat	0	31624	31624	passed	0.450
701	1,3,3,4,4,2	unsat	0	1	1	passed	0.052
702	1,3,3,4,4,3	unsat	0	57947	57947	passed	0.908
703	1,3,3,4,4,4	unsat	0	66872	66872	passed	0.675
704	1,3,4,1,1,1	unsat	0	1	1	passed	0.057
705	1,3,4,1,1,2	unsat	0	1	1	passed	0.058
706	1,3,4,1,1,3	unsat	0	1	1	passed	0.058
707	1,3,4,1,1,4	unsat	0	1	1	passed	0.058
708	1,3,4,1,2,1	unsat	0	1	1	passed	0.058
709	1,3,4,1,2,2	unsat	0	1	1	passed	0.058
710	1,3,4,1,2,3	unsat	0	1	1	passed	0.058
711	1,3,4,1,2,4	unsat	0	1	1	passed	0.057
712	1,3,4,1,3,1	unsat	0	1	1	passed	0.058
713	1,3,4,1,3,2	unsat	0	1	1	passed	0.058
714	1,3,4,1,3,3	unsat	0	1	1	passed	0.058
715	1,3,4,1,3,4	unsat	0	1	1	passed	0.055
716	1,3,4,1,4,1	unsat	0	1	1	passed	0.056
717	1,3,4,1,4,2	unsat	0	1	1	passed	0.057
718	1,3,4,1,4,3	unsat	0	1	1	passed	0.041
719	1,3,4,1,4,4	unsat	0	1	1	passed	0.058
720	1,3,4,2,1,1	unsat	0	1	1	passed	0.041
721	1,3,4,2,1,2	unsat	0	1	1	passed	0.041
722	1,3,4,2,1,3	unsat	0	336495	336495	passed	8.121
723	1,3,4,2,1,4	unsat	0	153091	153091	passed	2.782
724	1,3,4,2,2,1	unsat	0	54532	54532	passed	0.851
725	1,3,4,2,2,2	unsat	0	1	1	passed	0.055
726	1,3,4,2,2,3	unsat	0	136581	136581	passed	2.727
727	1,3,4,2,2,4	unsat	0	78209	78209	passed	0.754
728	1,3,4,2,3,1	unsat	0	118580	118580	passed	1.303
729	1,3,4,2,3,2	unsat	0	1	1	passed	0.058
730	1,3,4,2,3,3	unsat	0	138828	138828	passed	2.349
731	1,3,4,2,3,4	unsat	0	93988	93988	passed	1.552
732	1,3,4,2,4,1	unsat	0	147328	147328	passed	1.707
733	1,3,4,2,4,2	unsat	0	1	1	passed	0.041
734	1,3,4,2,4,3	unsat	0	298276	298276	passed	4.680
735	1,3,4,2,4,4	unsat	0	112564	112564	passed	1.311
736	1,3,4,3,1,1	unsat	0	1	1	passed	0.056
737	1,3,4,3,1,2	unsat	0	1	1	passed	0.056
738	1,3,4,3,1,3	unsat	0	1068246	1068246	passed	22.120
739	1,3,4,3,1,4	unsat	0	305600	305600	passed	4.958
740	1,3,4,3,2,1	unsat	0	231277	231277	passed	4.886
741	1,3,4,3,2,2	unsat	0	1	1	passed	0.041
742	1,3,4,3,2,3	unsat	0	1198313	1198313	passed	43.416
743	1,3,4,3,2,4	unsat	0	308734	308734	passed	7.217
744	1,3,4,3,3,1	unsat	0	1	1	passed	0.055
745	1,3,4,3,3,2	unsat	0	1	1	passed	0.055
746	1,3,4,3,3,3	unsat	0	1	1	passed	0.055
747	1,3,4,3,3,4	unsat	0	1	1	passed	0.055
748	1,3,4,3,4,1	unsat	0	365666	365666	passed	4.751
749	1,3,4,3,4,2	unsat	0	1	1	passed	0.055
750	1,3,4,3,4,3	unsat	0	1070572	1070572	passed	36.021
751	1,3,4,3,4,4	unsat	0	280227	280227	passed	6.234
752	1,3,4,4,1,1	unsat	0	1	1	passed	0.055
753	1,3,4,4,1,2	unsat	0	1	1	passed	0.055
754	1,3,4,4,1,3	unsat	0	197954	197954	passed	4.574
755	1,3,4,4,1,4	unsat	0	1	1	passed	0.055
756	1,3,4,4,2,1	unsat	0	125986	125986	passed	1.312
757	1,3,4,4,2,2	unsat	0	1	1	passed	0.055
758	1,3,4,4,2,3	unsat	0	235168	235168	passed	5.026
759	1,3,4,4,2,4	unsat	0	1	1	passed	0.056
760	1,3,4,4,3,1	unsat	0	66873	66873	passed	1.087
761	1,3,4,4,3,2	unsat	0	1	1	passed	0.055
762	1,3,4,4,3,3	unsat	0	85523	85523	passed	1.348
763	1,3,4,4,3,4	unsat	0	1	1	passed	0.043
764	1,3,4,4,4,1	unsat	0	58271	58271	passed	0.956
765	1,3,4,4,4,2	unsat	0	1	1	passed	0.042
766	1,3,4,4,4,3	unsat	0	266664	266664	passed	6.034
767	1,3,4,4,4,4	unsat	0	1	1	passed	0.056
768	1,4,1,1,1,1	unsat	0	1	1	passed	0.055
769	1,4,1,1,1,2	unsat	0	1	1	passed	0.055
770	1,4,1,1,1,3	unsat	0	1	1	passed	0.054
771	1,4,1,1,1,4	unsat	0	1	1	passed	0.055
772	1,4,1,1,2,1	unsat	0	1	1	passed	0.055
773	1,4,1,1,2,2	unsat	0	1	1	passed	0.055
774	1,4,1,1,2,3	unsat	0	1	1	passed	0.055
775	1,4,1,1,2,4	unsat	0	1	1	passed	0.055
776	1,4,1,1,3,1	unsat	0	1	1	passed	0.057
777	1,4,1,1,3,2	unsat	0	1	1	passed	0.042
778	1,4,1,1,3,3	unsat	0	1	1	passed	0.042
779	1,4,1,1,3,4	unsat	0	1	1	passed	0.056
780	1,4,1,1,4,1	unsat	0	1	1	passed	0.042
781	1,4,1,1,4,2	unsat	0	1	1	passed	0.056
782	1,4,1,1,4,3	unsat	0	1	1	passed	0.042
783	1,4,1,1,4,4	unsat	0	1	1	passed	0.056
784	1,4,1,2,1,1	unsat	0	1	1	passed	0.043
785	1,4,1,2,1,2	unsat	0	1	1	passed	0.043
786	1,4,1,2,1,3	unsat	0	1	1	passed	0.056
787	1,4,1,2,1,4	unsat	0	1	1	passed	0.043
788	1,4,1,2,2,1	unsat	0	1	1	passed	0.055
789	1,4,1,2,2,2	unsat	0	1	1	passed	0.042
790	1,4,1,2,2,3	unsat	0	1	1	passed	0.055
791	1,4,1,2,2,4	unsat	0	1	1	passed	0.042
792	1,4,1,2,3,1	unsat	0	1	1	passed	0.056
793	1,4,1,2,3,2	unsat	0	1	1	passed	0.043
794	1,4,1,2,3,3	unsat	0	1	1	passed	0.042
795	1,4,1,2,3,4	unsat	0	1	1	passed	0.057
796	1,4,1,2,4,1	unsat	0	1	1	passed	0.056
797	1,4,1,2,4,2	unsat	0	1	1	passed	0.042
798	1,4,1,2,4,3	unsat	0	1	1	passed	0.056
799	1,4,1,2,4,4	unsat	0	1	1	passed	0.043
800	1,4,1,3,1,1	unsat	0	1	1	passed	0.056
801	1,4,1,3,1,2	unsat	0	1	1	passed	0.042
802	1,4,1,3,1,3	unsat	0	1	1	passed	0.042
803	1,4,1,3,1,4	unsat	0	1	1	passed	0.056
804	1,4,1,3,2,1	unsat	0	1	1	passed	0.042
805	1,4,1,3,2,2	unsat	0	1	1	passed	0.056
806	1,4,1,3,2,3	unsat	0	1	1	passed	0.042
807	1,4,1,3,2,4	unsat	0	1	1	passed	0.056
808	1,4,1,3,3,1	unsat	0	1	1	passed	0.042
809	1,4,1,3,3,2	unsat	0	1	1	passed	0.043
810	1,4,1,3,3,3	unsat	0	1	1	passed	0.056
811	1,4,1,3,3,4	unsat	0	1	1	passed	0.043
812	1,4,1,3,4,1	unsat	0	1	1	passed	0.056
813	1,4,1,3,4,2	unsat	0	1	1	passed	0.056
814	1,4,1,3,4,3	unsat	0	1	1	passed	0.043
815	1,4,1,3,4,4	unsat	0	1	1	passed	0.042
816	1,4,1,4,1,1	unsat	0	1	1	passed	0.042
817	1,4,1,4,1,2	unsat	0	1	1	passed	0.057
818	1,4,1,4,1,3	unsat	0	1	1	passed	0.043
819	1,4,1,4,1,4	unsat	0	1	1	passed	0.056
820	1,4,1,4,2,1	unsat	0	1	1	passed	0.043
821	1,4,1,4,2,2	unsat	0	1	1	passed	0.057
822	1,4,1,4,2,3	unsat	0	1	1	passed	0.042
823	1,4,1,4,2,4	unsat	0	1	1	passed	0.043
824	1,4,1,4,3,1	unsat	0	1	1	passed	0.057
825	1,4,1,4,3,2	unsat	0	1	1	passed	0.043
826	1,4,1,4,3,3	unsat	0	1	1	passed	0.057
827	1,4,1,4,3,4	unsat	0	1	1	passed	0.043
828	1,4,1,4,4,1	unsat	0	1	1	passed	0.057
829	1,4,1,4,4,2	unsat	0	1	1	passed	0.042
830	1,4,1,4,4,3	unsat	0	1	1	passed	0.042
831	1,4,1,4,4,4	unsat	0	1	1	passed	0.056
832	1,4,2,1,1,1	unsat	0	1	1	passed	0.042
833	1,4,2,1,1,2	unsat	0	1	1	passed	0.056
834	1,4,2,1,1,3	unsat	0	1	1	passed	0.042
835	1,4,2,1,1,4	unsat	0	1	1	passed	0.056
836	1,4,2,1,2,1	unsat	0	1	1	passed	0.042
837	1,4,2,1,2,2	unsat	0	1	1	passed	0.042
838	1,4,2,1,2,3	unsat	0	1	1	passed	0.056
839	1,4,2,1,2,4	unsat	0	1	1	passed	0.042
840	1,4,2,1,3,1	unsat	0	1	1	passed	0.055
841	1,4,2,1,3,2	unsat	0	1	1	passed	0.042
842	1,4,2,1,3,3	unsat	0	1	1	passed	0.056
843	1,4,2,1,3,4	unsat	0	1	1	passed	0.056
844	1,4,2,1,4,1	unsat	0	1	1	passed	0.042
845	1,4,2,1,4,2	unsat	0	1	1	passed	0.056
846	1,4,2,1,4,3	unsat	0	1	1	passed	0.042
847	1,4,2,1,4,4	unsat	0	1	1	passed	0.056
848	1,4,2,2,1,1	unsat	0	1	1	passed	0.056
849	1,4,2,2,1,2	unsat	0	1	1	passed	0.042
850	1,4,2,2,1,3	unsat	0	1	1	passed	0.055
851	1,4,2,2,1,4	unsat	0	1	1	passed	0.043
852	1,4,2,2,2,1	unsat	0	1	1	passed	0.056
853	1,4,2,2,2,2	unsat	0	1	1	passed	0.056
854	1,4,2,2,2,3	unsat	0	1	1	passed	0.042
855	1,4,2,2,2,4	unsat	0	1	1	passed	0.058
856	1,4,2,2,3,1	unsat	0	1	1	passed	0.042
857	1,4,2,2,3,2	unsat	0	1	1	passed	0.056
858	1,4,2,2,3,3	unsat	0	1	1	passed	0.057
859	1,4,2,2,3,4	unsat	0	1	1	passed	0.043
860	1,4,2,2,4,1	unsat	0	1	1	passed	0.056
861	1,4,2,2,4,2	unsat	0	1	1	passed	0.043
862	1,4,2,2,4,3	unsat	0	1	1	passed	0.057
863	1,4,2,2,4,4	unsat	0	1	1	passed	0.056
864	1,4,2,3,1,1	unsat	0	1	1	passed	0.043
865	1,4,2,3,1,2	unsat	0	1	1	passed	0.059
866	1,4,2,3,1,3	unsat	0	1	1	passed	0.043
867	1,4,2,3,1,4	unsat	0	1	1	passed	0.056
868	1,4,2,3,2,1	unsat	0	1	1	passed	0.043
869	1,4,2,3,2,2	unsat	0	1	1	passed	0.058
870	1,4,2,3,2,3	unsat	0	1	1	passed	0.056
871	1,4,2,3,2,4	unsat	0	1	1	passed	0.043
872	1,4,2,3,3,1	unsat	0	1	1	passed	0.057
873	1,4,2,3,3,2	unsat	0	1	1	passed	0.057
874	1,4,2,3,3,3	unsat	0	1	1	passed	0.043
875	1,4,2,3,3,4	unsat	0	1	1	passed	0.056
876	1,4,2,3,4,1	unsat	0	1	1	passed	0.043
877	1,4,2,3,4,2	unsat	0	1	1	passed	0.057
878	1,4,2,3,4,3	unsat	0	1	1	passed	0.057
879	1,4,2,3,4,4	unsat	0	1	1	passed	0.043
880	1,4,2,4,1,1	unsat	0	1	1	passed	0.057
881	1,4,2,4,1,2	unsat	0	1	1	passed	0.042
