file	base	base_ms	base_rc	base_bound_by	base_giveup	arm	arm_ms	arm_rc	arm_bound_by	arm_giveup	first	status
UF/grasshopper/instantiated/dl_remove_postcondition_of_dl_remove_50_4.smt2	unknown	10219	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	11019	0	q:mbqi-quick	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
UF/grasshopper/instantiated/pull_strands_check_heap_access_77_2.smt2	unsat	912	0	q:uf-fmf-probe	none	unsat	909	0	q:uf-fmf-probe	none	arm	unsat
UF/grasshopper/instantiated/rec_remove_postcondition_of_rec_remove_20_4.smt2	unsat	12223	0	q:uf-fmf-probe	none	unsat	12221	0	q:uf-fmf-probe	none	arm	unsat
UF/grasshopper/instantiated/split_loop_check_heap_access_79_6.smt2	unsat	1310	0	q:uf-fmf-probe	none	unsat	1509	0	q:uf-fmf-probe	none	arm	unsat
UF/grasshopper/uninstantiated/dl_copy_invariant_19_2.smt2	unknown	24637	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 33 rounds (no further instance to admit; more rounds cannot help)	unknown	24635	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 33 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/grasshopper/uninstantiated/dl_remove_loop_invariant_35_5.smt2	unknown	9120	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	unknown	10119	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 24 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/grasshopper/uninstantiated/insert_postcondition_of_insert_27_4.smt2	unknown	13124	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	unknown	14122	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/grasshopper/uninstantiated/rec_remove_check_heap_access_23_4.smt2	unsat	1411	0	q:uf-fmf-probe	none	unsat	1410	0	q:uf-fmf-probe	none	base	unsat
UF/grasshopper/uninstantiated/split_invariant_73_2.smt2	unsat	12422	0	q:uf-fmf-probe	none	unsat	12421	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Arrow_Order/smtlib.573364.smt2	sat	109	0	q:uf-fmf-probe	none	sat	109	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/Arrow_Order/smtlib.663965.smt2	none	11613	134	na	none	none	11498	134	na	none	arm	unsat
UF/sledgehammer/Arrow_Order/uf.558544.smt2	unsat	2712	0	q:uf-fmf-probe	none	unsat	2811	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Arrow_Order/uf.616692.smt2	unsat	12122	0	q:uf-fmf-probe	none	unsat	12120	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Arrow_Order/uf.704291.smt2	unknown	25235	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25029	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/sledgehammer/Arrow_Order/uf.774042.smt2	unsat	5815	0	q:uf-fmf-probe	none	unsat	5714	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Arrow_Order/uf.813308.smt2	unsat	6217	0	q:uf-fmf-probe	none	unsat	6414	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Arrow_Order/uf.850780.smt2	unknown	25336	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25228	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unsat
UF/sledgehammer/FFT/uf.573210.smt2	unknown	24235	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	unknown	24234	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
UF/sledgehammer/FFT/uf.599118.smt2	sat	110	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/FFT/uf.628947.smt2	sat	1212	0	q:uf-fmf-probe	none	sat	1310	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/FFT/uf.652299.smt2	sat	510	0	q:uf-fmf-probe	none	sat	509	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/FFT/uf.681247.smt2	sat	110	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/FFT/uf.711424.smt2	unknown	14825	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	unknown	15324	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/FFT/uf.734908.smt2	unknown	24234	0	q:uf-fmf-probe	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	unknown	24133	0	q:uf-fmf-probe	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	base	unknown
UF/sledgehammer/FFT/uf.758281.smt2	sat	110	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/FFT/uf.783324.smt2	unknown	25136	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25134	0	q:mbqi-quick	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/FFT/uf.807359.smt2	unknown	25037	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25035	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	sat
UF/sledgehammer/FFT/uf.832362.smt2	sat	211	0	q:uf-fmf-probe	none	sat	209	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/FFT/uf.863296.smt2	unknown	22230	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 6 rounds: the remaining budget could not fit another round with growth headroom	unknown	24834	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 13 rounds: the remaining budget could not fit another round with growth headroom	base	unsat
UF/sledgehammer/FFT/uf.888460.smt2	unknown	11222	0	q:egraph	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	unknown	11120	0	q:egraph	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	base	unknown
UF/sledgehammer/FFT/uf.915673.smt2	unsat	12123	0	q:uf-fmf-probe	none	unsat	12121	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/smtlib.723818.smt2	sat	210	0	q:uf-fmf-probe	none	sat	208	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1018623.smt2	unknown	14324	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	15421	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1065126.smt2	unknown	21733	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	unknown	25035	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1115480.smt2	unknown	23635	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation stopped after 8 rounds: the remaining budget could not fit another round with growth headroom	unknown	25235	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1158058.smt2	unknown	25136	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	24534	0	q:egraph	give-up kind=Incomplete detail=e-matching instantiation stopped after 4 rounds: the remaining budget could not fit another round with growth headroom	arm	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1198393.smt2	unknown	9520	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	unknown	9618	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 7 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1226930.smt2	unsat	2913	0	q:uf-fmf-probe	none	unsat	2811	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1260380.smt2	unknown	14026	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	unknown	14022	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1294868.smt2	unknown	17835	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	unknown	18028	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1318643.smt2	unsat	5516	0	q:uf-fmf-probe	none	unsat	5213	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1344532.smt2	unsat	4514	0	q:uf-fmf-probe	none	unsat	4513	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1382574.smt2	unsat	8520	0	q:uf-fmf-probe	none	unsat	8517	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.1421601.smt2	unknown	14725	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)	unknown	15025	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.558133.smt2	unknown	7118	0	q:uf-fmf-full	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	unknown	6615	0	q:uf-fmf-full	give-up kind=Incomplete detail=instantiation is satisfiable; the universal may still be violated outside the instantiated terms	base	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.590503.smt2	unsat	4816	0	q:uf-fmf-probe	none	unsat	4814	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.624285.smt2	sat	110	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.658398.smt2	unknown	24234	0	q:mbqi	give-up kind=ResourceLimit detail=e-matching: instantiation time budget exhausted	unknown	25133	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.693739.smt2	unknown	7618	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	8215	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.727280.smt2	unknown	25137	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25135	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.758943.smt2	unknown	24235	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	unknown	24235	0	q:egraph	give-up kind=ResourceLimit detail=quantified solve time budget exhausted after e-matching	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.790950.smt2	unknown	8719	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	9718	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.828004.smt2	unsat	1712	0	q:uf-fmf-probe	none	unsat	1609	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.870785.smt2	unsat	5415	0	q:uf-fmf-probe	none	unsat	5314	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.908739.smt2	sat	110	0	q:uf-fmf-probe	none	sat	109	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.937758.smt2	sat	111	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/Fundamental_Theorem_Algebra/uf.974621.smt2	unsat	4514	0	q:uf-fmf-probe	none	unsat	4411	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Hoare/smtlib.1116374.smt2	unsat	12324	0	q:uf-fmf-probe	none	unsat	12321	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Hoare/smtlib.631037.smt2	unsat	12120	0	q:uf-fmf-probe	none	unsat	12120	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Hoare/uf.1001519.smt2	unsat	4715	0	q:uf-fmf-probe	none	unsat	4613	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/Hoare/uf.1061790.smt2	unknown	20231	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 13 rounds (no further instance to admit; more rounds cannot help)	unknown	20831	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 13 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/Hoare/uf.1105286.smt2	unknown	25336	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25235	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
UF/sledgehammer/Hoare/uf.1172268.smt2	unknown	6716	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	unknown	7016	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 22 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/Hoare/uf.575042.smt2	sat	110	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/Hoare/uf.623138.smt2	unknown	13224	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)	unknown	14224	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 11 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Hoare/uf.685581.smt2	unknown	9520	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	unknown	9118	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 15 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Hoare/uf.733610.smt2	unknown	6917	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 21 rounds (no further instance to admit; more rounds cannot help)	unknown	6814	0	q:mbqi-quick	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 21 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/Hoare/uf.780982.smt2	sat	110	0	q:uf-fmf-probe	none	sat	109	0	q:uf-fmf-probe	none	arm	sat
UF/sledgehammer/Hoare/uf.834137.smt2	unknown	5516	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 30 rounds (no further instance to admit; more rounds cannot help)	unknown	5514	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 30 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/sledgehammer/Hoare/uf.899895.smt2	unknown	16829	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	unknown	18728	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 4 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/Hoare/uf.966336.smt2	unknown	24136	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	unknown	24130	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation did not refute within the round budget	base	unsat
UF/sledgehammer/NS_Shared/smtlib.599737.smt2	unknown	12323	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	unknown	13022	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 10 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/NS_Shared/smtlib.678332.smt2	unknown	4513	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 29 rounds (no further instance to admit; more rounds cannot help)	unknown	4713	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 29 rounds (no further instance to admit; more rounds cannot help)	arm	unsat
UF/sledgehammer/NS_Shared/smtlib.820464.smt2	unknown	13524	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	unknown	14823	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 12 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/NS_Shared/uf.573318.smt2	unknown	23636	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	unknown	23434	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 6 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/NS_Shared/uf.640403.smt2	unknown	21629	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation stopped after 6 rounds: the remaining budget could not fit another round with growth headroom	unknown	24435	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation stopped after 9 rounds: the remaining budget could not fit another round with growth headroom	arm	unknown
UF/sledgehammer/NS_Shared/uf.768897.smt2	unsat	4714	0	q:uf-fmf-probe	none	unsat	4813	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/NS_Shared/uf.828518.smt2	unknown	25236	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25133	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
UF/sledgehammer/QEpres/uf.1001076.smt2	unsat	13022	0	q:uf-fmf-probe	none	unsat	12721	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/QEpres/uf.1050663.smt2	unsat	11722	0	q:uf-fmf-probe	none	unsat	8918	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/QEpres/uf.1089524.smt2	unsat	15521	0	q:uf-fmf-probe	none	unsat	15825	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/QEpres/uf.1132540.smt2	unknown	25337	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25336	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/QEpres/uf.595470.smt2	unknown	23533	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	25135	0	q:uf-fmf-full	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/QEpres/uf.637819.smt2	unsat	3413	0	q:uf-fmf-probe	none	unsat	3511	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/QEpres/uf.678944.smt2	unsat	5316	0	q:uf-fmf-probe	none	unsat	5314	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/QEpres/uf.717452.smt2	sat	109	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/QEpres/uf.757404.smt2	sat	509	0	q:uf-fmf-probe	none	sat	508	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/QEpres/uf.787833.smt2	sat	109	0	q:uf-fmf-probe	none	sat	108	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/QEpres/uf.814223.smt2	unknown	24736	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 21 rounds (no further instance to admit; more rounds cannot help)	unknown	24734	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 21 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/QEpres/uf.850857.smt2	unknown	22134	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)	unknown	23634	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 14 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/QEpres/uf.883950.smt2	unknown	25235	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25235	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	arm	unknown
UF/sledgehammer/QEpres/uf.924249.smt2	none	13802	134	na	none	none	13696	134	na	none	arm	unknown
UF/sledgehammer/QEpres/uf.967803.smt2	unknown	25237	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25236	0	q:egraph	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
UF/sledgehammer/StrongNorm/uf.560863.smt2	unknown	20230	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	21433	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/StrongNorm/uf.599383.smt2	unknown	10421	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	12021	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	base	unknown
UF/sledgehammer/StrongNorm/uf.648745.smt2	unsat	5916	0	q:uf-fmf-probe	none	unsat	6013	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/StrongNorm/uf.697927.smt2	unsat	9620	0	q:uf-fmf-probe	none	unsat	9920	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/StrongNorm/uf.745770.smt2	unknown	16228	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 16 rounds (no further instance to admit; more rounds cannot help)	unknown	24237	0	q:mbqi	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 16 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/StrongNorm/uf.788605.smt2	unsat	13025	0	q:uf-fmf-probe	none	unsat	14023	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/StrongNorm/uf.838784.smt2	unsat	12922	0	q:uf-fmf-probe	none	unsat	12819	0	q:uf-fmf-probe	none	arm	unsat
UF/sledgehammer/TwoSquares/uf.601168.smt2	unknown	25129	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	unknown	25034	0	q:uf-fmf-probe	give-up kind=Watchdog detail=watchdog fired before the worker thread returned	base	unknown
UF/sledgehammer/TwoSquares/uf.626615.smt2	unsat	113	0	fd:parse	none	unsat	110	0	fd:parse	none	base	unsat
UF/sledgehammer/TwoSquares/uf.651233.smt2	unsat	2012	0	q:uf-fmf-probe	none	unsat	2010	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/TwoSquares/uf.673275.smt2	unsat	1010	0	q:uf-fmf-probe	none	unsat	1010	0	q:uf-fmf-probe	none	base	unsat
UF/sledgehammer/TwoSquares/uf.703271.smt2	unknown	15126	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	unknown	15025	0	q:uf-fmf-full	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 5 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/TwoSquares/uf.728413.smt2	sat	212	0	q:uf-fmf-probe	none	sat	213	0	q:uf-fmf-probe	none	arm	unknown
UF/sledgehammer/TwoSquares/uf.752244.smt2	sat	210	0	q:uf-fmf-probe	none	sat	208	0	q:uf-fmf-probe	none	arm	unknown
UF/sledgehammer/TwoSquares/uf.780730.smt2	unknown	24227	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 34 rounds (no further instance to admit; more rounds cannot help)	unknown	24234	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 34 rounds (no further instance to admit; more rounds cannot help)	arm	unknown
UF/sledgehammer/TwoSquares/uf.815613.smt2	sat	210	0	q:uf-fmf-probe	none	sat	208	0	q:uf-fmf-probe	none	base	sat
UF/sledgehammer/TypeSafe/smtlib.1098821.smt2	unknown	24135	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation stopped after 396 rounds: the remaining budget could not fit another round with growth headroom	unknown	24135	0	q:uf-fmf-probe	give-up kind=Incomplete detail=e-matching instantiation reached fixpoint without refuting after 447 rounds (no further instance to admit; more rounds cannot help)	base	unsat
UF/sledgehammer/TypeSafe/smtlib.1262852.smt2	sat	4513	0	q:uf-fmf-probe	none	sat	4312	0	q:uf-fmf-probe	none	base	sat
